"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"IMA","MAC","14267","Guettarda grazielae M.R.V.Barbosa","Rubiaceae","Guettarda","grazielae","M.R.V.Barbosa","M.R.Barbosa","2003-01-01T00:00:00.000+0000",5554,"R.P.Lyra-Lemos; I.A.Bayma",2001,3,14,"Brazil","Alagoas","Flexeiras","APA de Murici, Reserva de Murici.",-35.724414,-9.275003,"Árvore c/ca. 12 m alt. Flores brancas, copa ampla, na encosta, frutos imaturos.; Mata Atlântica","BRA:IMA:MAC:0000014267","Guettarda grazielae M.R.V.Barbosa"
"2",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","16430","Guettarda grazielae M.R.V.Barbosa","Rubiaceae","Guettarda","grazielae","M.R.V.Barbosa","M. R. Barbosa",NA,11873,"S. A. Mori",NA,NA,NA,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","15Km ao NW Porto Seguro. Estr. velha entre Est. Ecologica do Pau-brasil e Cabralia.",NA,NA,"Ambiente: Mata higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000016430","Guettarda grazielae M.R.V.Barbosa"
