"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"UNICAMP","UEC","160432","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.","Marchiori, N.M.","2011-05-01T00:00:00.000+0000",NA,"69",NA,"Marchiori, N.M.; Toledo, W.; Munhoz, I.; Cano, G.B.; Santos, F.C.",2011,1,5,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar",-45.945278,-23.330333,"Material vegetativo. Cerca de 8 m de altura e 3 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","BRA:UNICAMP:UEC:0000160432","Simira viridiflora (Allemão & Saldanha) Steyerm."
"2","2017-10-15T10:56:47.000+0000","JBRJ","RB","RB01074650","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.","Mario Gomes",NA,NA,"1060",NA,"Mario Gomes",2011,12,2,"Brazil","Rio de Janeiro","Magé","Vila Inhomirim, Serra da Estrella, Propriedade do Exército.",-43.123056,-22.572222,"tronco e ramos marrom claros; estípulas verde claras; folhas jovens coriáceas, verde escuras; raque da inflorescência e botões florais verdes.","urn:catalog:JBRJ:RB:1074650","Simira viridiflora (Allemão & Saldanha) Steyerm."
"3",NA,"USP","SPF","200375","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.","Serafim, H","2009-01-01T00:00:00.000+0000",NA,"83",NA,"Serafim, H",2009,2,14,"Brazil","São Paulo","Areias",NA,-44.738611,-22.651667,NA,"BRA:USP:SPF:0000200375","Simira viridiflora (Allemão & Saldanha) Steyerm."
"4","2017-10-06T18:36:06.000+0000","JBRJ","RB","RB00579114","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.","Sebastião José da Silva Neto",NA,NA,"83",NA,"H. Serafim; L.F. Redondo",2009,2,14,"Brazil","São Paulo","Areias","Fazenda São Domingos. Acesso pelo km 237 da Rodovia dos Tropeiros (SP-068).",-44.738611,-22.651667,"Árvore, 66 centímetros de PAP","urn:catalog:JBRJ:RB:579114","Simira viridiflora (Allemão & Saldanha) Steyerm."
"5","2017-10-18T10:10:10.000+0000","JBRJ","RB","RB00521443","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.","L.F. Margalho","2014-09-27T00:00:00.000+0000",NA,"1848",NA,"C.N. Fraga; L. Kollmann, A.M. Amorim, R.C. Forzza, J.L. Paixão & P.H. Labiak",2008,2,15,"Brazil","Espírito Santo","Cariacica","Localidade de Alegre, trilha do Pau Oco. Floresta Ombrófila Densa Montana. Reserva Biológica de Duas Bocas",-40.519444,-20.291389,"Árvore, ca. 10m alt. Flores com sépalas verdes. Frutos avermelhados. Material prensado em álcool.","urn:catalog:JBRJ:RB:521443","Simira viridiflora (Allemão & Saldanha) Steyerm."
"6","2017-10-18T12:54:25.000+0000","JBRJ","RB","RB00519059","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.","R. Dias","2007-03-18T00:00:00.000+0000",NA,"2986",NA,"A.A.M. de Barros; D. Salustiano",2007,3,17,"Brazil","Rio de Janeiro","Niterói","Parque Estadual da Serra da Tiririca, Morro do Cordovil, Vale das Borboletas, trilha da Jararaca. Indivíduo 20 do Transect TJ2. CAP 57,0 cm. Folhas membranáceas discolores verdes. Estéril. Município de Niterói, Engenho do Mato.",-43,-22.921944,NA,"urn:catalog:JBRJ:RB:519059","Simira viridiflora (Allemão & Saldanha) Steyerm."
"7",NA,"UFU","HUFU","49134","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.",NA,NA,NA,"s.n.",NA,"Araújo, G.M.; Gusson, A.E.",2007,11,20,"Brazil","Minas Gerais","Araguari","Capim Branco II",0,0,"Árvore, ca. 7 m. Botão floral.; Floresta decidua.","BRA:UFU:HUFU:0000049134","Simira viridiflora (Allemão & Saldanha) Steyerm."
"8",NA,"UFU","HUFU","49116","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.",NA,NA,NA,"s.n.",NA,"Araújo, G.M.; Rosa. P.O. & Gusson, A.E.",2007,11,22,"Brazil","Minas Gerais","Uberlândia","Capim Branco I",0,0,"Árvore, ca. 7 m. Botão floral.; Floresta ciliar.","BRA:UFU:HUFU:0000049116","Simira viridiflora (Allemão & Saldanha) Steyerm."
"9",NA,"UFU","HUFU","49143","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.",NA,NA,NA,"s.n.",NA,"Araújo, G.M.; Gusson, A.E.",2007,11,21,"Brazil","Minas Gerais","Araguari","Capim Branco I, Funil I.",0,0,"Árvore, ca. 2,5 m. Botão floral.; Floresta decidua.","BRA:UFU:HUFU:0000049143","Simira viridiflora (Allemão & Saldanha) Steyerm."
"10",NA,"UNICAMP","UEC","147729","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.","Jung-Mendaçolli, S.L.","2007-09-01T00:00:00.000+0000",NA,"534",NA,"Campos, M.C.R.; Belinello, R.; Assis, M.A.; Guaraldo, A.",2006,5,8,"Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",0,0,"indivíduo E0719, altura 18m","BRA:UNICAMP:UEC:0000147729","Simira viridiflora (Allemão & Saldanha) Steyerm."
"11","2015-04-11T12:35:10.000+0000","S","VascularPlants","S09-8896","Simira viridiflora (Allemão & Saldanha) Steyerm.",NA,"Rubiaceae","Simira","viridiflora","(Allemão & Saldanha) Steyerm.",NA,NA,NA,"534","534","M. C. R. Campos, M. A. Assis, A. Guaraldo & R. Belinello",2006,5,8,"Brazil",NA,NA,"Plants do Brasil. Ubatuba, Núcleo Picinguaba/PESM; Trilha da Casa da Farinha; parcela E, subparcela 56.",NA,NA,NA,"S:VascularPlants:S09-8896","Simira viridiflora (Allemão & Saldanha) Steyerm."
