"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1","2017-10-11T22:19:11.000+0000","JBRJ","RB","RB01102698","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Mario Gomes",NA,NA,"737",NA,"Luan, Silva",2015,10,1,"Brazil","Rio de Janeiro","Valença","Conglomerado 98-2-1-8-R. UTM do Ponto Central: E (599249m) N (7541440m). Fuso do GPS (23K).",NA,NA,"Árvore, com 7 m de altura","urn:catalog:JBRJ:RB:1102698","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"2",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","31125","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","G.A. Damasceno-Junior; A.Pott","2010-11-22T00:00:00.000+0000",NA,"37",NA,"M. Rocha",2010,11,22,"Brazil","Mato Grosso do Sul","Corumbá","Baía do Castelo.",-57.523611,-18.627694,"HABITAT:Mata estacional aluvial. Solo arenoso. Relevo morro.; HABITO:Árvore.;FLOR:Flor esverdeada.;","BRA:UFMS:CGMS:0000031125","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"3",NA,"Cenargen","CEN","98660","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","M. Gomes",NA,NA,"16622",NA,"Gustavo Martinelli",2010,11,28,"Brazil","Ms","CORUMBA","Serra do Amolar, rio Paraguai.",-57.433611,-18.250277,"Em regeneração. Predomínio de lianas, arbustos espinescentes e grande população de Acrocomia aculeata. Cristais soltos. Folhas verdes discolores, frutos passados castanho. Doação Jardim Botânico do Ri","BRA:Cenargen:CEN:0000098660","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"4",NA,"US","Botany","3710949","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Gomes, M.",NA,NA,"16622",NA,"G. Martinelli, M. Moraes, A. Bevacqua & E. Fernandez",2010,11,28,"Brazil","Mato Grosso do Sul",NA,"Serra do amolar, Rio Paraguai.",-57.4336,-18.2503,NA,"http://n2t.net/ark:/65665/3ac3aa0ac-89be-4b3b-ab1b-d1c6b7e47100","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"7","2018-02-07T11:39:14.000+0000","JBRJ","RB","RB00607541","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","MARIO GOMES",NA,NA,"2137",NA,"A. Quinet; G. Martinelli,  R. Borges, A. Bevacqua,  T. Serrano, N. Pougy, M. Moraes",2010,11,28,"Brazil","Mato Grosso do Sul","Corumbá","Ilha São Pedro.",-57.391667,-18.169722,"Árvore de 6 m de altura. Folhas discolores verdes, cartáceas. Flor com cálice verde e corola verde.","urn:catalog:JBRJ:RB:607541","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"8",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","31100","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","G.A. Damasceno-Junior; A.Pott","2010-11-22T00:00:00.000+0000",NA,"12",NA,"M. Rocha",2010,11,22,"Brazil","Mato Grosso do Sul","Corumbá","Baía do Castelo.",-57.545778,-18.5905,"HABITAT:Mata estacional aluvial. Solo arenoso. Relevo morro.; HABITO:Árvore.; FRUTO:Fruto marrom.;","BRA:UFMS:CGMS:0000031100","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"9",NA,"Cenargen","CEN","72601","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","P. Delprete",NA,NA,"5925",NA,"Bruno Machado Teles Walter",2009,11,6,"Brazil","To","PALMEIROPOLIS","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).",-48.221666,-13.152222,"Botões florais verde-amarelados.","BRA:Cenargen:CEN:0000072601","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"10","2017-10-06T18:36:07.000+0000","JBRJ","RB","RB00579115","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Sebastião José da Silva Neto","2009-06-18T00:00:00.000+0000",NA,"83",NA,"H. Serafim",2008,5,5,"Brazil","São Paulo","Areias","Fazenda Atibaia. Acesso pelo km 258 da Rodovbia dos Tropeiros (SP-068).",-44.650556,-22.638611,"Árvore, 28 centímetros de PAP. Frutos marrons","urn:catalog:JBRJ:RB:579115","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"11",NA,"USP","SPF","200376","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Neto, SJS","2009-01-01T00:00:00.000+0000",NA,"82",NA,"Serafim, H",2008,5,5,"Brazil","São Paulo","Areias",NA,-44.661444,-22.638611,NA,"BRA:USP:SPF:0000200376","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"12",NA,"Cenargen","CEN","89394","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","P. Delprete","2016-01-01T00:00:00.000+0000",NA,"681",NA,"Ricardo Flores Haidar",2007,7,6,"Brazil","To","GURUPI",NA,-48.823055,-10.594166,"Frutos maduros. Licenciamento Ambiental da Ferrovia Norte-Sul. VALEC / OIKOS Pesquisa Aplicada. Doação","BRA:Cenargen:CEN:0000089394","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
