"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UFPR","UPCB","89854","Rudgea gardenioides Müll.Arg.","Rubiaceae","Rudgea","gardenioides","Müll.Arg.","Cordeiro, J. & Völtz, R.R.","2016-12-01T00:00:00.000+0000",NA,"1103",NA,"Völtz, R.R. et al.",2016,11,11,"Brazil","Paraná","Piraquara","Serra do Marumbi, trilha para o morro do Canal",-48.836111,-25.514444,"Arvoreta 3 m alt.; casca externa suberosa, fissurada, fissuras descontínuas formando alvéolos; flores com pétalas alvas; vegetação secundária herbáceo-arbustica de encosta..","BRA:UFPR:UPCB:0000089854",NA,"Rudgea gardenioides Müll.Arg."
"2",NA,"Universidade Federal do Paraná, UFPR","EFC","15295","Rudgea gardenioides Müll.Arg.","Rubiaceae","Rudgea","gardenioides","Müll.Arg.","Cordeiro, J.; Völtz, R.R.","2016-12-20T00:00:00.000+0000",NA,"1103",NA,"Völtz, R.R.; et al.",2016,11,11,"Brazil","Paraná","Piraquara","Serra do Marumbi, trilha para o morro do Canal",-48.9861,-25.5145,"Arvoreta 3 m alt.; casca externa suberosa, fissurada, fissuras descontínuas formando alvéolos; flores com pétalas alvas; vegetação secundária herbáceo-arbustica de encosta. __COMMOM_NAME__: Cafezinho-do-mato","BRA:UFPR:EFC:0000015295",NA,"Rudgea gardenioides Müll.Arg."
"3",NA,"MBM","MBM","408391","Rudgea gardenioides Müll.Arg.","Rubiaceae","Rudgea","gardenioides","Müll.Arg.","Cordeiro, J; Völtz, RR","2016-12-20T00:00:00.000+0000",NA,"1103",NA,"Völtz, RR",2016,11,11,"Brazil","Paraná","Piraquara","Serra do Marumbi, trilha para o morro do Canal",-48.986111,-25.514444,"Arvoreta 3 m alt.; casca externa suberosa, fissurada, fissuras descontínuas formando alvéolos; flores com pétalas alvas; vegetação secundária herbáceo-arbustica de encosta.; Floresta Ombrófila Densa Montana.","BRA:MBM:MBM:0000408391",NA,"Rudgea gardenioides Müll.Arg."
"4",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA123742","Rudgea gardenioides Müll.Arg.","Rubiaceae","Rudgea","gardenioides","Müll.Arg.","Ferreira, M.A.P.","2013-05-01T00:00:00.000+0000",NA,"1130",NA,"Colletta, G.D. ; Ferreira, M.A.P.",2013,5,1,"Brazil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), UHE Fumaça, trilha do Chagas.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA123742",NA,"Rudgea gardenioides Müll.Arg."
"5",NA,"MBM","MBM","391173","Rudgea gardenioides Müll.Arg.","Rubiaceae","Rudgea","gardenioides","Müll.Arg.","Ferreira, MAP","2013-05-01T00:00:00.000+0000",NA,"1130",NA,"Colletta, GD; Ferreira, MAP; Ivanauskas, NM; Campos-Rocha, A; Souza, D",2013,5,1,"Brazil","São Paulo","Tapiraí","Reserva Particular de Votorantim (CBA), UHE de Fumaça, trilha do Chagas",0,0,"Arbusto, 4m.","BRA:MBM:MBM:0000391173",NA,"Rudgea gardenioides Müll.Arg."
"6",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA115043","Rudgea gardenioides Müll.Arg.","Rubiaceae","Rudgea","gardenioides","Müll.Arg.",NA,NA,NA,"98",NA,"Devecchi, M.F.",2011,4,20,"Brazil","Espírito Santo","Linhares",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA115043",NA,"Rudgea gardenioides Müll.Arg."
"7",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","92767","Rudgea gardenioides Müll.Arg.","Rubiaceae","Rudgea","gardenioides","Müll.Arg.",NA,NA,NA,"2888",NA,"Mota, RC da; Faria, FS; Viana, PL",2005,4,18,"Brazil","Minas Gerais","Catas Altas","Serra do Caraça., Próximo à Fazenda Engenho.",0,0,"Plantas do Brasil.","BRA:UFMG:BHCB:0000092767",NA,"Rudgea gardenioides Müll.Arg."
"8",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","92553","Rudgea gardenioides Müll.Arg.","Rubiaceae","Rudgea","gardenioides","Müll.Arg.",NA,NA,NA,"2674",NA,"Mota, RC da",2004,11,15,"Brazil","Minas Gerais","Catas Altas","Serra do Caraça.",0,0,"Planta coletada em mata ciliar; árvore; inflorescência verde.","BRA:UFMG:BHCB:0000092553",NA,"Rudgea gardenioides Müll.Arg."
"9","2012-03-14T15:54:45.000+0000","K","Herbarium","K000090019","Rudgea gardenioides Müll.Arg.","Rubiaceae","Rudgea","gardenioides","Müll.Arg.",NA,NA,NA,"329",NA,"Zappi, D.",1999,11,18,"Brazil",NA,NA,"Cunha, Parque Estadual da Serra do Mar, trilha do Rio Bonito",-45.02,-23.23,"Zappi et al.","http://specimens.kew.org/herbarium/K000090019",NA,"Rudgea gardenioides Müll.Arg."
"10",NA,"IAC","IAC","43272","Rudgea gardenioides Müll.Arg.","Rubiaceae","Rudgea","gardenioides","Müll.Arg.","S.L. Jung-Mendaçolli","2003-05-15T00:00:00.000+0000",NA,"3522",NA,"L.S. Leoni",1996,11,15,"Brazil","Minas Gerais","Alto Caparaó","Parque Nacional Vale Verde.",-41.8683,-20.4333,NA,"BRA:IAC:IAC:0000043272",NA,"Rudgea gardenioides Müll.Arg."
