"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB01102698","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Mario Gomes","",NA,"737",NA,"Luan, Silva",2015,10,1,"brazil","Rio de Janeiro","Valença","Conglomerado 98-2-1-8-R. UTM do Ponto Central: E (599249m) N (7541440m). Fuso do GPS (23K).",-43.856373,-22.234282,"Árvore, com 7 m de altura","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo OK","GBIF"
"2",NA,NA,"CGMS","31125","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","G.A. Damasceno-Junior; A.Pott","2010-11-22",NA,"37",NA,"M. Rocha",2010,11,22,"brazil","Mato Grosso do Sul","Corumbá","Baía do Castelo.",-57.523611,-18.627694,"HABITAT:Mata estacional aluvial. Solo arenoso. Relevo morro.; HABITO:Árvore.;FLOR:Flor esverdeada.;","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"CEN","98660","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","M. Gomes","",NA,"16622",NA,"Gustavo Martinelli",2010,11,28,"brazil","Mato Grosso do Sul","CORUMBA","Serra do Amolar, rio Paraguai.",-57.433611,-18.250277,"Em regeneração. Predomínio de lianas, arbustos espinescentes e grande população de Acrocomia aculeata. Cristais soltos. Folhas verdes discolores, frutos passados castanho. Doação Jardim Botânico do Ri","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"Botany","3710949","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Gomes, M.","",NA,"16622",NA,"G. Martinelli, M. Moraes, A. Bevacqua & E. Fernandez",2010,11,28,"brazil","Mato Grosso do Sul","","Serra do amolar, Rio Paraguai.",-57.4336,-18.2503,"","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in  falls in corumba","GBIF"
"5",NA,NA,"RB","RB00607541","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","MARIO GOMES","",NA,"2137",NA,"A. Quinet; G. Martinelli,  R. Borges, A. Bevacqua,  T. Serrano, N. Pougy, M. Moraes",2010,11,28,"brazil","Mato Grosso do Sul","Corumbá","Ilha São Pedro.",-57.391667,-18.169722,"Árvore de 6 m de altura. Folhas discolores verdes, cartáceas. Flor com cálice verde e corola verde.","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"CGMS","31100","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","G.A. Damasceno-Junior; A.Pott","2010-11-22",NA,"12",NA,"M. Rocha",2010,11,22,"brazil","Mato Grosso do Sul","Corumbá","Baía do Castelo.",-57.545778,-18.5905,"HABITAT:Mata estacional aluvial. Solo arenoso. Relevo morro.; HABITO:Árvore.; FRUTO:Fruto marrom.;","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"7",NA,NA,"CEN","72601","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","P. Delprete","",NA,"5925",NA,"Bruno Machado Teles Walter",2009,11,6,"brazil","Tocantins","PALMEIROPOLIS","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).",-48.221666,-13.152222,"Botões florais verde-amarelados.","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"RB","RB00579115","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Sebastião José da Silva Neto","2009-06-18",NA,"83",NA,"H. Serafim",2008,5,5,"brazil","São Paulo","Areias","Fazenda Atibaia. Acesso pelo km 258 da Rodovbia dos Tropeiros (SP-068).",-44.650556,-22.638611,"Árvore, 28 centímetros de PAP. Frutos marrons","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in areias falls in sao jose do barreiro","GBIF"
"9",NA,NA,"SPF","200376","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Neto, SJS","2009-01-01",NA,"82",NA,"Serafim, H",2008,5,5,"brazil","São Paulo","Areias","",-44.661444,-22.638611,"","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in areias falls in sao jose do barreiro","GBIF"
"10",NA,NA,"CEN","89394","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","P. Delprete","2016-01-01",NA,"681",NA,"Ricardo Flores Haidar",2007,7,6,"brazil","Tocantins","GURUPI","",-48.823055,-10.594166,"Frutos maduros. Licenciamento Ambiental da Ferrovia Norte-Sul. VALEC / OIKOS Pesquisa Aplicada. Doação","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in gurupi falls in oliveira de fatima","GBIF"
"11",NA,NA,"UFG","43363","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Delprete, P.G.","2009-03-01",NA,"12239",NA,"Silva, G.P.; Delprete, P.G.",2007,11,22,"brazil","Tocantins","Palmeirópolis","",-48.339167,-13.066111,"","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"12",NA,NA,"CEN","67884","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","P. Delprete","",NA,"12239",NA,"Glocimar Pereira-Silva",2007,11,22,"brazil","Tocantins","PALMEIROPOLIS","Estrada de acesso à balsa do Coronel, km 7,5.",-48.339166,-13.066111,"Área de influência indireta.","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"13",NA,NA,"FUEL","51409","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Margalho, LF","2014-11-18",NA,"170",NA,"Santos, ER; Pereira, CB",2005,12,8,"brazil","Tocantins","Palmas","Sub-bacia Ribeirão São João, mata de galeria, próximo ao córrego Taboca",-48.188056,-10.351667,"Árvore com cerca de 2,5m de altura. Inflorescência creme com antera marrom. UTM: 0807941/8854345.","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"14",NA,NA,"CEN","55086","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","P. Delprete","",NA,"2246",NA,"Aécio Amaral-Santos",2004,3,10,"brazil","Goiás","FLORES DE GOIAS","Fazenda São José.",-46.697777,-13.824444,"","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in flores de goias falls in guarani de goias","GBIF"
"15",NA,NA,"UEC","145261","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","","",NA,"1456",NA,"Bortolotto, I.M.; et al.",2004,11,1,"brazil","Mato Grosso do Sul","Corumbá","morro no amolar, área da ecoa",-56.723902,-18.731731,"árvore 10m, flor esverdeada, fruto; mata decidua, solo, relevo inclinado, alto do morro","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo (0) OK","GBIF"
"16",NA,NA,"CEN","49795","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","P. Delprete","2008-01-01",NA,"6413",NA,"Glocimar Pereira-Silva",2002,4,17,"brazil","Goiás","COLINAS DO SUL","Margem esquerda do rio Preto (final da inundação).",-48.06556,-13.69306,"Área de Influência da UHE Cana Brava; influência indireta.","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in colinas do sul falls in cavalcante","GBIF"
"17",NA,NA,"JPB","56516","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Delprete, P","2008-01-01",NA,"6413",NA,"Pereira-Silva, G; et al.",2002,4,17,"brazil","Goiás","Colinas do Sul","Margem esquerda do rio Preto (final da inundação).",-48.065556,-13.693056,"Árvore com 8 m de altura. Fruto imaturos verdes.; Mata","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in colinas do sul falls in cavalcante","GBIF"
"18",NA,NA,"FUEL","43821","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Margalho, LF","2014-11-17",NA,"213",NA,"Tomasetto, F; Rezende, AA; Taroda, N",2002,12,5,"brazil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria, abrangendo um, Interior da mata",-49.516667,-19.916667,"Árvore ca. 8m. Flores alvas.","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"19",NA,NA,"Herbarium","K001139441","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","","",NA,"513",NA,"Gropp, M. Jr.",2001,1,25,"brazil","","Corumbá","Bairro Aeroporto, morro defronte ao aeroporto, rua Alan Kardec.",NA,NA,"","Simira corumbensis (Standl.) Steyerm.",NA,NA,"GBIF"
"20",NA,NA,"SPF","147788","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Zappi, DC","2005-01-01",NA,"513",NA,"Groppo, M",2001,1,25,"brazil","Mato Grosso do Sul","Corumbá","",-57.665278,-19.022222,"","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"21",NA,NA,"CEN","60638","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","P. Delprete","2008-01-01",NA,"13",NA,"Luciana Álvares da Silva",2001,3,28,"brazil","Goiás","SAO DOMINGOS","Fazenda São José - Vale do Paranã.",-46.69861,-13.82611,"","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in sao domingos falls in guarani de goias","GBIF"
"22",NA,NA,"JPB","56355","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Delprete, PG","2008-02-01",NA,"13",NA,"Silva, LA",2001,3,28,"brazil","Goiás","São Domingos","Fazenda São José, Vale do Paranã.",-46.698611,-13.826111,"Floresta estacional decídua sobre afloramento calcário","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in sao domingos falls in guarani de goias","GBIF"
"23",NA,NA,"CPAP","22839","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","A. Pott","2001-01-01",NA,"8953",NA,"Pott, A.; Pott, V.J.; Souza, P.R.; Mauro, R.A.",2001,4,19,"brazil","Mato Grosso do Sul","Bahia Negra ( Paraguai)","Estrada para Gruta Ricardo Franco, Forte Coimbra, borda oeste do Pantanal",-57.789444,-19.918889,"Árvore 3-6m de altura flores ausentes e fruto de cor cinzenta, interesse florestal, planta esparsa. Vegetação arbustiva arbórea caducifólia, perturbada ou secundária, solo litólico de calcário-quartzo, relevo inclinado, base de morro.","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in bahia negra ( paraguai) falls in corumba","GBIF"
"24",NA,NA,"HEPH","29649","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Delprete, PG","2008-02-01",NA,"2049",NA,"Sevilha, AC; et al.",2001,4,1,"brazil","Goiás","São Domingos","Fazenda São José",-46.698611,-13.826111,"Árvore com 7 m de alturax 10 cm de DAP, fruto verde imaturo; Floresta estacional decidual","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in sao domingos falls in guarani de goias","GBIF"
"25",NA,NA,"CEN","59749","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","P. Delprete","2008-01-01",NA,"2049",NA,"Anderson Cássio Sevilha",2001,4,1,"brazil","Goiás","SAO DOMINGOS","Fazenda São José.",-46.69861,-13.82611,"","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in sao domingos falls in guarani de goias","GBIF"
"26",NA,NA,"UEC","200892","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","","",NA,"2369",NA,"Damasceno Junior, G.A.; Pott, V.J.; Ishii, I.H.; Assis, E.M.",2001,5,7,"brazil","Mato Grosso do Sul","Corumbá","Reserva dos índios Guató - Ilha Insua",-44.586111,-17.576194,"Árvore de 8m; Flor; Fruto Marrom;; Mata semidecidua; solo - argiloso; Relevo - plano.","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in corumba falls in varzea da palma","GBIF"
"27",NA,NA,"JPB","51658","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","","",NA,"3126",NA,"Damasceno-Junior, GA; Nakajima, JN; Romero, R; Pott, VJ",2001,11,26,"brazil","Mato Grosso do Sul","Corumbá","Reserva Indígena Guató. Trilha do Carandá.",-57.722028,-17.581389,"Arvoreta. 7,00m de altura. Flor creme.; Mata semidecídua. Solo argiloso. Relevo plano ondulado. Morro.","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"28",NA,NA,"SJRP","26612","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Margalho, L.F.","",NA,"186",NA,"Tomasetto, F. & Rezende, A.A.",2001,11,20,"brazil","São Paulo","Paulo de Faria","Estação Ecológica",-49.516667,-19.916667,"Geografia: Árvore 8m, botões esverdeados, interior da mata;","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"29",NA,NA,"FURB","45135","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Paiva, MRC","2005-01-01",NA,"",NA,"Pavão, O.C.",2000,11,28,"brazil","Paraná","Santo Antônio do Paraíso","Fazenda Nossa Senhora do Bom Jesus, Rio Congonha.",-50.630193,-23.580277,"","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo OK","GBIF"
"30",NA,NA,"HCF","17011","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","M.R.C. Paiva","2005-01-01",NA,"",NA,"O.C. Pavão",2000,11,28,"brazil","Paraná","Santo Antônio do Paraíso","Fazenda Nossa Senhora do Bom Jesus",-50.630193,-23.580277,"árvore 15 m; frutos imaturos verdes; beira da mata; rio Congonha.","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo OK","GBIF"
"31",NA,NA,"FUEL","37657","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Margalho, LF","2014-11-27",NA,"s.n.",NA,"Pavão, OC; Ferreira, JA; Francisco, EM",2000,11,28,"brazil","Paraná","Santo Antônio do Paraíso","Fazenda Nossa Senhora do Bom Jesus",-50.630193,-23.580277,"àrvore 15m; frutos imaturos verdes; beira da mata; rio Congonha.","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo (0) OK","GBIF"
"32",NA,NA,"CGMS","35215","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","","",NA,"7933",NA,"A. Pott",1998,4,4,"brazil","Mato Grosso do Sul","Miranda","Estância Caiman, sub-região de Miranda, Pantanal.",-56.229444,-19.951389,"HABITAT:Floresta decídua de Amburana e Caesalpinia. Solo siltoso. Relevo plano convexo.;CULT:Florestal.;HABITO:Árvore. 7,00m de altura. Esparsa.;FLOR:Flor não vista.;FRUTO:Fruto castanho.;","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in miranda falls in aquidauana","GBIF"
"33",NA,NA,"CPAP","17166","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","","",NA,"7933",NA,"Pott, A.; Pott, V.J.; J.dos S.V.da SILVA",1998,4,4,"brazil","Mato Grosso do Sul","MIRANDA","Pantanal",-56.229444,-19.951389,"Terrestre","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates outside municipality original in miranda falls in aquidauana","GBIF"
"34",NA,NA,"HUCS","37141","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Silva Neto, S. .J.","2009-01-01",NA,"64428",NA,"Hatschbach, G.; et alii",1996,2,22,"brazil","Paraná","Pinhão","Vale do Rio Iguaçu",-51.632257,-25.78509,"Mata pluvial do vale doo rio Iguaçu, Herbário MBM; Córrego estreito","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo (0) OK","GBIF"
"35",NA,NA,"Botany","3381400","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","","",NA,"265",NA,"J. A. Carneiro",1996,11,7,"brazil","Paraná","","Fazenda Monte Verde (mun. Jundiai do Sul)",NA,NA,"","Simira corumbensis (Standl.) Steyerm.",NA,NA,"GBIF"
"36",NA,NA,"SP","301165","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Silva Neto, SJ","2007-01-01",NA,"1553",NA,"Bernacci, LC; et al.",1995,4,26,"brazil","São Paulo","Tietê","",-47.707278,-23.049581,"","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo (0) OK","GBIF"
"37",NA,NA,"SP","301166","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Silva Neto, SJ","2007-01-01",NA,"1824",NA,"Bernacci, LC; et al.",1995,5,18,"brazil","São Paulo","Cardoso","Antigo Porto Militão",-49.947967,-20.067579,"","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo (0) OK","GBIF"
"38",NA,NA,"SP","298029","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Silva Neto, SJ","2000-01-01",NA,"71",NA,"Grecco, MDN; et al.",1995,8,23,"brazil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria",-49.516667,-19.916667,"","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"39",NA,NA,"SP","301163","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Silva Neto, SJ","2007-01-01",NA,"268",NA,"Tamashiro, JY; et al.",1994,6,28,"brazil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria",-49.463623,-20.066089,"","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo (0) OK","GBIF"
"40",NA,NA,"IAC","29528","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","S.J. Silva Neto","2007-06-30",NA,"793",NA,"L.C. Bernacci et al.",1994,11,29,"brazil","São Paulo","Votuporanga","vizinho à Estação Experimental do IAC",-50.07418,-20.46994,"Identificação apud SP 301164 (SpLink)!","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"41",NA,NA,"FUEL","20147","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","Margalho, LF","2014-11-27",NA,"1800",NA,"Francisco das Chagas e Silva; Soares-Silva, LH",1994,11,12,"brazil","Paraná","Londrina","P.E. Mata dos Godoy, encosta próximo da ponte, encosta próximo da ponte E. Mata dos Godoy",-51.110175,-23.515282,"Árvore 12m alt; botão floral verde, flores brancas, odorífe- ras, muito visitada por abelhas, frequente","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo (0) OK","GBIF"
"42",NA,NA,"IAC","35887","Sickingia corumbensis Standl.",NA,"Rubiaceae","Simira","corumbensis",NA,"Standl.","F.C. Silva","1991-06-12",NA,"1462",NA,"F.C. Silva",1991,6,12,"brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",-51.1628,-23.3103,"Escassa na area. transecto 2","Sickingia corumbensis Standl.",NA,"original coordinates OK","GBIF"
"43",NA,NA,"UPCB","22050","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","","",NA,"376",NA,"Silveira, M.",1991,8,22,"brazil","Paraná","Londrina","Parque Estaual Mata dos Godoy",-51.110175,-23.515282,"Árvore 10m, botões florais esverdeados, cálice creme, corola branca. Floresta estacional semi-decidual, terra roxa estruturada eutrófica rasa associada a litólico, terreno ondulado..","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo OK","GBIF"
"44",NA,NA,"CEN","65589","Sickingia corumbensis Standl.",NA,"Rubiaceae","Simira","corumbensis",NA,"Standl.","L. H. Soares e Silva","1999-01-01",NA,"1462",NA,"Francisco das Chagas e Silva",1991,12,6,"brazil","Paraná","LONDRINA","Parque Estadual Mata dos Godoy.",-51.110175,-23.515282,"Botões florais esverdeados, flores odoríferas, escassa na área. Transecto 2. Herbário FUEL nº 9456","Sickingia corumbensis Standl.",NA,"centroide mpo OK","GBIF"
"45",NA,NA,"CGMS","37283","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","M.R.Barbosa","2012-01-01",NA,"821",NA,"V.J.Pott",1989,5,31,"brazil","Mato Grosso do Sul","Corumbá","Fazenda Piuva estrada para forte Coimbra.",-56.723902,-18.731731,"HABITAT:Mata-morro. Solo calcario afloramento de rocha. Relevo inclinado.; HABITO:Arvore. Frequente. 7,00m de altura.;","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo OK","GBIF"
"46",NA,NA,"CPAP","6231","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","","",NA,"821",NA,"Pott, V. J.; Silva, M.P. da; Lopo, N.; Parron, L.M.",1989,5,31,"brazil","Mato Grosso do Sul","CORUMBÁ","Terras",-56.723902,-18.731731,"Terrestre","Simira corumbensis (Standl.) Steyerm.",NA,"centroide mpo OK","GBIF"
"47",NA,NA,"CPAP","8433","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","","",NA,"32",NA,"Silva, M. P. da; Pott, V.J.; Parron, L.M.",1989,6,1,"brazil","Mato Grosso do Sul","CORUMBÁ","Terras",-57.516667,-19.533333,"Terrestre","Simira corumbensis (Standl.) Steyerm.",NA,"original coordinates OK","GBIF"
"48",NA,NA,"Botany","3688286","Simira corumbensis (Standl.) Steyerm.",NA,"Rubiaceae","Simira","corumbensis",NA,"(Standl.) Steyerm.","","",NA,"1219",NA,"E. L. Catharino",1988,6,21,"brazil","São Paulo","","Piracicaba, Mata da Pedreira, Esalq, USP",NA,NA,"","Simira corumbensis (Standl.) Steyerm.",NA,NA,"GBIF"
