"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"Instituto de Botânica, IBT","SP","491504","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","Gomes, M","2016-04-04T00:00:00.000+0000",NA,"729",NA,"Rosa, P; et al.",2016,3,14,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Horto Florestal, trilha atrás da localidade Grotão",-43.24,-22.970278,NA,"BRA:IBt:SP:0000491504",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"2",NA,"NY","NY","03188784","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"419",NA,"J. A. Oliveira",2013,10,30,"Brazil","Rio de Janeiro",NA,"Estrada entre a Vista Chinesa e a Mesa do Imperador. Parque Nacional da Tijuca",0,0,NA,"3ad21775-05fb-4c32-b981-5b0da50ed41e",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"3",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","11020","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","P.G. Delprete","2011-12-26T00:00:00.000+0000",NA,"798",NA,"F.A.R.D.P. Arzolla, F.M. Souza et al.",2005,3,22,"Brazil","Sp","Santos","Coletado no Parque Estadual da Serra do Mar, Núcleo Itutinga - Pilões, Trilha do Quilombo; em área de Floresta Ombrófila Densa Submontana (SAD 69, 7366122S, 368186W, 104m).",NA,NA,NA,"BRA:JBP:HPL:0000011020",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"4",NA,"IF","SPSF","26410","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","J. A. Pastore","2005-08-02T00:00:00.000+0000",NA,"882",NA,"J.B.Baitello",1999,3,30,"Brazil","Sp","Ilhabela","Parque Estadual da Serra do Mar",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 6m, frutos.;","BRA:IF:SPSF:0000026410",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"5","2017-10-18T17:23:07.000+0000","JBRJ","RB","RB00731587","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"5408",NA,"J. M. A. Braga; et al.",1999,6,30,"Brazil","Rio de Janeiro","Duque de Caxias","Garrão, Sítio Riacho dos Beija-flores, próx. Barragem de Saracuruna. Reserva da Petrobras",-43.233333,-22.516667,"Arvoreta, ca. 6 m de altura. Folhas membranáceas. Frutos imaturos verdes e maduros secos. Morrote mamelonar.","urn:catalog:JBRJ:RB:731587",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"6",NA,"UNICAMP","UEC","177051","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"1234",NA,"Silva Neto, S.J.",1998,11,18,"Brazil","Rio de Janeiro","Rio de Janeiro","Saracuruna. Reserva da Pedrobrás. Descida da estrada Rio-Petrópolis - KM 34.",-43.233333,-22.516667,"Árvore ciófila, ca. de 8m de altura; folhas breve discolores membranáceas; frutos imaturos verdes a ligeiramente amarronzados.","BRA:UNICAMP:UEC:0000177051",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"7",NA,"Instituto de Botânica, IBT","SP","487282","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","Silva Neto, SJ","1999-03-01T00:00:00.000+0000",NA,"921",NA,"Silva Neto, SJ",1997,5,7,"Brazil","Rio de Janeiro","Saracuruna","Reserva da Petrobras, trilha ao redor da barragem, lado direito, interior de mata&nf;22°31'00'' S, 43°14'00'' / 22°33'00'' S, 43°16'00'' W",0,0,NA,"BRA:IBt:SP:0000487282",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"8",NA,"UFPB","JPB","53940","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","Silva Neto, JS","1999-03-01T00:00:00.000+0000",NA,"921",NA,"Silva Neto, JS; et al.",1997,5,7,"Brazil","Rio de Janeiro","Saracuruna","Reserva da Petrobrás, Trilha ao redor da barragem.",-43.233333,-22.516667,"Árvore ciófila, ca 8,om; Folhas breve discolores papiráceas;frutos imaturos verdes.","BRA:UFPB:JPB:0000053940",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"9",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA122833","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","Neto, S.J.S.","1999-03-01T00:00:00.000+0000",NA,"921",NA,"Neto, S.J.S.",1997,5,7,"Brazil","Rio de Janeiro","Saracuruna","Reserva da Petrobrás, trilha ao redor da barragem.",-43.266667,-22.55,NA,"BRA:ESALQ:ESA:0ESA122833",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"10","2017-10-21T23:31:12.000+0000","JBRJ","RB","RB00731550","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","S. J. Silva Neto",NA,NA,"921",NA,"S. J. Silva Neto; et al.",1997,5,7,"Brazil","Rio de Janeiro","Duque de Caxias","Trilha ao redor ao redor da barragem, lado direito, interior de mata. Reserva da Petrobras",-43.233333,-22.516667,"Árvore ciófila, ca. 8,0 m de altura; folhas breve discolores papiráceas; frutos imaturos verdes.","urn:catalog:JBRJ:RB:731550",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"11",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","162315","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.",NA,NA,NA,"921",NA,"Silva Neto, SJ; et al.",1997,5,7,"Brazil","Rio de Janeiro","Saracuruna","Reserva da Petrobrás, Trilha ao redor do barragem , lado direito, interior de mata.",-43.233333,-22.516667,"Árvore ciófila, ca. 8,0m de altura; folhas breve discolores papiráceas; frutos imaturos verdes. Interior de mata.","BRA:UFMG:BHCB:0000162315",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
"12",NA,"MBML","MBML-HERBARIO","45243","Bathysa gymnocarpa K.Schum.",NA,"Rubiaceae","Bathysa","gymnocarpa","K.Schum.","S.J. Silva Neto/III-1999",NA,NA,"921",NA,"S. J. Silva Neto; et al",1997,5,7,"Brazil","Rio de Janeiro","Saracuruna","Reserva da Petrobrás. Trilha ao redor da barragem, lado direito, interior de mata",-43.25,-22.525833,"Árvore ciófila, 8m alt., folhas breve discolores papiráceas, frutos imaturos verdes","BRA:MBML:MBML-HERBARIO:0000045243",NA,"Bathysa gymnocarpa K.Schum.",NA,NA
