"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","HUEFS","218563","Simira glaziovii (K.Schum.) Steyerm.","","Rubiaceae","Simira","glaziovii","","(K.Schum.) Steyerm.","","","","8000","","Lima, H.C.de","2015","5","12","brazil","Rio de Janeiro","Rio das Ostras","Mar do Norte, Balneário das Graças.","-41.851389","-22.441111","Mata de Restinga.","","original coordinates","GBIF","Simira glaziovii (K.Schum.) Steyerm."
"2","","","RB","RB01359529","Simira glaziovii (K.Schum.) Steyerm.","","Rubiaceae","Simira","glaziovii","","(K.Schum.) Steyerm.","Jardim, J. & C. Pessoa","","","689","","Oliveira, N. E.","2014","11","27","brazil","Bahia","Porto Seguro","Conglomerado BA_1386-3-1-","-39.593889","-16.559722","Árvore, exsudado não observado","","original coordinates","GBIF","Simira glaziovii (K.Schum.) Steyerm."
"3","","","HURB","13963","Simira glaziovii (K.Schum.) Steyerm.","","Rubiaceae","Simira","glaziovii","","(K.Schum.) Steyerm.","","","","2085","","Victor Jr., V.","2013","1","16","brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.430695","-14.061146","","","centroide mpo","GBIF","Simira glaziovii (K.Schum.) Steyerm."
"4","","","SPSF","47575","Simira glaziovii (K.Schum.) Steyerm.","","Rubiaceae","Simira","glaziovii","","(K.Schum.) Steyerm.","","","","116","","","2013","1","13","brazil","Sp","Campos do Jordão","PEMCJ","-45.95","-23.266667","COLETA: Erva; GEOGRAFIA: Campo de altitude;","","original coordinates","GBIF","Simira glaziovii (K.Schum.) Steyerm."
"5","","","HURB","13962","Simira glaziovii (K.Schum.) Steyerm.","","Rubiaceae","Simira","glaziovii","","(K.Schum.) Steyerm.","","","","1952","","Victor Jr., V.","2013","1","16","brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.430695","-14.061146","","","centroide mpo","GBIF","Simira glaziovii (K.Schum.) Steyerm."
"6","","","ESA","ESA128878","Simira glaziovii (K.Schum.) Steyerm.","","Rubiaceae","Simira","glaziovii","","(K.Schum.) Steyerm.","Colletta, G.D.","2013-01-01","","1249","","Colletta, G.D.","2013","6","19","brazil","São Paulo","Ilhabela","Inicío da trilha do Bonete, 100m da entrada, sentido bonete","-45.32927","-23.851525","","","centroide mpo","GBIF","Simira glaziovii (K.Schum.) Steyerm."
"7","","","SPSF","47373","Simira glaziovii (K.Schum.) Steyerm.","","Rubiaceae","Simira","glaziovii","","(K.Schum.) Steyerm.","G.A.D.C.Franco","2014-04-23","","1249","","G.D.Colletta & A.G.Aguirre & J.Teixeira","2013","6","19","brazil","Sp","Ilhabela","Bonete","-45.32927","-23.851525","COLETA: Arvore 7m, frutos imaturos verdes, os maduros de cor marrom, madeira fica rosa após o corte. Início da trilha do Bonete, 100m em direção ao Bonete; GEOGRAFIA: Parque Estadual da Ilhabela, Bonete, Floresta Ombrófila Densa;","","centroide mpo","GBIF","Simira glaziovii (K.Schum.) Steyerm."
"8","","","RB","RB00831895","Simira glaziovii (K.Schum.) Steyerm.","","Rubiaceae","Simira","glaziovii","","(K.Schum.) Steyerm.","","","","2257","","C. Prado","2010","4","29","brazil","Rio de Janeiro","Teresópolis","Jardim; próximo ao Centro de Operações; PARNA-SO.","-42.874637","-22.313566","Árvore  alcançando grande porte; Folhas com sabor amargo, Madeira amarela, passando a vermelha. Estéril. Frequente proximo a cursos hídricos;","","centroide mpo","GBIF","Simira glaziovii (K.Schum.) Steyerm."
"9","","","RB","RB00726640","Simira glaziovii (K.Schum.) Steyerm.","","Rubiaceae","Simira","glaziovii","","(K.Schum.) Steyerm.","L.F. Margalho","2014-09-27","","5461","","J.G. Jardim; D. Piotto","2009","2","6","brazil","Bahia","Ilhéus","Rod. Ilhéus/Itabuna Km22. Centro de pequisa do cacau, Quadra D, Reserva Zoobotânica.","-38.994444","-15.451944","Árvore ca. 12m alt. Folhas cartáceas, verdes com a face inferior mais clara. Corola esverdeada, cálice verde-claro papiloso.","","original coordinates","GBIF","Simira glaziovii (K.Schum.) Steyerm."
"10","","","HPL","11826","Simira glaziovii (K.Schum.) Steyerm.","","Rubiaceae","Simira","glaziovii","","(K.Schum.) Steyerm.","P.G. Delprete","2011-12-26","","6710","","H. Lorenzi & R. Pimenta & T. B. Flores & J.J. Jard","2009","7","8","brazil","Ba","Itabuna","Na CEPLAC em mata atlantica","-39.316182","-14.851703","","","centroide mpo","GBIF","Simira glaziovii (K.Schum.) Steyerm."
