"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal da Bahia (UFBA)","ALCB","131658","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","Miranda, AM","2017-11-01T00:00:00.000+0000",NA,"6802","Miranda, AM; Martins, K",2017,10,17,"Brazil","Bahia","Saubara","Distrito de cabuçu, fazenda Cabuçu.",0,0,"ca 4m de altura, caule marrom, folhas coriáceas, flores brnacas, perfumadas. Rara.","BRA:UFBA:ALCB:0000131658",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"2","2018-03-12T14:10:03.000+0000","JBRJ","RB","RB01383031","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","A.M.Miranda","2017-11-14T00:00:00.000+0000",NA,"6802","A.M.Miranda; K.Martins",2017,10,17,"Brazil","Bahia","Saubara","Distrito de Cabuçu. Fazenda Cabuçu",NA,NA,NA,"urn:catalog:JBRJ:RB:1383031",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"3",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","21998","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","A.M.Miranda","2017-11-14T00:00:00.000+0000",NA,"6802","A.M.Miranda; K.Martins, A.Figueredo",2017,10,17,"Brazil","Bahia","Saubara","distrito de Cabuçu, fazenda Cabuçu",NA,NA,"Arbusto ca. 4 m alt.; caule marrom; folhas coriáceas; flores brancas, perfumadas. Rara.","BRA:UFRPE:HST:0000021998",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"4",NA,"UEFS","HUEFS","237256","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","A.M.Miranda","2017-11-01T00:00:00.000+0000",NA,"6802","Miranda, A.M.",2017,10,17,"Brazil","Bahia","Saubara","Cabuçu Fazenda Cabuçu.",NA,NA,NA,"BRA:UEFS:HUEFS:0000237256",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"5","2017-10-17T18:25:45.000+0000","JBRJ","RB","RB00557366","Posoqueria bahiensis Macias & Kin.-Gouv.","cf.","Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","J.Jardim","2011-01-01T00:00:00.000+0000",NA,"11372","L. Kollmann; & A. P. Fontana",2009,1,13,"Brazil","Espírito Santo","Nova Venécia","Serra de Baixo, Fazenda Neblina. Floresta Estacional Semidecidual. APA da Pedra do Elefante",-40.445555,-18.787222,"Arbusto na sombra, flores verdes.","urn:catalog:JBRJ:RB:557366",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"6","2009-10-02T14:32:00.000+0000","MO","MO","3175322","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","C.M. Taylor","2009-01-01T00:00:00.000+0000",NA,"FIASCHI 2302","FIASCHI",2004,6,25,"Brazil","Bahia",NA,"Estrada de Valença para Guaibim, ca. 2 km. Ramal á esq., 8km. Ramal vicinal á esq., ca. 1km . RPPN Àgua Branca. Mata em regeneração",-39.09027,-13.32888,NA,"urn:catalog:MO:Tropicos:3175322","http://www.tropicos.org/Specimen/3175322","Posoqueria bahiensis Macias & Kin.-Gouv."
"7",NA,"NY","NY","885433","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","C. M. Taylor","2009-01-01T00:00:00.000+0000",NA,"2302","P. Fiaschi",2004,6,25,"Brazil","Bahia",NA,"Estrada de ValenÃ§a para Guaibim, ca. 2 km. Ramal Ã  esq., ca. 1 km RPPN Ãgua Branca.",-39.0903,-13.3289,NA,"dbda5118-6152-413e-8897-b4161a453d0e",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"8",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","103847","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.",NA,"2006-06-01T00:00:00.000+0000",NA,"CEPEC2580","Fiaschi, P.",2004,10,30,"Brazil","Bahia","Valença","Jequiriça RPPN Fazenda Água Branca. Estrada de Valença para Guaibim, ca. 2km, entrada à esquerda, 8km, rumo à sede da reserva.",-39.090278,-13.328889,"Floresta Ombrófila.","BRA:CEPLAC:CEPEC:0000103847",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"9",NA,"NY","NY","01806333","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","C. M. Taylor","2009-01-01T00:00:00.000+0000",NA,"607","J. G. Jardim",1995,2,9,"Brazil","Bahia",NA,"Distrito de Serra Grande. 7.3 km na estrada Serra Grande-Itacaré, Fazenda Lagoa do Conjunto Fazenda Santa Cruz",-39.0617,-14.4231,NA,"9da9d316-b323-4e0e-bc0f-eea01759e8e6",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"10",NA,"NY","NY","01806798","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","C. M. Taylor","2009-01-01T00:00:00.000+0000",NA,"607","J. G. Jardim",1995,2,9,"Brazil","Bahia",NA,"Distrito de Serra Grande. 7.3 km na estrada Serra Grande-Itacaré, Fazenda Lagoa do Conjunto Fazenda Santa Cruz",-39.0617,-14.4231,"Site: SG","6ac9afea-7341-4a82-8a18-682587787fe5",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"11","2014-09-17T05:30:00.000+0000","MO","MO","3170430","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","C.M. Taylor","2009-01-01T00:00:00.000+0000",NA,"Jardim 607","Jomar G. Jardim|André M. de Carvalho|Sérgio C. de Sant'Ana|Nigel P. Taylor|Daniela C. Zappi",1995,2,9,"Brazil","Bahia",NA,"Municipio de Uruçuca, Distrito de Serra Grande. 7.3km na estrada Serra Grande/Itacaré, Fazenda Lagoa do Conjunto Fazenda Santa Cruz",-39.01666,-14.41666,NA,"urn:catalog:MO:Tropicos:3170430","http://www.tropicos.org/Specimen/3170430","Posoqueria bahiensis Macias & Kin.-Gouv."
"12",NA,"NY","NY","501551","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","C. M. Taylor","2009-01-01T00:00:00.000+0000",NA,"10166","W. W. Thomas",1993,10,26,"Brazil","Bahia",NA,"7.3 km north of Serra Grande on road to Itacaré. Transect study site",-39.0617,-14.4231,NA,"94ebb1ee-294f-436e-9b49-820576d29075",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"13","2009-10-02T14:32:00.000+0000","MO","MO","3174812","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","C.M. Taylor","2009-01-01T00:00:00.000+0000",NA,"Thomas 10166","W. Wayt Thomas",1993,10,26,"Brazil","Bahia",NA,"Mun. Uruçuca. 7.3km north of Serra Grande on road to Itacaré. Transect study site. Southern Bahian moist forest.",-39.01666,-14.41666,NA,"urn:catalog:MO:Tropicos:3174812","http://www.tropicos.org/Specimen/3174812","Posoqueria bahiensis Macias & Kin.-Gouv."
"14",NA,"UnB","UB","2114","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","Macias, L",NA,"HOLOTYPE","1877","Belém, RP",1965,10,6,"Brazil","Bahia","Maraú",NA,0,0,"Tipo.; Árvore 4m x 8cm. Flor branca; Restinga.","BRA:UnB:UB:0000002114",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"15",NA,"NY","NY","132542","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","L. Macias","1986-12-13T00:00:00.000+0000","ISOTYPE","1877","R. P. BelÃ©m",1965,NA,NA,"Brazil","Bahia",NA,NA,-39.0142848699912,-14.1069915207267,NA,"07edbd0a-c1f0-419b-a1d5-dd87d8cf7191",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"16",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","59801","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","L. Macias",NA,"PARATYPE","10166","W. W. Thomas",NA,NA,NA,"Brazil","Bahia","uruçuca","7.3Km ao N de Serra Grande Rod. Para Itacaré. Área de estudo.",-39.016667,-14.416667,"Ambiente: Mata Higrofila. Habito: Arvoreta, 1,5m.","BRA:CEPLAC:CEPEC:0000059801",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
"17",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","86715","Posoqueria bahiensis Macias & Kin.-Gouv.",NA,"Rubiaceae","Posoqueria","bahiensis","Macias & Kin.-Gouv.","J. G. Jardim",NA,NA,"12186","W. W. Thomas",NA,NA,NA,"Brazil","Bahia","ITACARÉ","1.2Km ao W Rod. Serra Grande/Itacaré, 24.0Km ao N de Serra Grande, Rod. p/ Loteamento da Marambaia.",-39.016667,-14.316667,"Ambiente: Mata. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000086715",NA,"Posoqueria bahiensis Macias & Kin.-Gouv."
