"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"IAC","IAC","14831","Ferdinandusa nitida Ducke","Rubiaceae","Ferdinandusa","nitida","Ducke","E.A. Anunciação","2007-02-10T00:00:00.000+0000",NA,"25306","R.L. Fróes",1972,9,19,"Brazil","Amazonas",NA,"Rio Urubu, Jatuarana",NA,NA,NA,"BRA:IAC:IAC:0000014831",NA,"Ferdinandusa nitida Ducke",NA,NA,NA,NA
"2",NA,"Instituto de Botânica, IBT","SP","57433","Ferdinandusa nitida Ducke","Rubiaceae","Ferdinandusa","nitida","Ducke","Anunciação, EA","2007-02-10T00:00:00.000+0000",NA,"25306","Fróes, RL",1949,9,19,"Brazil","Amazonas",NA,NA,0,0,NA,"BRA:IBt:SP:0000057433",NA,"Ferdinandusa nitida Ducke",NA,NA,NA,NA
"3",NA,"F","Botany",NA,"Ferdinandusa nitida Ducke","Rubiaceae","Ferdinandusa","nitida","Ducke",NA,NA,"ISOTYPE","17146","A. Ducke",1918,7,28,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"e1f24dea-91c0-4ccd-a5f4-4027e29f3f82",NA,"Ferdinandusa nitida Ducke",NA,NA,NA,NA
"4",NA,"F","Botany","V0069191F","Ferdinandusa nitida Ducke","Rubiaceae","Ferdinandusa","nitida","Ducke",NA,NA,"ISOTYPE","17146","A. Ducke",1918,7,28,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"33688e30-0e47-4196-b21e-114db914c079",NA,"Ferdinandusa nitida Ducke",NA,NA,NA,NA
"5","2017-11-19T08:46:30.000+0000","JBRJ","RB","RB00543580","Ferdinandusa nitida Ducke","Rubiaceae","Ferdinandusa","nitida","Ducke","Anunciação, E.A.","2006-01-20T00:00:00.000+0000","ISOTYPE",NA,"Ducke, A.",1918,7,28,"Brazil","Pará","Monte Alegre","Serra  Itauajury  ca.  de  300m.,  Montealegre.",NA,NA,"Do Herb. Amaz. 17146","urn:catalog:JBRJ:RB:543580",NA,"Ferdinandusa nitida Ducke",NA,NA,NA,NA
"6",NA,"G","Geneva Herbarium – General Collection (G)","G-G-288380/1","Ferdinandusa nitida Ducke","Rubiaceae","Ferdinandusa","nitida","Ducke","Anunciação, E. A. (2007)",NA,"ISOTYPE",NA,"Ducke, A. (Coll. Delessert)",1918,7,28,"Brazil",NA,NA,"Pará - Montealegre: Serra Itauajury. Etat de Pará./Estado do Pará",-52.53,-5.64861,NA,NA,NA,"Ferdinandusa nitida Ducke",NA,NA,NA,NA
"7",NA,"US","Botany","1441594","Ferdinandusa nitida Ducke","Rubiaceae","Ferdinandusa","nitida","Ducke",NA,NA,"ISOTYPE","17146","A. Ducke",1918,7,28,"Brazil","Pará",NA,"Montealgre, Serra Itauajury.",NA,NA,NA,"http://n2t.net/ark:/65665/3ebeb240c-91bb-42dc-9330-32fad0796dc3",NA,"Ferdinandusa nitida Ducke",NA,NA,NA,NA
"8",NA,"G","Geneva Herbarium – General Collection (G)","G-G-288376/1","Ferdinandusa nitida Ducke","Rubiaceae","Ferdinandusa","nitida","Ducke","Anunciação, E. A. (2007)",NA,"LECTOTYPE",NA,"Ducke, A. (Coll. Delessert)",1918,8,30,"Brazil",NA,NA,"Pará - Serra Araguay, région du Jutahy, municipe de Almerim. Etat de Pará./Estado do Pará",-52.53,-5.64861,NA,NA,NA,"Ferdinandusa nitida Ducke",NA,NA,NA,NA
"9","2015-07-06T00:00:00.000+0000","K","Herbarium","K001049962","Ferdinandusa nitida Ducke","Rubiaceae","Ferdinandusa","nitida","Ducke","Anunciaçao, E.A. da","2007-02-25T00:00:00.000+0000",NA,"388","Ferreira, A.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb. Dr. A.R. Ferreira. From the Escola Polytechnica of Lisbon, Oct. 1874.","http://specimens.kew.org/herbarium/K001049962",NA,"Ferdinandusa nitida Ducke",NA,NA,NA,NA
"10","2009-07-16T15:43:00.000+0000","MO","MO","100201355","Ferdinandusa nitida Ducke","Rubiaceae","Ferdinandusa","nitida","Ducke","E.A. Anunciação","2007-01-01T00:00:00.000+0000",NA,"Ducke 17146","A. Ducke",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:100201355","http://www.tropicos.org/Specimen/100201355","Ferdinandusa nitida Ducke",NA,NA,NA,NA
"11","2009-07-16T15:48:00.000+0000","MO","MO","100201362","Ferdinandusa nitida Ducke","Rubiaceae","Ferdinandusa","nitida","Ducke","E.A. Anunciação","2004-01-01T00:00:00.000+0000",NA,"Ducke 17273","A. Ducke",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:100201362","http://www.tropicos.org/Specimen/100201362","Ferdinandusa nitida Ducke",NA,NA,NA,NA
