"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","RB","RB01377933","Cinnamodendron dinisii Schwacke","","Canellaceae","Cinnamodendron","dinisii","","Schwacke","Gonzaga & Lírio","2018-03-22","","","","L.G. da Silva","2017","7","20","brazil","Rio de Janeiro","Rio de Janeiro","Grumari APA de Grumari","-43.45231","-22.924471","Frutos maduros.","","centroide mpo","GBIF","Cinnamodendron dinisii Schwacke"
"2","","","EFC","16045","Cinnamodendron dinisii Schwacke","","Canellaceae","Cinnamodendron","dinisii","","Schwacke","Dall Agnol, R.T.","2017-11-10","","","","Dall Agnol, R.T.","2017","10","22","brazil","Paraná","Curitiba","Av. Des. José Carlos Ribeiro Ribas, nº 303 Bairro: Pilarzinho","-49.2821","-25.3836","Árvore, 7m, frutos imaturos verdes. Floresta Ombrófila Mista Montana","","original coordinates","GBIF","Cinnamodendron dinisii Schwacke"
"3","","","FURB","45574","Cinnamodendron dinisii Schwacke","","Canellaceae","Cinnamodendron","dinisii","","Schwacke","Oliveira, AA de","2015-01-24","","1014","","Oliveira, A.A. de","2015","1","24","brazil","Santa Catarina","Capão Alto","km 14.","-50.399722","-27.900278","Fito IFFSC 208 /S/63","","original coordinates","GBIF","Cinnamodendron dinisii Schwacke"
"4","","","LUSC","6349","Cinnamodendron dinisii Schwacke","","Canellaceae","Cinnamodendron","dinisii","","Schwacke","Higuchi, P.","2013-10-25","","6","","","2015","2","23","brazil","Santa Catarina","Capão Alto","Próximo a Divisa do Estado de SC e RS (Rio Pelotas).","-50.606677","-28.06236","","","centroide mpo","GBIF","Cinnamodendron dinisii Schwacke"
"5","","","FURB","46084","Cinnamodendron dinisii Schwacke","","Canellaceae","Cinnamodendron","dinisii","","Schwacke","Oliveira, AA de","2015-02-28","","1188","","Oliveira, A.A. de","2015","2","28","brazil","Santa Catarina","Passos Maia","Baia.","-52.016944","-26.82","Regeneração IFFSC 717 /S/21","","original coordinates","GBIF","Cinnamodendron dinisii Schwacke"
"6","","","CRI","10364","Cinnamodendron dinisii Schwacke","","Canellaceae","Cinnamodendron","dinisii","","Schwacke","Uller, HF","2014-01-01","","280","","Uller, HF","2014","1","1","brazil","Santa Catarina","Guaramirim","Morro da Antena.","-49.043889","-26.535","Doação Herbário FURB (46857)","","original coordinates","GBIF","Cinnamodendron dinisii Schwacke"
"7","","","HUCO","7234","Cinnamodendron dinisii Schwacke","","Canellaceae","Cinnamodendron","dinisii","","Schwacke","","2014-01-01","","s.n.","","Filho, E L P","2014","7","18","brazil","Paraná","Irati","","-50.825856","-25.488107","Projeto serrapilhiera - Parcela 7, Arvore 4; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo","","centroide mpo (0)","GBIF","Cinnamodendron dinisii Schwacke"
"8","","","HUCO","6082","Cinnamodendron dinisii Schwacke","","Canellaceae","Cinnamodendron","dinisii","","Schwacke","Benvenutti, L.","2014-01-01","","1264","","Benvenutti, L.","2014","8","30","brazil","Paraná","Irati","","-50.825856","-25.488107","IC Emilio Gomes, Parcela 34, número 1264; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo","","centroide mpo (0)","GBIF","Cinnamodendron dinisii Schwacke"
"9","","","HUCO","6151","Cinnamodendron dinisii Schwacke","","Canellaceae","Cinnamodendron","dinisii","","Schwacke","Benvenutti. L","2014-01-01","","1329","","Benvenutti, L.","2014","9","3","brazil","Paraná","Irati","IC Emilio Gomes, Parcela 36/ Número 1329","-50.825856","-25.488107","Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo","","centroide mpo (0)","GBIF","Cinnamodendron dinisii Schwacke"
"10","","","HUCO","6145","Cinnamodendron dinisii Schwacke","","Canellaceae","Cinnamodendron","dinisii","","Schwacke","Benvenutti. L","2014-01-01","","1283","","Benvenutti, L.","2014","9","3","brazil","Paraná","Irati","IC Emilio Gomes, Parcela 36/ Número 1283","-50.825856","-25.488107","Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo","","centroide mpo (0)","GBIF","Cinnamodendron dinisii Schwacke"
