"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","154640","Anacardium microsepalum Loes.","cf.","Anacardiaceae","Anacardium","microsepalum","Loes.","Luz, C.L. da S.","2011-12-01T00:00:00.000+0000",NA,"406",NA,"Mike Hopkins",1988,3,5,"Brazil","Pará",NA,"""Mineração Rio do Norte Porto Trombetas; estrada da mina Km 25, lado esquerdo vila-mina.""",NA,NA,NA,"urn:catalog:inpa:herbarium:186038",NA,"Anacardium microsepalum Loes."
"2",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","1335","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.","Lyman B. Smith","1967-05-04T00:00:00.000+0000",NA,"1688",NA,"F.Paiva",1963,9,6,"Brazil","Pernambuco","Amaraji","Mata Três Bacias",NA,NA,"Árvore de grande porte.","BRA:UFRPE:HST:0000001335",NA,"Anacardium microsepalum Loes."
"3",NA,"NY","NY","01314522","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.","J. D. Mitchell","1985-01-01T00:00:00.000+0000",NA,"10176",NA,"R. E. Schultes",1948,6,NA,"Brazil","Amazonas",NA,"Rio UaupÃ©s basin, Rio TikiÃ©-Ira-IgarapÃ©.",0,0,NA,"59caf998-1afa-416a-b04e-218988c70a37",NA,"Anacardium microsepalum Loes."
"4",NA,"US","Botany","2592288","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,"1196",NA,"A. Ducke",1943,3,3,"Brazil","Amazonas",NA,"Igarapé Mindú",NA,NA,NA,"http://n2t.net/ark:/65665/3597a8556-6110-4c38-9455-6cef33b76c59",NA,"Anacardium microsepalum Loes."
"5",NA,"NY","NY","01314515","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,"138",NA,"W. A. Ducke",1936,1,28,"Brazil","Amazonas",NA,"Manáos, silva ""igapó"" secus Igarapé Mindú.",-59.981827,-3.074063,NA,"90ee79e3-e9c0-4aa5-b51f-7e56563c8271",NA,"Anacardium microsepalum Loes."
"6",NA,"US","Botany","1518364","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,"s.n.",NA,"A. Ducke",1930,1,30,"Brazil","Amazonas",NA,"Igarapé do Crespo frequens",NA,NA,NA,"http://n2t.net/ark:/65665/37b24eae1-4a59-49d2-9c49-a9db75633833",NA,"Anacardium microsepalum Loes."
"7",NA,NA,"Botany","U.1070490","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,NA,NA,"Ducke A",1930,1,16,"Brazil",NA,NA,"Borta (Rio madeira infer, civ. Amazonas).",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1070490",NA,"Anacardium microsepalum Loes."
"8","2015-09-04T19:50:54.000+0000","MNHN","P","P05189706","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,NA,NA,"Ducke, A.",1930,1,30,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05189706",NA,"Anacardium microsepalum Loes."
"9",NA,NA,"Botany","L.2261661","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,NA,NA,"Ule EHG",NA,NA,NA,"Brazil","Amazonas",NA,"Brazil, Amazonas, Rio Negro, Carhoeira Grande bei Manaus",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2261661",NA,"Anacardium microsepalum Loes."
"10","2005-10-26T18:05:05.000+0000","JBRJ","RB","RB00039149","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,NA,NA,"D.Ducke",NA,NA,NA,"Brazil","Amazonas","Manaus","Igapó do Igarapé do Crespo.",NA,NA,NA,"urn:catalog:JBRJ:RB:39149",NA,"Anacardium microsepalum Loes."
