"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","161735","Anacardium microsepalum Loes.","cf.","Anacardiaceae","Anacardium","microsepalum","Loes.","Luz, C.L. da S.","2011-12-01T00:00:00.000+0000",NA,"406",NA,"Soares, E",1988,3,5,"Brazil","Pará",NA,"""Mineração Rio do Norte Porto Trombetas; estrada da mina Km 25, lado esquerdo vila-mina.""",NA,NA,NA,"urn:catalog:inpa:herbarium:186037",NA,"Anacardium microsepalum Loes.",NA,NA
"3",NA,"NY","NY","01314517","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,"3304.3477",NA,"L. Mars",1984,3,10,"Brazil","Amazonas",NA,"Distrito Agropecuário da SUFRAMA. Rodovia BR 174, km 64 depois 7 km Leste na ZF3, Fazenda Porto Alegre. Reserva Nº 3304.",-59.986585,-2.390061,NA,"d37ffb6a-57f4-424a-8534-43ad129a2a67",NA,"Anacardium microsepalum Loes.",NA,NA
"4",NA,"IEPA","HAMAB","3970","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.","Mitchell",NA,NA,"16301",NA,"Mori, S.A.",1983,9,17,"Brazil","Amapá","Mazagão","Camaipi, EMBRAPA reserve and vicinity.",-51.616667,0.166667,"Tree 26,7m x 15,1cm; bole 22,7m; tree 2748.","BRA:IEPA:HAMAB:0000003970",NA,"Anacardium microsepalum Loes.",NA,NA
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","48461","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.","Mitchell, J.D.","1984-01-01T00:00:00.000+0000",NA,"INPA48461",NA,"Loureiro, AA",1975,4,6,"Brazil","Amazonas",NA,"Estrada Torquato Tapajós, Km 182, próximo ao igarapé do Péreu.",NA,NA,NA,"urn:catalog:inpa:herbarium:87201",NA,"Anacardium microsepalum Loes.",NA,NA
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","61228","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.","Rodrigues, W.A.","1976-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Humberto",1975,10,10,"Brazil","Pará",NA,"Estrada Santarém-Cuiabá, BR 165, Km 135.",NA,NA,NA,"urn:catalog:inpa:herbarium:72872",NA,"Anacardium microsepalum Loes.",NA,NA
"7",NA,"UFRPE","PEUFR","20704","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.","L. B. Smith","1967-05-04T00:00:00.000+0000",NA,"1688",NA,"F. Paiva",1963,9,6,"Brazil","Pernambuco","Amaraji","Engenho Sete Ranchos/ Mata Três Marias",NA,NA,"Árvore de grande porte.","BRA:UFRPE:PEUFR:0000020704",NA,"Anacardium microsepalum Loes.",NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","13473","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,"4940a",NA,"Rodrigues, WA",1962,12,26,"Brazil","Amazonas",NA,"Cachoeira Baixa do Tarumã",NA,NA,NA,"urn:catalog:inpa:herbarium:250478",NA,"Anacardium microsepalum Loes.",NA,NA
"10",NA,"NY","NY","01314514","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,"4940",NA,"W. A. Rodrigues",1962,12,26,"Brazil","Amazonas",NA,"Cachoeira Alta do TarumÃ£.",0,0,NA,"0bb5ae2c-f3a7-44fe-b68b-3799c0d46c6e",NA,"Anacardium microsepalum Loes.",NA,NA
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","6192","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.","Rodrigues, W.A.","1961-04-01T00:00:00.000+0000",NA,"INPA6192",NA,"Pessoal do C.P.F.",1961,3,12,"Brazil","Amazonas",NA,"Bosque do Parque 10.",NA,NA,NA,"urn:catalog:inpa:herbarium:120734",NA,"Anacardium microsepalum Loes.",NA,NA
"12","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","6063","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.","Rodrigues, W.A.","1961-04-01T00:00:00.000+0000",NA,"INPA6063",NA,"Pessoal do C.P.F.",1958,2,12,"Brazil","Amazonas",NA,"Igarapé do Parque 10 de Novembro.",NA,NA,NA,"urn:catalog:inpa:herbarium:120735",NA,"Anacardium microsepalum Loes.",NA,NA
"13",NA,"NY","NY","01314516","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,"s.n.",NA,"Pessoal do C. P. F.",1958,3,17,"Brazil","Amazonas",NA,"Parque 10; pantanoso.",-60.006369,-3.078643,NA,"53a7e92f-50ac-4924-88c9-ece1fbfba4ad",NA,"Anacardium microsepalum Loes.",NA,NA
"14","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","6207","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.","Rodrigues, W.A.","1961-04-01T00:00:00.000+0000",NA,"INPA6207",NA,"Pessoal do C.P.F.",1958,3,17,"Brazil","Amazonas",NA,"Parque 10 de Novembro.",NA,NA,NA,"urn:catalog:inpa:herbarium:120736",NA,"Anacardium microsepalum Loes.",NA,NA
"15","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","3560","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.","Rodrigues, W.A.","1961-01-01T00:00:00.000+0000",NA,"INPA3560",NA,"Co̻lho, DF",1956,3,5,"Brazil","Amazonas",NA,"Parque 10 de Novembro.",NA,NA,NA,"urn:catalog:inpa:herbarium:27281",NA,"Anacardium microsepalum Loes.",NA,NA
"16",NA,"US","Botany","1997057","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,"10176",NA,"R. E. Schultes & F. López",1948,6,NA,"Brazil","Amazonas",NA,"Upper course of Ira-Igarapé. Rio Uaupés basin, Rio Tikié-Ira-Igarapé",NA,NA,NA,"http://n2t.net/ark:/65665/33c6feae7-9271-4b8c-9a11-ba24da766f87",NA,"Anacardium microsepalum Loes.",NA,NA
"18","2015-09-04T19:50:54.000+0000","MNHN","P","P05189708","Anacardium microsepalum Loes.",NA,"Anacardiaceae","Anacardium","microsepalum","Loes.",NA,NA,NA,NA,"23804","Fróes, R.L.",1948,12,23,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05189708",NA,"Anacardium microsepalum Loes.",NA,NA
