"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"UFRB","HURB","12262","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P.Machado","2015-01-01T00:00:00.000+0000",NA,"940","Marinho, L.C.; Pimenta, K.M.",2015,1,10,"Brazil","Bahia","Mata de São João","Condomínio particular Quintas de Sauípe;",-37.783333,-12.166667,"Látex alvo. Fotos e material em sílica. Sem alcoolHábito: árvore","BRA:UFRB:HURB:0000012262","Ficus bahiensis C.C.Berg & Carauta",NA,NA,NA,NA,NA
"2",NA,"UEFS","HUEFS","219262","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,"102","Deda, R.M.",2012,4,16,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto.",NA,NA,"Mata Atlântica.","BRA:UEFS:HUEFS:0000219262","Ficus bahiensis C.C.Berg & Carauta",NA,NA,NA,NA,NA
"3",NA,"UFPB","JPB","50832","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Déda, RM","2012-05-01T00:00:00.000+0000",NA,"102","Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E",2012,4,16,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto",-37.440611,-11.406611,"Árvore com ca. de 7m. Com frutos amarelos quando maduros e verdes quando imaturos. Com látex branco.; Mata Atlântica.","BRA:UFPB:JPB:0000050832","Ficus bahiensis C.C.Berg & Carauta",NA,NA,NA,NA,NA
"4","2014-07-08T00:15:53.000+0000","JBRJ","RB","RB00729449","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P. Machado",NA,NA,"26","R.C.A. Pereira; J. Paixão; A. Amorim; M. Zugaib; V. Lacerda et al",2011,12,3,"Brazil","Bahia","Itacaré","Campo Cheiroso. Rodovia Ilhéus-Itacaré, Km 46.",-39.039167,-14.386389,NA,"urn:catalog:JBRJ:RB:729449","Ficus bahiensis C.C.Berg & Carauta",NA,NA,NA,NA,NA
"5",NA,"UEFS","HUEFS","188234","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P.Machado","2013-02-01T00:00:00.000+0000",NA,"26","Pereira, R.C.A.",2011,12,3,"Brazil","Bahia","Itacaré","Campo Cheiroso. Rodovia Ilhéus-Itacaré, Km 46.",-39.039167,-14.386389,"Floresta Ombrófila Densa.","BRA:UEFS:HUEFS:0000188234","Ficus bahiensis C.C.Berg & Carauta",NA,NA,NA,NA,NA
"6",NA,"UEFS","HUEFS","171682","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P.Machado","2012-06-01T00:00:00.000+0000",NA,"923","Saavedra, M.M.",2009,6,27,"Brazil","Bahia","Una","Rodovia Ilhéus-Una (BA-001), a 55km de Ilhéus, estrada vicinal em direção a pedra de Una. Floresta ombrófila densa sobre tabuleiro.",-39.051389,-15.27,"Floresta.","BRA:UEFS:HUEFS:0000171682","Ficus bahiensis C.C.Berg & Carauta",NA,NA,NA,NA,NA
"7",NA,"UEFS","HUEFS","126863","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P.Machado","2010-09-01T00:00:00.000+0000",NA,"1281","Lopes, M.M.M.",2007,4,19,"Brazil","Bahia","Almadina","Serra do Corcovado. 9,8 Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda ão José. Proprietário Senhor São Francisco. Parte alta da encosta.",-39.603333,-14.705833,NA,"BRA:UEFS:HUEFS:0000126863","Ficus bahiensis C.C.Berg & Carauta",NA,NA,NA,NA,NA
"8",NA,"NY","NY","01240698","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","C. C. Berg","2011-01-01T00:00:00.000+0000",NA,"1281","M. M. M. Lopes",2007,4,19,"Brazil","Bahia",NA,"Serra do Corcovado. 9,8 km ao SW de CoaracÃ­ na estrada para Almadina, daÃ­ N ate a Fazenda SÃ£o JosÃ©. Proprietario Senhor Francisco. Parte alta da enconsta",-39.6033,-14.7058,NA,"2a993581-52c1-4f6f-b8d9-6ad3c2124848","Ficus bahiensis C.C.Berg & Carauta",NA,NA,NA,NA,NA
"9",NA,"UEFS","HUEFS","92956","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.Rapini","2006-01-01T00:00:00.000+0000",NA,"1103","Castro, R.M.",2005,1,20,"Brazil","Bahia","Mucugê","Base do Pico do Gobira. Área de cultivo (agricultura de subsistência) e pastagem com manchas de vegetação florestal em regeneração.",-41.366667,-13.083333,"Campo rupestre no declive. Blocos de rocha expostos. Nascentes e cursos d'água efêmeros presentes.","BRA:UEFS:HUEFS:0000092956","Ficus bahiensis C.C.Berg & Carauta",NA,NA,NA,NA,NA
"10",NA,"UEFS","HUEFS","100899","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","R.M.de Castro","2006-01-01T00:00:00.000+0000",NA,"4020","Melo, E.",2005,9,5,"Brazil","Bahia","Barreiras","Rio de Janeiro. Vereda formada.",-45.825833,-11.881944,"Cerrado s.s.","BRA:UEFS:HUEFS:0000100899","Ficus bahiensis C.C.Berg & Carauta",NA,NA,NA,NA,NA
