"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","251171","Simon, MF"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","251747","Amaral-Santos, A"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","244953",NA
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","226755","Stancik, JF"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","183574","Ribeiro, JELS"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","183576","Ribeiro, JELS"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","190064","Sothers, CA"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","151429","Thomas, WW"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","127048","Ferreira, CAC"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","111076","Freitas, CAA"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","113920","Ferreira, CAC"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","154245","Zarucchi, JL"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","113577","Santos, JL dos"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","104359","Teixeira, LOA"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","43291","Berg, CC"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","40846","Steward, WC"
