"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UFV","VIC","31643","Ficus adhatodifolia Schott ex Spreng.",NA,"Moraceae","Ficus","adhatodifolia","Schott ex Spreng.",NA,NA,NA,"232",NA,"Souza, P.P. de",2008,1,17,"Brazil","Minas Gerais","Viçosa","mata de seu Nico- Sitio Bonsucesso",0,0,"Àrvore com 25m de altura, 5m de fuste, tronco de cor cinza, seiva lactescente de cor branca, extremamente amargo, sicônios internamente rosados,vespas de cor marrom e verde no interior dos sicônios, sementes de cor amarelo claro, sicôn","BRA:UFV:VIC:0000031643",NA,"Ficus adhatodifolia Schott ex Spreng."
"2",NA,"UFV","VIC","31641","Ficus adhatodifolia Schott ex Spreng.",NA,"Moraceae","Ficus","adhatodifolia","Schott ex Spreng.",NA,NA,NA,"242",NA,"Souza, P.P. de",2008,3,11,"Brazil","Minas Gerais","Viçosa","mata da Biologia",0,0,"Àrvore com 25m de altura, 8m de fuste, tronco de cor cinza e superfície lisa, seiva lactescente de cor branca, sabor adocicado, sicônios internamente de com rosa, estípula terminal de cor verde, ramos novos próximos da estípula termina","BRA:UFV:VIC:0000031641",NA,"Ficus adhatodifolia Schott ex Spreng."
"3",NA,"MN","R","215181","Ficus adhatodifolia Schott ex Spreng.",NA,"Moraceae","Ficus","adhatodifolia","Schott ex Spreng.",NA,NA,NA,"177",NA,"Souza, P.P.",2007,5,16,"Brazil","Minas Gerais","Viçosa",NA,-42.859722,-20.801667,NA,"BRA:MN:R:0000215181",NA,"Ficus adhatodifolia Schott ex Spreng."
"4",NA,"UFV","VIC","31646","Ficus adhatodifolia Schott ex Spreng.",NA,"Moraceae","Ficus","adhatodifolia","Schott ex Spreng.",NA,NA,NA,"177",NA,"Souza, P.P. de",2007,5,16,"Brazil","Minas Gerais","Viçosa","Mata do Paraiso",0,0,"Àrvore com 16m de altura, 2m de fuste, seiva lactescente branca, adocicada, sicônios internamente avermelhados, crescendo em solo encharcado.","BRA:UFV:VIC:0000031646",NA,"Ficus adhatodifolia Schott ex Spreng."
"5",NA,"UFV","VIC","31712","Ficus adhatodifolia Schott ex Spreng.",NA,"Moraceae","Ficus","adhatodifolia","Schott ex Spreng.",NA,NA,NA,"185",NA,"Souza, P.P. de",2007,7,26,"Brazil","Minas Gerais","Viçosa","Sítio Santo ântonio",0,0,"Àrvore com 10m de altura, 1,50m de fuste, crescendo em pleno sol, seiva lactescente branca de sabor adocicado, sicônio internamente vermelho.","BRA:UFV:VIC:0000031712",NA,"Ficus adhatodifolia Schott ex Spreng."
"6",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","19477","Ficus adhatodifolia Schott ex Spreng.",NA,"Moraceae","Ficus","adhatodifolia","Schott ex Spreng.","A. Pott; G.A. Damasceno-Junior",NA,NA,"543",NA,"M.L. Bueno",2007,8,1,"Brazil","Mato Grosso do Sul","Corumbá","Estrada Parque.",-57.043194,-19.487833,"HABITAT:Cerrado.; HABITO:Árvore.; FRUTO:Fruto verde.;","BRA:UFMS:CGMS:0000019477",NA,"Ficus adhatodifolia Schott ex Spreng."
"7",NA,"MN","R","215182","Ficus adhatodifolia Schott ex Spreng.",NA,"Moraceae","Ficus","adhatodifolia","Schott ex Spreng.","Souza, P.P.","2008-06-28T00:00:00.000+0000",NA,"203",NA,"Souza, P.P.",2007,9,3,"Brazil","Minas Gerais","Viçosa","Campus da UFV",-42.8705,-20.761217,NA,"BRA:MN:R:0000215182",NA,"Ficus adhatodifolia Schott ex Spreng."
"8",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","50559","Ficus adhatodifolia Schott ex Spreng.",NA,"Moraceae","Ficus","adhatodifolia","Schott ex Spreng.",NA,NA,NA,"1418",NA,"R.M. Castro; P.O Garcia; J.F.S. Pessôa",2007,10,NA,"Brazil","Minas Gerais","Santo Antônio do Grama",NA,0,0,"Árvore, Floresta Estacional Semidecidual Montana, mata ciliar, sicônios verdes com máculas alvas.","BRA:UFJF:CESJ:0000050559",NA,"Ficus adhatodifolia Schott ex Spreng."
"9",NA,"NY","NY","01805833","Ficus adhatodifolia Schott ex Spreng.",NA,"Moraceae","Ficus","adhatodifolia","Schott ex Spreng.","C. C. Berg","2000-10-06T00:00:00.000+0000",NA,"365",NA,"M. M. M. Lopes",2005,11,22,"Brazil","Bahia",NA,"Serra do Corcovado, 13,8 km ao SW de Coaraci, na estrada para Almadina. Fazenda SÃ£o JosÃ©. PropietÃ¡rio Senhor Francisco.",-39.6033,-14.7058,NA,"a03b2bac-ce98-4a32-a9f6-a184389ea617",NA,"Ficus adhatodifolia Schott ex Spreng."
"10",NA,"MN","R","202732","Ficus adhatodifolia Schott ex Spreng.",NA,"Moraceae","Ficus","adhatodifolia","Schott ex Spreng.",NA,NA,NA,"141",NA,"Souza, P.P.",2002,1,1,"Brazil","Rio de Janeiro","Angra dos Reis","Camorim",NA,NA,NA,"BRA:MN:R:0000202732",NA,"Ficus adhatodifolia Schott ex Spreng."
