"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"UEFS","HUEFS","239409","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke","E.C.Oliveira","2016-08-01T00:00:00.000+0000",NA,"1742",NA,"Bigio, N.C.",2015,6,5,"Brazil","Rondônia","Nova União","Vale das Cachoeiras. Trilha pra cachoeira. Beira do rio com afloramento rochoso e pedral.",-62.376389,-10.918889,"Floresta de terra firme.","BRA:UEFS:HUEFS:0000239409",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","251747","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke","""Amaral-Santos, A.; Santos, A.J.B. dos""","2012-06-01T00:00:00.000+0000",NA,"3647",NA,"Amaral-Santos, A",2012,6,20,"Brazil","Rondônia",NA,"BR -364, entrada da linha de transmissão (LT) 22.2 na direção de Nova Mutum Paraná.",-64.46,-9.269722,NA,"urn:catalog:inpa:herbarium:234438",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"3","2017-10-14T00:50:58.000+0000","JBRJ","RB","RB00783380","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke","A.J.B. dos Santos et A.A. Santos",NA,NA,"3647",NA,"A.A. Santos; et al",2012,6,20,"Brazil","Rondônia","Porto Velho","BR-364, km 846,5 , à direita, extensão de 12km até o rio Madeira.",-64.727778,-9.445278,"Árvore com 14m de altura. Folhas cartáceas, frutos no tronco. Látex creme abundante. Fruto imaturos verde, maduros amarelo. Ocasional","urn:catalog:JBRJ:RB:783380",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"4",NA,"NY","NY","02447426","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke",NA,NA,NA,"15690",NA,"G. Pereira-Silva",2010,8,23,"Brazil","Rondônia",NA,"Jusante do eixo da Barragem.",-64.6575,-9.2464,NA,"828e8445-1e01-4f1b-8b73-141d06c32ed9",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","226755","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke","Pereira, E. da C.",NA,NA,"161",NA,"Stancik, JF",2008,3,20,"Brazil","Amazonas",NA,"Rebio Uatumã., grade do PPBio.",-59,-1,NA,"urn:catalog:inpa:herbarium:214339",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"6",NA,"NY","NY","02711224","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke",NA,NA,NA,"4996",NA,"W. W. Thomas",1986,6,7,"Brazil","RondÃ´nia",NA,"Represa Samuel: southern end of E dike near quarry by road, ca. 2 km S of end of main dike.",-63.25,-9,NA,"fc695abe-6109-4cbb-a56d-ee41b667156b",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"7","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","111076","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke",NA,NA,NA,"69",NA,"Freitas, CAA",1983,2,10,"Brazil","Rondônia",NA,"BR 364 Km 186, Estrada Porto velho-Cuiabá, BR-364, Km 186, a 800 m da margem direita da estrada.",NA,NA,NA,"urn:catalog:inpa:herbarium:232572",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","111076","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke",NA,NA,NA,"69",NA,"Freitas, CAA",1983,2,10,"Brazil","Rondônia",NA,"BR 364 Km 186, Estrada Porto velho-Cuiabá, BR-364, Km 186, a 800 m da margem direita da estrada.",NA,NA,NA,"urn:catalog:inpa:herbarium:58758",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","111076","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke",NA,NA,NA,"69",NA,"Freitas, CAA",1983,2,10,"Brazil","Rondônia",NA,"BR 364 Km 186, Estrada Porto velho-Cuiabá, BR-364, Km 186, a 800 m da margem direita da estrada.",NA,NA,NA,"urn:catalog:inpa:herbarium:58758",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","113920","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke","Berg, C.C.","1988-07-01T00:00:00.000+0000",NA,"3999",NA,"Ferreira, CAC",1983,7,2,"Brazil","Amazonas",NA,"Bacia do rio Madeira, Posto da FUNAI, Vila dos Indios Mundurucus, rio Marimarí",NA,NA,NA,"urn:catalog:inpa:herbarium:48362",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"11",NA,"NY","NY","01009564","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke",NA,NA,NA,"3999",NA,"C. A. Cid Ferreira",1983,7,2,"Brazil","Amazonas",NA,"Bacia do rio Madeira, Posto da FUNAI, Vila dos Ãndios Mundurucus, rio MarimarÃ­",-59.0953501374155,-3.89146469435752,NA,"45bae6ae-78a0-4c89-b2f7-87bd881f7626",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"12","2013-09-01T00:00:00.000+0000","K","Herbarium","K000947089","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke","Berg, C.C.",NA,NA,"3999",NA,"Zarucchi, J.L.; Nelson, B.W.; Santos, J.L.; Hill, S.R.; Todzia, C.A.; Oliveira, J.G.; Cid Ferreira, C.A.",1983,7,2,"Brazil",NA,"Nova Olinda do Norte","Bacia do Rio Madeira, Posto da Funai, Vila dos Indios Mundurucus, Rio Marimarí.",NA,NA,"[Sheet 1/2; Multiple sheets K000947090] Plantas coletadas sobre o patrocínio do convênio entre o New York Botanical Garden e o Instituto Nacional de Pesquisas da Amazônia. Sheet 1","http://specimens.kew.org/herbarium/K000947089",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","154245","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke","Coêlho, D.F.","1990-01-01T00:00:00.000+0000",NA,"2990",NA,"Zarucchi, JL",1983,7,8,"Brazil","Amazonas",NA,"Axinim, Along Rio Abacaxis, vicinity of Terra Preta",-58.67,-4.333333,NA,"urn:catalog:inpa:herbarium:207636",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"14","2016-10-07T11:28:37.000+0000","JBRJ","RB","RB00225944","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke","ALESSANDRA SANTOS","2016-03-22T00:00:00.000+0000",NA,"2990",NA,"James L. Zarucchi",1983,7,8,"Brazil","Amazonas","Amazonas","Mun. Axinim, along Rio Abacaxis.",-58.666667,-4.333333,"Tree 8m c 5cm DBh; látex white, abundant; inflorescences cream-colored to white","urn:catalog:JBRJ:RB:225944",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"15",NA,NA,"Botany","U.1428309","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke",NA,NA,NA,NA,NA,"Prance GT; Berg CC; Steward WC; et al.",1973,10,20,"Brazil","Mato Grosso",NA,NA,-59.35,-10.2,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1428309",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
"16",NA,"NY","NY","869233","Naucleopsis stipularis Ducke","Moraceae","Naucleopsis","stipularis","Ducke","C. C. Berg",NA,NA,"P19807",NA,"C. C. Berg",1973,10,20,"Brazil","Mato Grosso",NA,"Nucleo Pioneiro de Humboldt, AripuanÃ£, forest along margin of Rio AripuanÃ£",-59.35,-10.2,NA,"6813ac92-a186-4d90-876d-544942a654bb",NA,"Naucleopsis stipularis Ducke",NA,NA,NA
