"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","131751","Carreira, LMM"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","158610","Silva, NT da"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","103885","Teixeira, LOA"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","117254","Daly, DC"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","117307","Daly, DC"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","134772","Silva, MG da"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","59643","Oliveira, AR de"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","21897","Prance, GT"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","25798","Prance, GT"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","20333","Forero, E"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","9488","Rodrigues, WA"
