"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"EAFM","14929","Mouriri lunatanthera Morley",NA,"Melastomataceae","Mouriri","lunatanthera",NA,"Morley","Marra, D.M.","2011-06-10",NA,"546",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,6,10,"brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.294928,-2.419697,"árvore, DAP = cm; Floresta de terra-firme ; HA","Mouriri lunatanthera Morley",NA,"original coordinates outside municipality original in manaus, presidente figueiredo falls in manaus","GBIF"
"2",NA,NA,"NY","755715","Mouriri lunatanthera Morley",NA,"Melastomataceae","Mouriri","lunatanthera",NA,"Morley","","",NA,"2459",NA,"M. Alves",2002,1,24,"brazil","Acre","","Rio Envira, Bacia do Rio JuruÃ¡, IgarapÃ© ParanÃ¡ do Ouro, ao longo do rio na margem  esquerda, divisa entre os Seringais Porto Envira e Liberdade, ColocaÃ§Ã£o Extrema.",-70.595444,-8.506722,"","Mouriri lunatanthera Morley",NA,"original coordinates outside municipality original in  falls in feijo","GBIF"
"3",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","231971","Mouriri lunatanthera Morley",NA,"Melastomataceae","Mouriri","lunatanthera",NA,"Morley","","",NA,"118",NA,"Castilho, CV",2001,10,4,"brazil","Amazonas","","Reserva Florestal Adolpho Ducke., Rodovia Manaus-Itacoatiara, km 26. Trilha L-O7, km 3.5. Solo muito argiloso.",-59.93,-2.976156,"","Mouriri lunatanthera Morley",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"4",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191445","Mouriri lunatanthera Morley",NA,"Melastomataceae","Mouriri","lunatanthera",NA,"Morley","Sothers, C.A.","",NA,"32",NA,"Martins, LHP",1997,7,15,"brazil","Amazonas","","Reserva Florestal Adolfo Ducke",-59.97,-2.883333,"","Mouriri lunatanthera Morley",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"5",NA,NA,"MO","100698512","Mouriri lunatanthera Morley",NA,"Melastomataceae","Mouriri","lunatanthera",NA,"Morley","","",NA,"Martins 32",NA,"L.H.P. Martins|E. Pereira da C.",1997,7,17,"brazil","Amazonas","","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",-59.966667,-2.883333,"","Mouriri lunatanthera Morley",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"6",NA,NA,"Herbarium","K000968884","Mouriri lunatanthera Morley",NA,"Melastomataceae","Mouriri","lunatanthera",NA,"Morley","","",NA,"32",NA,"Pereira, E.C.; Martins, L.H.P.",1997,7,15,"brazil","","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Planta fichada: 1040-17.",-59.97,-2.88,"Overseas Development Administration","Mouriri lunatanthera Morley",NA,"original coordinates OK","GBIF"
"7",NA,NA,"NY","1290460","Mouriri lunatanthera Morley",NA,"Melastomataceae","Mouriri","lunatanthera",NA,"Morley","","",NA,"655",NA,"P. A. C. L. AssunÃ§Ã£o",1997,9,12,"brazil","Amazonas","","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.  Floresta de PlatÃ´.",NA,NA,"","Mouriri lunatanthera Morley",NA,NA,"GBIF"
"8",NA,NA,"Botany","U.1389276","Mouriri lunatanthera Morley",NA,"Melastomataceae","Mouriri","lunatanthera",NA,"Morley","Sothers CA","",NA,"",NA,"Assunção PACL; Silva CF da",1997,9,12,"brazil","Amazonas","","",-59.966667,-2.883333,"","Mouriri lunatanthera Morley",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"9",NA,NA,"Herbarium","K000968882","Mouriri lunatanthera Morley",NA,"Melastomataceae","Mouriri","lunatanthera",NA,"Morley","","",NA,"655",NA,"Manoel; Assunção, P.A.C.L.; Silva, C.F.",1997,9,12,"brazil","","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Planta fichada: 1040-17.",-59.97,-2.88,"Herb. Hort. Kew. Flora da Reserva Ducke. Instituto Nacional de Pesquisas da Amazônia. Overseas Development Administration","Mouriri lunatanthera Morley",NA,"original coordinates OK","GBIF"
"10",NA,NA,"MO","100698500","Mouriri lunatanthera Morley",NA,"Melastomataceae","Mouriri","lunatanthera",NA,"Morley","","",NA,"Assunção 655",NA,"P. A. Costa Lima Assunção|C. Fernandes da Silva|et al.",1997,9,12,"brazil","Amazonas","","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",-59.966667,-2.883333,"","Mouriri lunatanthera Morley",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
