"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","FURB","59074","Miconia cubatanensis Hoehne","","Melastomataceae","Miconia","cubatanensis","","Hoehne","Kassner-Filho, A.","2018-05-28","","2890","","Kassner-Filho, A.","2018","5","28","brazil","Santa Catarina","Jaraguá do Sul","Morro da Antena.","-49.050278","-26.514444","fruto imaturo","","original coordinates","GBIF","Miconia cubatanensis Hoehne"
"2","","","FURB","60167","Miconia cubatanensis Hoehne","","Melastomataceae","Miconia","cubatanensis","","Hoehne","Kassner-Filho, A.","2018-07-19","","3152","","Kassner-Filho, A.","2018","7","19","brazil","Santa Catarina","São José","","-48.689444","-27.540278","","","original coordinates","GBIF","Miconia cubatanensis Hoehne"
"3","","","RB","RB01337490","Miconia cubatanensis Hoehne","","Melastomataceae","Miconia","cubatanensis","","Hoehne","R.R. Völtz","","","1173","","R.R. Völtz; et al","2017","3","3","brazil","Paraná","Guaraqueçaba","RPPN Salto Morato","-47.293055","-25.157222","","","original coordinates","GBIF","Miconia cubatanensis Hoehne"
"4","","","RB","RB01395954","Miconia cubatanensis Hoehne","","Melastomataceae","Miconia","cubatanensis","","Hoehne","W. Gebien","2018-02-13","","51","","W. Gebien","2017","4","21","brazil","Santa Catarina","Blumenau","Rua Antonio Zendrom, beira do caminho do fragmento","-49.087222","-26.957222","","","original coordinates","GBIF","Miconia cubatanensis Hoehne"
"5","","","FURB","54030","Miconia cubatanensis Hoehne","","Melastomataceae","Miconia","cubatanensis","","Hoehne","Oliveira, A. A.","2017-08-31","","6395","","Funez, L.A.","2017","5","1","brazil","Santa Catarina","Apiúna","Morro Dom Bosco.","-49.366667","-27.050278","Flores brancas com estames amarelos","","original coordinates","GBIF","Miconia cubatanensis Hoehne"
"6","","","RB","RB01363070","Miconia cubatanensis Hoehne","","Melastomataceae","Miconia","cubatanensis","","Hoehne","F.S. Meyer","","","1254","","R.R. Völtz","2017","5","5","brazil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.2925","-25.158889","","","original coordinates","GBIF","Miconia cubatanensis Hoehne"
"7","","","EFC","15805","Miconia cubatanensis Hoehne","","Melastomataceae","Miconia","cubatanensis","","Hoehne","Meyer, F.S.","2017-06-09","","","","Völtz, R.R.","2017","5","5","brazil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.6745","-25.3095","Arvoreta 4 m alt.; botões florais alvos; interior de Floresta Ombrófila Densa Submontana de topo de morro.","","original coordinates","GBIF","Miconia cubatanensis Hoehne"
"8","","","EFC","14696","Miconia cubatanensis Hoehne","","Melastomataceae","Miconia","cubatanensis","","Hoehne","Vieira, R.S.","2016-02-18","","838","","Vieira, R.S.","2016","2","3","brazil","Santa Catarina","Joinvile","Estrada do Barbante","-48.9155","-26.3135","Árvore com 7 m, com folhas discolores. Flores com anteras amareladas.","","original coordinates","GBIF","Miconia cubatanensis Hoehne"
"9","","","BHCB","185431","Miconia cubatanensis Hoehne","","Melastomataceae","Miconia","cubatanensis","","Hoehne","","","","6091","","Rezende, SG; Justo, AG","2016","6","9","brazil","Minas Gerais","Nova Lima","Serra das Andorinhas, Lotemaneto Serra das Andorinhas","-44.050833","-20.077778","","","original coordinates","GBIF","Miconia cubatanensis Hoehne"
"10","","","RB","RB01232436","Miconia cubatanensis Hoehne","","Melastomataceae","Miconia","cubatanensis","","Hoehne","D. Nunes","","","27","","T. Lorenzetti; D. Nunes","2016","7","23","brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, no Morro do Anhanguera.","-43.273333","-22.944167","Frutos verdes. Limbo com face abaxial alva","","original coordinates","GBIF","Miconia cubatanensis Hoehne"
