"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Regional de Blumenau, FURB","FURB","59074","Miconia cubatanensis Hoehne",NA,"Melastomataceae","Miconia","cubatanensis",NA,"Hoehne","Kassner-Filho, A.","2018-05-28T00:00:00.000+0000",NA,"2890",NA,"Kassner-Filho, A.",2018,5,28,"Brazil","Santa Catarina","Jaraguá do Sul","Morro da Antena.",-49.050278,-26.514444,"fruto imaturo","BRA:FURB:FURB:0000059074",NA,"Miconia cubatanensis Hoehne"
"2",NA,"Universidade Regional de Blumenau, FURB","FURB","60167","Miconia cubatanensis Hoehne",NA,"Melastomataceae","Miconia","cubatanensis",NA,"Hoehne","Kassner-Filho, A.","2018-07-19T00:00:00.000+0000",NA,"3152",NA,"Kassner-Filho, A.",2018,7,19,"Brazil","Santa Catarina","São José",NA,-48.689444,-27.540278,NA,"BRA:FURB:FURB:0000060167",NA,"Miconia cubatanensis Hoehne"
"3","2017-10-15T13:09:38.000+0000","JBRJ","RB","RB01337490","Miconia cubatanensis Hoehne",NA,"Melastomataceae","Miconia","cubatanensis",NA,"Hoehne","R.R. Völtz",NA,NA,"1173",NA,"R.R. Völtz; et al",2017,3,3,"Brazil","Paraná","Guaraqueçaba","RPPN Salto Morato",-47.293055,-25.157222,NA,"urn:catalog:JBRJ:RB:1337490",NA,"Miconia cubatanensis Hoehne"
"5","2018-08-15T09:55:23.000+0000","JBRJ","RB","RB01395954","Miconia cubatanensis Hoehne",NA,"Melastomataceae","Miconia","cubatanensis",NA,"Hoehne","W. Gebien","2018-02-13T00:00:00.000+0000",NA,"51",NA,"W. Gebien",2017,4,21,"Brazil","Santa Catarina","Blumenau","Rua Antonio Zendrom, beira do caminho do fragmento",-49.087222,-26.957222,NA,"urn:catalog:JBRJ:RB:1395954",NA,"Miconia cubatanensis Hoehne"
"7",NA,"Universidade Regional de Blumenau, FURB","FURB","54030","Miconia cubatanensis Hoehne",NA,"Melastomataceae","Miconia","cubatanensis",NA,"Hoehne","Oliveira, A. A.","2017-08-31T00:00:00.000+0000",NA,"6395",NA,"Funez, L.A.",2017,5,1,"Brazil","Santa Catarina","Apiúna","Morro Dom Bosco.",-49.366667,-27.050278,"Flores brancas com estames amarelos","BRA:FURB:FURB:0000054030",NA,"Miconia cubatanensis Hoehne"
"8","2017-10-15T13:39:07.000+0000","JBRJ","RB","RB01363070","Miconia cubatanensis Hoehne",NA,"Melastomataceae","Miconia","cubatanensis",NA,"Hoehne","F.S. Meyer",NA,NA,"1254",NA,"R.R. Völtz",2017,5,5,"Brazil","Paraná","Guaraqueçaba","RPPN Salto Morato",-48.2925,-25.158889,NA,"urn:catalog:JBRJ:RB:1363070",NA,"Miconia cubatanensis Hoehne"
"9",NA,"Universidade Federal do Paraná, UFPR","EFC","15805","Miconia cubatanensis Hoehne",NA,"Melastomataceae","Miconia","cubatanensis",NA,"Hoehne","Meyer, F.S.","2017-06-09T00:00:00.000+0000",NA,NA,NA,"Völtz, R.R.",2017,5,5,"Brazil","Paraná","Guaraqueçaba","RPPN Salto Morato",-48.6745,-25.3095,"Arvoreta 4 m alt.; botões florais alvos; interior de Floresta Ombrófila Densa Submontana de topo de morro.","BRA:UFPR:EFC:0000015805",NA,"Miconia cubatanensis Hoehne"
"10",NA,"Universidade Federal do Paraná, UFPR","EFC","14696","Miconia cubatanensis Hoehne",NA,"Melastomataceae","Miconia","cubatanensis",NA,"Hoehne","Vieira, R.S.","2016-02-18T00:00:00.000+0000",NA,"838",NA,"Vieira, R.S.",2016,2,3,"Brazil","Santa Catarina","Joinvile","Estrada do Barbante",-48.9155,-26.3135,"Árvore com 7 m, com folhas discolores. Flores com anteras amareladas.","BRA:UFPR:EFC:0000014696",NA,"Miconia cubatanensis Hoehne"
"11",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","185431","Miconia cubatanensis Hoehne",NA,"Melastomataceae","Miconia","cubatanensis",NA,"Hoehne",NA,NA,NA,"6091",NA,"Rezende, SG; Justo, AG",2016,6,9,"Brazil","Minas Gerais","Nova Lima","Serra das Andorinhas, Lotemaneto Serra das Andorinhas",-44.050833,-20.077778,NA,"BRA:UFMG:BHCB:0000185431",NA,"Miconia cubatanensis Hoehne"
"12","2017-10-09T00:25:23.000+0000","JBRJ","RB","RB01232436","Miconia cubatanensis Hoehne",NA,"Melastomataceae","Miconia","cubatanensis",NA,"Hoehne","D. Nunes",NA,NA,"27",NA,"T. Lorenzetti; D. Nunes",2016,7,23,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, no Morro do Anhanguera.",-43.273333,-22.944167,"Frutos verdes. Limbo com face abaxial alva","urn:catalog:JBRJ:RB:1232436",NA,"Miconia cubatanensis Hoehne"
