"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"IAC","IAC","9562","Loreya nigricans Triana","Melastomataceae","Bellucia","nigricans","Triana",NA,NA,NA,"225",NA,"J.M. Pires",1947,3,28,"Brazil","Amazonas","Manaus","Estrada do Aleixo",-60.0251,-3.1019,NA,"BRA:IAC:IAC:0000009562",NA,"Loreya nigricans Triana",NA,NA,NA
"2",NA,"IAC","IAC","9556","Loreya nigricans Triana","Melastomataceae","Bellucia","nigricans","Triana",NA,NA,NA,"214",NA,"J.M. Pires",1947,3,28,"Brazil","Amazonas","Manaus","Estrada do Aleixo",-60.0251,-3.1019,NA,"BRA:IAC:IAC:0000009556",NA,"Loreya nigricans Triana",NA,NA,NA
"3","2014-07-22T10:35:15.000+0000","JBRJ","RB","RB00237595","Bellucia nigricans (Hook.fil.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Bellucia","nigricans","(Hook.fil.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"214",NA,"J. MURÇA PIRES",1947,3,28,"Brazil","Amazonas","Manaus","ESTRADA DO ALEIXO.",NA,NA,"ARVORE PEQUENA; FLÔRES BRANCAS.","urn:catalog:JBRJ:RB:237595",NA,"Bellucia nigricans (Hook.fil.) Penneys, Michelang., Judd & Almeda",NA,NA,NA
"4","2014-07-22T10:35:16.000+0000","JBRJ","RB","RB00237591","Bellucia nigricans (Hook.fil.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Bellucia","nigricans","(Hook.fil.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"225",NA,"J. MURÇA PIRES",1947,3,28,"Brazil","Amazonas","Manaus","ESTRADA DO ALEIXO.",NA,NA,"ARVORE PEQUENA; FLÔRES BRANCAS; FRUTOS  ARROXEADOS.","urn:catalog:JBRJ:RB:237591",NA,"Bellucia nigricans (Hook.fil.) Penneys, Michelang., Judd & Almeda",NA,NA,NA
"5",NA,"NY","NY","02060324","Bellucia nigricans (Hook.fil.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Bellucia","nigricans","(Hook.fil.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,"274",NA,"W. A. Ducke",1936,4,25,"Brazil","Amazonas",NA,"Manaos, ad ripas Igarape da Raiz.",0,0,NA,"16a693cb-c88a-46e2-9540-052abdf88ad7",NA,"Bellucia nigricans (Hook.fil.) Penneys, Michelang., Judd & Almeda",NA,NA,NA
"6","2015-09-04T21:50:05.000+0000","MNHN","P","P05290630","Bellucia nigricans (Hook.fil.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Bellucia","nigricans","(Hook.fil.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA,NA,"Ducke, A.",1932,4,14,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05290630",NA,"Bellucia nigricans (Hook.fil.) Penneys, Michelang., Judd & Almeda",NA,NA,NA
"7","2010-07-23T00:00:00.000+0000","BR",NA,"BR0000005333998","Loreya nigricans Triana","Melastomataceae","Bellucia","nigricans","Triana",NA,NA,"ISOTYPE","1331",NA,"Spruce R.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005333998",NA,"Loreya nigricans Triana",NA,NA,NA
"8",NA,NA,"Botany","L.1086533","Loreya nigricans Triana","Melastomataceae","Bellucia","nigricans","Triana",NA,NA,NA,NA,NA,"Ule EHG",NA,NA,NA,"Brazil",NA,NA,"Manáos, Rio Negro.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1086533",NA,"Loreya nigricans Triana",NA,NA,NA
"9",NA,"G","Geneva Herbarium – General Collection (G)","G-G-252997/1","Loreya nigricans Triana","Melastomataceae","Bellucia","nigricans","Triana","Renner, S. S. (1986)",NA,"ISOTYPE",NA,NA,"Spruce, R. (Coll. Barbey-Boissier)",NA,NA,NA,"Brazil",NA,NA,"Brésil - Barra, Rio Negro",-53.08972,-10.77306,NA,NA,NA,"Loreya nigricans Triana",NA,NA,NA
"10",NA,NA,"Botany","L.1086532","Loreya nigricans Triana","Melastomataceae","Bellucia","nigricans","Triana",NA,NA,NA,NA,NA,"Ule EHG",NA,NA,NA,"Brazil",NA,NA,"Manáos, Rio Negro.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1086532",NA,"Loreya nigricans Triana",NA,NA,NA
