"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1","2015-06-17T13:33:50.000+0000","JBRJ","RB","RB00972217","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","L.F. Bacci","2013-01-01T00:00:00.000+0000",NA,"87","L.F. Bacci",2013,11,23,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia; trilha para túmulo.",NA,NA,"Árvore ca 10 m alt.; Fores velhas 4 meras","urn:catalog:JBRJ:RB:972217","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"2",NA,"UFPR","UPCB","92339","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","Bacci, L.F.","2013-01-01T00:00:00.000+0000",NA,"117","Bacci, L.F. & Zorzanelli, J.P.F.",2013,11,30,"Brazil","Espírito Santo","Iúna","Serra do Valentim, terreno do Seu Aristídes",NA,NA,"Árvore ca. 6m alt. Botões florais..","BRA:UFPR:UPCB:0000092339","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"3",NA,"UFES","VIES","28034","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","Bacci, L.F.","1905-07-05T00:00:00.000+0000",NA,"117","Bacci, L.F.; Zorzanelli, J.P.F.",2013,11,30,"Brazil","Espírito Santo","Iúna","Serra do Valentim, terreno do Seu Aristídes.",NA,NA,"Árvore ca. 6m alt. Botões florais..","BRA:UFES:VIES:0000028034","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"4",NA,"MBML","MBML-HERBARIO","48805","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","L.F. Bacci/2013",NA,NA,"87","L.F. Bacci; D.F. Lima",2013,11,23,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia. Trilha para o túmulo",NA,NA,"Árvore ca 10m alt., flores velhas, 4-meras","BRA:MBML:MBML-HERBARIO:0000048805","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"5","2017-10-15T13:05:27.000+0000","JBRJ","RB","RB01331722","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","M.K. Caddah",NA,"ISOTYPE","901","M.K. Caddah; L.S. Pereira; G. Lunhani",2011,11,20,"Brazil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar",-45.045555,-23.196111,"Árvore ca. 8 m de altura. Flores com pétalas e estames brancos. Frutos imaturos verdes","urn:catalog:JBRJ:RB:1331722","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"6",NA,"UFPR","UPCB","81049","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","Caddah, M.K.","2011-11-01T00:00:00.000+0000","HOLOTYPE","901","Caddah, M.K.",2011,11,20,"Brazil","São Paulo","São Luiz do Paraitinga","956m. Parque Estadual da Serra do Mar",-45.046,-23.196,"Árvore ca. 8m. Flores com pétalas e estames brancos. Frutos imaturos verdes..","BRA:UFPR:UPCB:0000081049","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"7",NA,"MBML","MBML-HERBARIO","33661","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","L. Bacci/25-XI-2013",NA,"PARATYPE","10655","L. Kollmann; et al",2008,2,16,"Brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas",-40.481944,-20.3025,"Arvore 7m, frutos verdes. Material prensado em álcool.","BRA:MBML:MBML-HERBARIO:0000033661","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"8",NA,"MBML","MBML-HERBARIO","34980","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","R. Goldenberg/2015",NA,"PARATYPE","1097","R. Goldenberg; et al",2008,5,5,"Brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas",-40.525,-20.276111,NA,"BRA:MBML:MBML-HERBARIO:0000034980","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"9","2017-10-19T04:31:56.000+0000","JBRJ","RB","RB00583417","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","M.K. Caddah","2012-01-01T00:00:00.000+0000",NA,"10080","L. Kollmann; A.P. Fontana & K.A. Brahim",2007,10,4,"Brazil","Espírito Santo","João Neiva","Alto Bergamo.",NA,NA,"Arvoreto 3 m. Flores brancas.","urn:catalog:JBRJ:RB:583417","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"10","2014-07-07T19:34:02.000+0000","JBRJ","RB","RB00583422","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","M.K. Caddah","2012-01-01T00:00:00.000+0000",NA,"4662","V. Demuner; T.A. Cruz & M. Belisário",2007,11,30,"Brazil","Espírito Santo","Santa Leopoldina","Pedra Branca, Mata na Serra Santa Lúcia, propr: Cristiano Bremencampi.",-40.492222,-20.026667,"Arbusto 4 m, botões florais e frutos verdes.","urn:catalog:JBRJ:RB:583422","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"11","2014-11-11T16:08:45.000+0000","JBRJ","RB","RB00583418","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","M.K. Caddah","2012-01-01T00:00:00.000+0000","PARATYPE","7263","L. Kollmann; R.L. Kollmann e A.P. Fontana",2004,11,28,"Brazil","Espírito Santo","Santa Leopoldina","Timbuí Seco.",NA,NA,"Arbusto 3 m. Flores brancas.","urn:catalog:JBRJ:RB:583418","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"12",NA,"MBML","MBML-HERBARIO","19482","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","L. Bacci/25-XI-2013",NA,"PARATYPE","1770","R.R. Vervloet; et al",2003,2,5,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Planta de 8m, flores de cor creme, topo de morro, dossel 15m.","BRA:MBML:MBML-HERBARIO:0000019482","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"13","2014-11-11T16:03:43.000+0000","JBRJ","RB","RB00519350","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","M.K. Caddah","2012-01-01T00:00:00.000+0000","PARATYPE","6047","L. Kollmann; M. V. S. Berger",2003,3,13,"Brazil","Espírito Santo","Santa Maria de Jetibá","Terreno de Reinaldo Berger.",NA,NA,"Arvoreto 4 m. Frutos verdes","urn:catalog:JBRJ:RB:519350","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"14","2014-11-11T15:55:20.000+0000","JBRJ","RB","RB00519977","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","M.K. Caddah","2012-01-01T00:00:00.000+0000","PARATYPE","524","V. Demuner ; E. Bausen",2000,1,13,"Brazil","Espírito Santo","Santa Teresa","Mata Fria, Ter. do Clério Loss (lado esquerdo).",NA,NA,"Arbusto 3 m, frutos jovens de cor verde","urn:catalog:JBRJ:RB:519977","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"15",NA,"MBML","MBML-HERBARIO","12236","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","L. Bacci/25-XI-2013",NA,"PARATYPE","2730","L. Kollmann",2000,3,21,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água",-40.6075,-19.931389,"Planta de 3m. Frutos verdes, pretos maduros.","BRA:MBML:MBML-HERBARIO:0000012236","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"16","2017-10-06T12:21:52.000+0000","JBRJ","RB","RB00519351","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","M.K. Caddah","2012-01-01T00:00:00.000+0000","PARATYPE","2011","L. Kollmann; E. Bausen & W. Pizziolo",1999,2,23,"Brazil","Espírito Santo","Santa Teresa","Valão de São Lourenço, Mata Fria. Terreno de Clerio Loss.",NA,NA,"Arbusto 4 m. Frutos verdes","urn:catalog:JBRJ:RB:519351","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"17","2017-10-06T12:21:54.000+0000","JBRJ","RB","RB00519354","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","M.K. Caddah","2012-01-01T00:00:00.000+0000","PARATYPE","1779","L. Kollmann; E. Bausen & W. Pizziolo",1999,2,3,"Brazil","Espírito Santo","Santa Teresa","São Lourenço, Reserva Biológica de São Lourenço. Trilha do Caravagem.",NA,NA,"Arbusto 2 m. Frutos verdes","urn:catalog:JBRJ:RB:519354","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"18","2014-11-11T16:14:06.000+0000","JBRJ","RB","RB00519353","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","M.K. Caddah","2012-01-01T00:00:00.000+0000","PARATYPE","734","W. P. Lopes ; E. Bausen & W. Pizziolo",1999,5,19,"Brazil","Espírito Santo","Santa Teresa","Mata Fria .",NA,NA,"Arvoreto 2,5 m de alt. Frutos imaturos verdes, maturos negros.","urn:catalog:JBRJ:RB:519353","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"19","2017-10-06T12:21:56.000+0000","JBRJ","RB","RB00519356","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","M.K. Caddah","2012-01-01T00:00:00.000+0000","PARATYPE","2617","L. Kollmann; E. Bausen & W. Pizziolo",1999,6,17,"Brazil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria , terreno de C. Loss. (lado direito).",NA,NA,"Arbusto 3 m. Frutos verdes","urn:catalog:JBRJ:RB:519356","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"20",NA,"MBML","MBML-HERBARIO","8031","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","L. Bacci/25-XI-2013",NA,"PARATYPE","1046","L. Kollmann; E. Bausen & W. Pizziolo",1998,11,18,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água",-40.6075,-19.931389,"Mata de encosta. Arbusto 4m. Botões brancos.","BRA:MBML:MBML-HERBARIO:0000008031","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"21","2015-11-16T15:15:33.000+0000","JBRJ","RB","RB00700742","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","R.GOLDENBERG","2015-01-01T00:00:00.000+0000",NA,"1257","J. M. A. Braga; M. G. Bovini, Jorge Reis de Fiqueiredo",1994,5,27,"Brazil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, margem do rio Bananal. 450 m.s.m.",NA,NA,"Arbusto, ca. 3m de altura. Botões florais castanho-claros. Frutos imaturos verdes e maduros crnosos roxos. Margem de rio.","urn:catalog:JBRJ:RB:700742","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
