"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1","2017-10-15T13:40:11.000+0000","JBRJ","RB","RB01364547","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","R.Goldenberg",NA,NA,"1272",NA,"R.R. Völtz; M.L.Brotto; F.Pajewski",2017,4,6,"Brazil","Paraná","Guaraqueçaba","RPPN Salto Morato",-48.301389,-25.173333,NA,"urn:catalog:JBRJ:RB:1364547","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA
"2",NA,"MBM","MBM","409690","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Goldenberg, R","2017-04-10T00:00:00.000+0000",NA,"1272",NA,"Völtz, RR; Brotto, ML; Pajewski, FF",2017,4,6,"Brazil","Paraná","Guaraqueçaba","RPPN Salto Morato",-48.301389,-25.173333,"Árvore 13 m alt.; frutos verdes ramifloros; estrato médio de floresta de encosta.; Floresta Ombrófila Densa Submontana.","BRA:MBM:MBM:0000409690","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA
"3",NA,"UFRB","HURB","4895","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","R. Goldemberg","2013-12-01T00:00:00.000+0000",NA,"1962",NA,"Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al",2013,1,7,"Brazil","Bahia","Boa Nova","P.N. de Boa Nova; Ramal para Fazenda Liberdade, Setor Sul",-40.119722,-14.4125,"Flores: botões verdes; Hábito: árvore","BRA:UFRB:HURB:0000004895","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA
"4","2018-03-29T16:39:37.000+0000","JBRJ","RB","RB01128596","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","J. Monteiro",NA,NA,"468",NA,"J. Monteiro",2013,4,2,"Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico, Mata do Horto, Margem do Rio dos Macacos.",-43.245555,-22.965556,"Árvore ca. 5m alt., folhas verdes, cartáceas, glabras, levemente descolores. Frutos verdes ou negros. Planta umbrófila localizada na parcela 2.  Floresta Estacional Semidecidual.","urn:catalog:JBRJ:RB:1128596","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA
"5","2017-10-18T17:11:42.000+0000","JBRJ","RB","RB00532099","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","R.Goldenberg","2009-01-01T00:00:00.000+0000",NA,"7587",NA,"A. M. Amorim; R.C. Forzza, J.L. Paixão & L.C.J. Gomes",2008,7,20,"Brazil","Espírito Santo","Cariacica","Floresta Estacional Semidecidual. Reserva Biológica de Duas Bocas. Localidade de Alegre. Trilha do Pau-Oco.",-40.519444,-20.291389,"Árvore ca. 7m alt. Frutos imaturos verdes.","urn:catalog:JBRJ:RB:532099","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA
"6",NA,"MBML","MBML-HERBARIO","36408","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","R. Goldenberg/2015",NA,NA,"7587",NA,"A. M. Amorim; et al",2008,7,20,"Brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas",-40.519444,-20.291389,NA,"BRA:MBML:MBML-HERBARIO:0000036408","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA
"7",NA,"UFPR","UPCB","63765","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Goldenberg, R.","2016-01-01T00:00:00.000+0000",NA,"1223",NA,"Goldenberg, R.",2008,7,22,"Brazil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,"Árvore 10m. Frutos verdes. Floresta Ombrófila Densa Montana..","BRA:UFPR:UPCB:0000063765","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA
"8",NA,"MBML","MBML-HERBARIO","36076","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","R. Goldenberg/2015",NA,NA,"1223",NA,"R. Goldenberg; et al",2008,7,22,"Brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas",-40.525,-20.267778,NA,"BRA:MBML:MBML-HERBARIO:0000036076","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA
"9",NA,"UFPR","UPCB","60315","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Goldenberg, R.","2016-01-01T00:00:00.000+0000",NA,"2032",NA,"Vervloet, R.R.",2003,3,25,"Brazil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"Arvoreto 6m, frutos imaturos verde, meia encosta, dossel 14m..","BRA:UFPR:UPCB:0000060315","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA
"10",NA,"MBML","MBML-HERBARIO","20143","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","R. Goldenberg/2015",NA,NA,"2032",NA,"R.R. Vervloet; et al",2003,3,25,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Arvoreto de 6m, frutos imaturos de cor verde, meia encosta, dossel 14m.Epífita, a 4m do solo, flores brancas com ápice amarelado, labelo amarelo. Topo de morro dossel 10m.","BRA:MBML:MBML-HERBARIO:0000020143","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA
