"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","occurrenceRemarks","comments"
"1","2012-03-29T13:44:00.000+0000","MO","MO","3223243","Bellucia wurdackiana (S.S.Renner) Penneys, Michelang., Judd & Almeda","Melastomataceae","Bellucia","wurdackiana","(S.S.Renner) Penneys, Michelang., Judd & Almeda","fide Penneys et al.","2010-01-01T00:00:00.000+0000",NA,"Alencar 599","Lúcia Alencar",1979,7,12,"Brazil","Amazonas",NA,"Along Rio Curicuriari and Igarapé Cariua to Cachoeira Piraiauara; igapó and caatinga.",-66.916667,0.333333,"urn:catalog:MO:Tropicos:3223243","http://www.tropicos.org/Specimen/3223243","Bellucia wurdackiana (S.S.Renner) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA,NA
"2",NA,"NY","NY","1288513","Bellucia wurdackiana (S.S.Renner) Penneys, Michelang., Judd & Almeda","Melastomataceae","Bellucia","wurdackiana","(S.S.Renner) Penneys, Michelang., Judd & Almeda",NA,NA,NA,"2011","J. M. Poole",1979,7,14,"Brazil","Amazonas",NA,"Along Rio Cariua (IgarapÃ© Branco) from Rio Curicuriari to Cachoeira de BÃ´to (C. Piraiauara)",-66.92,-0.333333,"98a752eb-2c47-415f-982b-f2e777b1456a",NA,"Bellucia wurdackiana (S.S.Renner) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA,NA
"3","2011-03-03T07:59:00.000+0000","MO","MO","3223362","Bellucia wurdackiana (S.S.Renner) Penneys, Michelang., Judd & Almeda","Melastomataceae","Bellucia","wurdackiana","(S.S.Renner) Penneys, Michelang., Judd & Almeda","fide Penneys et al.","2010-01-01T00:00:00.000+0000",NA,"Poole 2011","Jackie M. Poole",1979,7,14,"Brazil","Amazonas",NA,"Along Rio Cariua (Igarapé Branc) from Rio Curicuriari to Cachoeira de Bôto (C. Piraiauara); igapó and terra frime.",-66.916667,-0.333333,"urn:catalog:MO:Tropicos:3223362","http://www.tropicos.org/Specimen/3223362","Bellucia wurdackiana (S.S.Renner) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA,NA
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","86832","Bellucia wurdackiana (S.S.Renner) Penneys, Michelang., Judd & Almeda","Melastomataceae","Bellucia","wurdackiana","(S.S.Renner) Penneys, Michelang., Judd & Almeda","""et al.; Penneys, D.S.""","2010-01-01T00:00:00.000+0000",NA,"599","Maia, LA",1979,7,12,"Brazil","Amazonas",NA,"Rio Negro, rio Curicuriari, margem do igarapé Carina",NA,NA,"urn:catalog:inpa:herbarium:97429",NA,"Bellucia wurdackiana (S.S.Renner) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA,NA
"5",NA,"NY","NY","1288514","Bellucia wurdackiana (S.S.Renner) Penneys, Michelang., Judd & Almeda","Melastomataceae","Bellucia","wurdackiana","(S.S.Renner) Penneys, Michelang., Judd & Almeda",NA,NA,NA,"599","M. L. Alencar",1979,7,12,"Brazil","Amazonas",NA,"Along Rio Curicuriari and IgarapÃ© Cariua to Cachoeira Piraiauara",-66.92,-0.33,"74549749-1544-4a80-8800-82139af92a7d",NA,"Bellucia wurdackiana (S.S.Renner) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA,NA
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","89842","Loreya wurdackiana S.S.Renner","Melastomataceae","Bellucia","wurdackiana","S.S.Renner","Renner, S.S.","1986-01-01T00:00:00.000+0000",NA,"2011",NA,1979,7,14,"Brazil","Amazonas",NA,"Rio Cariau., Along Rio Cariua (Igarapé Branco) from Rio Curicuriari to Cachoeira de Bôto (C. Piraiauara)",-66.92,-0.333333,"urn:catalog:inpa:herbarium:127865",NA,"Loreya wurdackiana S.S.Renner",NA,NA,NA,NA,NA
"7",NA,"NY","NY","228746","Loreya wurdackiana S.S.Renner","Melastomataceae","Bellucia","wurdackiana","S.S.Renner",NA,NA,"ISOTYPE","761","O. C. Nascimento",1978,10,26,"Brazil","Amazonas",NA,"Rio Negro, Rio Curicuari; mata baixa, solo arenoso",0,0,"b9072ec0-645b-4df8-b5e4-03c975f6a830",NA,"Loreya wurdackiana S.S.Renner",NA,NA,NA,NA,NA
"8",NA,"US","Botany","2891505","Loreya wurdackiana S.S.Renner","Melastomataceae","Bellucia","wurdackiana","S.S.Renner",NA,NA,"ISOTYPE","761","O. Nascimento",1978,10,26,"Brazil","Amazonas",NA,"Rio Negro, Rio Curicuari.",NA,NA,"http://n2t.net/ark:/65665/364f3adc1-ad65-4681-96ee-d7483bf5fe40",NA,"Loreya wurdackiana S.S.Renner",NA,NA,NA,NA,NA
"9","2014-07-22T10:35:15.000+0000","JBRJ","RB","RB00237571","Bellucia wurdackiana (S.S.Renner) Penneys, Michelang., Judd & Almeda","Melastomataceae","Bellucia","wurdackiana","(S.S.Renner) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,NA,"A.Ducke",1931,12,21,"Brazil","Amazonas","Amazonas","Rio Curicuriary., afluente do Rio Negro.",NA,NA,"urn:catalog:JBRJ:RB:237571",NA,"Bellucia wurdackiana (S.S.Renner) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA,NA
