"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"MBML","MBML-HERBARIO","51013","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,NA,"1734","R. Goldenberg; A. Amorim, L. Marinho, L. Daneu, F. Michelangeli",2014,2,20,"Brazil","Bahia","Wenceslau Guimarães","Estrada de Teolândia para Nova Esperança; floresta úmida. Floresta Ombrófila Densa",-39.654167,-13.601944,"Árvore 7m; frutos imaturos verde-claros","BRA:MBML:MBML-HERBARIO:0000051013",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"2",NA,"UFPR","UPCB","82500","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,NA,"1734","Goldenberg, R.",2014,2,20,"Brazil","Bahia","Wenceslau Guimarães","Estrada de Teolândia para Nova Esperança; floresta úmida; Floresta Ombrófila Densa",-39.654,-13.602,"Árvore 7m; frutos imaturos verde-claros.","BRA:UFPR:UPCB:0000082500",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"3",NA,"NY","NY","02499374","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","R. Goldenberg","2014-01-01T00:00:00.000+0000",NA,"1734","R. Goldenberg",2014,2,20,"Brazil","Bahia",NA,"Estrada de TeolÃ¢ndia para Nova EsperanÃ§a; floresta Ãºmida",-39.65428,-13.60206,NA,"c03128f4-bd84-4e78-988b-da48754117e4",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"4","2017-10-14T09:03:47.000+0000","JBRJ","RB","RB00932834","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,NA,"1734","R. Goldenberg et. al.;",2014,2,20,"Brazil","Bahia","Wenceslau Guimarães","Estrada de Teolândia para Nova Esperança.",-39.65,-13.6,"Árvore ca 7 m alt.; frutos imaturos verdes claros","urn:catalog:JBRJ:RB:932834",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"5",NA,"IMA","MAC","50783","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","E.C.O.Chagas",NA,NA,"9815","Chagas-Mota",2011,1,13,"Brazil","Alagoas","Chã Preta","Serra Lisa.",0,0,"Árvore ca. 10 m de altura. Flores alvas.; Mata Atlântica.","BRA:IMA:MAC:0000050783",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"6",NA,"UFPR","UPCB","77071","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","Goldenberg, R.","2014-01-01T00:00:00.000+0000","PARATYPE","10566","Chagas-Mota",2011,3,24,"Brazil","Alagoas","Flexeiras","Estação Ecológicas de Murici, Águas Belas",NA,NA,"Árvore ca. 15m alt. Frutos roxos, quando maduros; verdes, quando imaturos..","BRA:UFPR:UPCB:0000077071",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"7","2018-07-06T12:52:24.000+0000","JBRJ","RB","RB00530965","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","R. Goldenberg",NA,"PARATYPE","1676","M. Oliveira",2005,4,3,"Brazil","Alagoas","Ibateguara","Coimbra, caminho para a grota do Cavalo Morto, broda da mata.",NA,NA,"Árvore, ca. de 12 m de altura; frutos maturos roxos. Freqüente.","urn:catalog:JBRJ:RB:530965",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"8",NA,"UFPR","UPCB","63564","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","Goldenberg, R.","2014-01-01T00:00:00.000+0000","PARATYPE","12403","Thomas, W.W.",2001,5,14,"Brazil","Alagoas","Murici","Poço D'Anta, ca. 16-19km NNW of Murici by road. Mata de Murici.",NA,NA,"Tree 6m, leaves shiny green above, paler beneath, fruit pale green..","BRA:UFPR:UPCB:0000063564",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"9",NA,"UFPR","UPCB","91765","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","Goldenberg, R.","2016-01-01T00:00:00.000+0000",NA,"5","Lima, J.L.S.",1965,11,9,"Brazil","Pernambuco","Recife","Dois Irmãos, Córrego do Sabiá",NA,NA,"Árvore, mais ou menos 12m alt. Por 15 cm de diâmetro na base..","BRA:UFPR:UPCB:0000091765",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"10","2018-07-06T12:45:22.000+0000","JBRJ","RB","RB00866881","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","R. Goldenberg",NA,"PARATYPE","5","J.L.S. de Lima",1965,11,9,"Brazil","Pernambuco","Recife","Dois Irmãos. Córrego do Sabiá.",NA,NA,"Árvore, mais ou menos 12m alt por 15cm de diâmetro na base","urn:catalog:JBRJ:RB:866881",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
