"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"UFPR","UPCB","82698","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato","Goldenberg, R.","2015-01-01T00:00:00.000+0000",NA,"7725","Fontana, A.P.",2013,8,2,"Brazil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia, Trilha do Túmulo, margem do rio Timbuí.",-40.531,-19.972,"Árvore ca. 8m. Frutos vináceos.","BRA:UFPR:UPCB:0000082698","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"2","2017-10-18T17:39:31.000+0000","JBRJ","RB","RB00617032","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","915","R. Goldenberg; P. Labiak, M.Kaehler, F.B. Kaehler, L. Koll",2007,7,12,"Brazil","Espírito Santo","Santa Teresa","Alto de Santo Antônio, terreno do Bozza.",-40.591111,-19.908611,"Árvore 14m de alt. frutos com uma ou duas sementes, aparentemente maduros com tonalidade purpúrea a avermelhado.","urn:catalog:JBRJ:RB:617032","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"3","2017-10-18T17:39:30.000+0000","JBRJ","RB","RB00580860","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","915","R. Goldenberg; P. Labiak, M.Kaehler, F.B. Kaehler, L. Koll",2007,7,12,"Brazil","Espírito Santo","Santa Teresa","Alto de Santo Antônio, terreno do Bozza.",-40.591111,-19.908611,"Árvore 14m de alt. frutos com uma ou duas sementes, aparentemente maduros com tonalidade purpúrea a avermelhado.","urn:catalog:JBRJ:RB:580860","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"4",NA,"MBML","MBML-HERBARIO","49485","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","915","R. Goldenberg; P. Labiak, M. Kaehler, F.B. Matos, L. Kollmann",2007,7,12,"Brazil","Espírito Santo","Santa Teresa","Alto de Santo Antonio. Terreno do Bozza. Mata Atlântica de encosta",-40.591111,-19.908611,"Árvore 14m, frutos com uma ou duas sementes, aparentemente maduros com tonalidade purúrea a avermelhada. (material em sílica)","BRA:MBML:MBML-HERBARIO:0000049485","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"5",NA,"NY","NY","1546410","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","915","R. Goldenberg",2007,7,12,"Brazil","Espírito Santo",NA,"Alto de Santo Antonio. Terreno do Bozza",-40.5911,-19.9086,NA,"1029a434-2d64-40e0-bf95-791ffa6eb67e","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"6",NA,"MBML","MBML-HERBARIO","25262","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato","R. Goldenberg/2015",NA,"PARATYPE","8572","L. Kollmann; et al",2006,1,19,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Arvoreto 6m. Estéril.","BRA:MBML:MBML-HERBARIO:0000025262","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"7",NA,"NY","NY","1519519","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato","R. Goldenberg","2011-01-01T00:00:00.000+0000",NA,"851","J. L. Paixão",2006,3,19,"Brazil","Bahia",NA,"Serra do Corcovado, Rod. Almadina/Coaraci, ca. 5 km",-39.6025,-14.7036,NA,"9c6e810d-2b49-4cf7-9697-51dbc4b3a8e3","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"8",NA,"UFPR","UPCB","77074","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"ISOTYPE","851","Paixão, J.L. | Carlos, L. | Jardim, A. | Del Rei, M. | Mardel",2006,3,19,"Brazil","Bahia","Almadina","Serra do Corcovado, Rod. Almadina/Coaraci, ca. 5km.",-39.6025,-14.703611,"Arbusto, ca. 8,0m alt. Folhas discolores. Frutos imaturos violeta..","BRA:UFPR:UPCB:0000077074","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"9",NA,"UFPR","UPCB","77075","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"ISOTYPE","851","Paixão, J.L. | Carlos, L. | Jardim, A. | Del Rei, M. | Mardel",2006,3,19,"Brazil","Bahia","Almadina","Serra do Corcovado, Rod. Almadina/Coaraci, ca. 5km.",-39.6025,-14.703611,"Arbusto, ca. 8,0m alt. Folhas discolores. Frutos imaturos violeta..","BRA:UFPR:UPCB:0000077075","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"10",NA,"MBML","MBML-HERBARIO","21208","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato","R. Goldenberg/2011",NA,"PARATYPE","6205","L. Kollmann; et al",2003,5,29,"Brazil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras",-40.725556,-20.069167,"Arvoreto 6m, DAP 10cm, fuste 4m. Frutos vermelhos.","BRA:MBML:MBML-HERBARIO:0000021208","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"11",NA,"UFPR","UPCB","84176","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","144","Vervloet, R.R.",2002,4,18,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi, Trilha da Educação Ambiental",NA,NA,"Árvore 9m, início da trilha, lado esquerdo, frutos de cor vinho claro..","BRA:UFPR:UPCB:0000084176","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"12",NA,"MBML","MBML-HERBARIO","16846","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato","R. Godenberg/2011",NA,"PARATYPE","144","R.R. Vervloet; et al",2002,4,18,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Árvore 9m, início da trilha, lado esquerdo, frutos de cor vinho claro.","BRA:MBML:MBML-HERBARIO:0000016846","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"13","2010-10-28T12:03:02.000+0000","JBRJ","RB","RB00523232","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","3799","L. Kollmann; E. Bausen & W. Pizziolo",2001,5,31,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio, Terreno do Boza.",NA,NA,"Árvore 10 m. DAP 12 cm. Fuste 2 m. Frutos vermelhos.","urn:catalog:JBRJ:RB:523232","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"14",NA,"UFPR","UPCB","84174","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","3799","Kollmann, L.",2001,5,31,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio, Terreno do Boza",NA,NA,"Árvore 10m. Dap 12 cm. Fuste 2m. Frutos vermelhos.","BRA:UFPR:UPCB:0000084174","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"15","2017-10-06T12:21:22.000+0000","JBRJ","RB","RB00519238","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","4722","L. Kollmann; E. Bausen",2001,9,25,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi.",NA,NA,"Árvore 13 m. DAP 8 cm. Fuste 10 m. Frutos pretos.","urn:catalog:JBRJ:RB:519238","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"16",NA,"UFPR","UPCB","84179","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","4722","Kollmann, L.",2001,9,25,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi",NA,NA,"Árvore 13m. Dap 8cm. Fuste 10m. Frutos pretos..","BRA:UFPR:UPCB:0000084179","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"17",NA,"UFPR","UPCB","84183","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","4616","Kollmann, L.",2001,9,18,"Brazil","Espírito Santo","Santa Teresa","Lombardia, Reserva Biológica Augusto Ruschi.",NA,NA,"Árvore 12m. Dap 22cm. Fuste 3m. Frutos pretos. Folhas marrons lado abaxial..","BRA:UFPR:UPCB:0000084183","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"18","2017-10-06T12:21:17.000+0000","JBRJ","RB","RB00519227","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","4616","L. Kollmann; W. Pizziolo & E. Bausen",2001,9,18,"Brazil","Espírito Santo","Santa Teresa","Lombardia, Reserva Biológica Augusto Ruschi.",NA,NA,"Árvore 12 m, DAP 22 cm. Fuste 3 m. Frutos pretos. Folhas marrons lado abaxial","urn:catalog:JBRJ:RB:519227","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"19","2017-10-06T12:21:21.000+0000","JBRJ","RB","RB00519237","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","2049","L. Kollmann; E. Bausen & W. Pizziolo",1999,3,9,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio, terreno do Boza.",NA,NA,"Arvoreto 8 m. DAP 15 cm. Fuste 4 m. Botões marrons","urn:catalog:JBRJ:RB:519237","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"20",NA,"MBML","MBML-HERBARIO","8772","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato","R. Goldenberg/2011",NA,"PARATYPE","2049","L. Kollmann; E. Bausen & W. Pizziolo",1999,3,9,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio",-40.589167,-19.922222,"Arvoreto 9m. DAP 15cm. Fuste 4m. Botões marrons.","BRA:MBML:MBML-HERBARIO:0000008772","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"21",NA,"MBML","MBML-HERBARIO","10126","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato","R. Goldenberg/2015",NA,"PARATYPE","750","W. P. Lopes; E. Bausen & W. Pizziolo",1999,5,27,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Arvore 8m. Dap 23cm. Fuste 5m. Frutos maturos marrons. Ambiente ensolarado.","BRA:MBML:MBML-HERBARIO:0000010126","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"22","2015-07-31T11:14:53.000+0000","JBRJ","RB","RB00519234","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","750","W.P. Lopes; E. Bausen & W. Pizziolo",1999,6,27,"Brazil","Espírito Santo","Santa Teresa","Reserva Biol. de Santa Lucia. Trilha da pinguela .",NA,NA,"Árvore 8 M. dap 23 cm. Fuste 5 m. Frutos maduros marrons.","urn:catalog:JBRJ:RB:519234","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"23","2017-10-18T23:55:56.000+0000","JBRJ","RB","RB00523099","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato","R. Goldenberg","2010-01-01T00:00:00.000+0000",NA,"263","L. Kollmann; E. Bausen & W. Pizziolo",1998,7,16,"Brazil","Espírito Santo","Santa Teresa","Dois Pinheiros, Mata de D. Bonfim.",NA,NA,"Árvore 10 m. DAP 25 cm.","urn:catalog:JBRJ:RB:523099","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"24",NA,"UFPR","UPCB","84181","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","263","Kollmann, L.",1998,7,16,"Brazil","Espírito Santo","Santa Teresa","Dois Pinheiros. Mata de D. Bonfim",NA,NA,"Mata de encosta. Árvore 10m. DAP 25cm.","BRA:UFPR:UPCB:0000084181","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"25",NA,"MBML","MBML-HERBARIO","8495","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato","R. Goldenberg/2011",NA,"PARATYPE","178","L. Kollmann; E. Bausen & W. Pizziolo",1998,7,8,"Brazil","Espírito Santo","Santa Teresa","São Lourenço. Mata Fria",-40.683611,-19.931111,"Mata de encosta. Árvore 14m. DAP 15cm. Frutos pretos.","BRA:MBML:MBML-HERBARIO:0000008495","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"26","2017-10-06T12:21:24.000+0000","JBRJ","RB","RB00519244","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato",NA,NA,"PARATYPE","178","L. Kollmann; E. Bausen & W. Pizziolo",1998,7,8,"Brazil","Espírito Santo","Santa Teresa","São Lourenço. Mata Fria, Terreno Clério Loss.",NA,NA,"Árvore 14 m. DAP 15 cm. Frutos pretos.","urn:catalog:JBRJ:RB:519244","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"27","2017-10-18T16:51:31.000+0000","JBRJ","RB","RB00229753","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato","R.Goldenberg",NA,NA,"12148","Mori, S. A.; Mori, S. A., King, R. M. Carvaho, A. M. et Euponino, A.",1979,7,6,"Brazil","Bahia","Santa Cruz de Cabrália","A 5 km W de Santa Cruz.",NA,NA,"Árvore. Fruto","urn:catalog:JBRJ:RB:229753","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"28",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","17187","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato","R. Goldenberg",NA,"PARATYPE","12148","S. A. Mori",1979,7,6,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","A 5Km W de Sta. Cruz Cabrália.",NA,NA,"Ambiente: Restinga. Habito: Árvore, 7m X 15cm.","BRA:CEPLAC:CEPEC:0000017187","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
"29",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","136285","Miconia dorsaliporosa R.Goldenb. & Reginato","Melastomataceae","Miconia","dorsaliporosa","R.Goldenb. & Reginato","R. Goldenberg & Reginato",NA,"PARATYPE","915","R. Goldenberg",NA,NA,NA,"Brazil","Espirito Santo","SANTA TERESA","Alto de Santo Antonio. Terreno do Bozza.",-40.591111,-19.908611,"Ambiente: Mata Atlântica de encosta. Habito: Árvore, 14m.","BRA:CEPLAC:CEPEC:0000136285","Miconia dorsaliporosa R.Goldenb. & Reginato",NA,NA,NA,NA,NA
