"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","dateIdentified","comments","bibliographicCitation"
"1","2014-11-03T13:27:44.000+0000","JBRJ","RB","RB00556715","Mouriri micradenia Ducke","Melastomataceae","Mouriri","micradenia","Ducke",NA,"HOLOTYPE",NA,NA,"Ducke, A.",1931,10,23,"Brazil","Amazonas","São Paulo de Olivença","Sao Paulo de Olivenca mata de terra firme alta.",NA,NA,"Árvore pequena, flores tochas no tronco, pedicelos verdes, cálice externamente azul, internamente como as petalas e os filetes brancos; anteras alaranjadas oalidas. Frutos comestíveis.","urn:catalog:JBRJ:RB:556715","Mouriri micradenia Ducke",NA,NA,NA,NA,NA
"2","2014-11-03T13:05:19.000+0000","JBRJ","RB","RB00541516","Mouriri micradenia Ducke","Melastomataceae","Mouriri","micradenia","Ducke",NA,"HOLOTYPE",NA,NA,"Ducke, A.",1931,10,23,"Brazil","Amazonas","São Paulo de Olivença","Sao Paulo de Olivenca mata de terra firme alta.",NA,NA,"Árvore pequena, flores tochas no tronco, pedicelos verdes, cálice externamente azul, internamente como as petalas e os filetes brancos; anteras alaranjadas oalidas. Frutos comestíveis.","urn:catalog:JBRJ:RB:541516","Mouriri micradenia Ducke",NA,NA,NA,NA,NA
"3","2015-04-11T10:19:26.000+0000","S","VascularPlants","S05-3855","Mouriri micradenia Ducke","Melastomataceae","Mouriri","micradenia","Ducke",NA,NA,25520,25520,"A. Ducke",1931,10,23,"Brazil","Amazonas",NA,"São Paulo de Clivenea (Rio Solinões, civit. Amazonas),",NA,NA,NA,"S:VascularPlants:S05-3855","Mouriri micradenia Ducke",NA,NA,NA,NA,NA
"4","2017-04-19T15:35:14.000+0000","MNHN","P","P01168034","Mouriri micradenia Ducke","Melastomataceae","Mouriri","micradenia","Ducke","Ducke","ISOTYPE",NA,25520,"Ducke, A.",1931,10,23,"Brazil","Amazonas",NA,NA,NA,NA,"Reçu le 3 novembre 1935","http://coldb.mnhn.fr/catalognumber/mnhn/p/p01168034","Mouriri micradenia Ducke",NA,NA,NA,NA,NA
"5","2014-11-03T13:27:44.000+0000","JBRJ","RB","RB00556716","Mouriri micradenia Ducke","Melastomataceae","Mouriri","micradenia","Ducke",NA,"HOLOTYPE",NA,NA,"Ducke, A.",1931,10,23,"Brazil","Amazonas","São Paulo de Olivença","Sao Paulo de Olivenca mata de terra firme alta.",NA,NA,"Árvore pequena, flores tochas no tronco, pedicelos verdes, cálice externamente azul, internamente como as petalas e os filetes brancos; anteras alaranjadas oalidas. Frutos comestíveis.","urn:catalog:JBRJ:RB:556716","Mouriri micradenia Ducke",NA,NA,NA,NA,NA
