"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","231971","Castilho, CV"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","191445","Martins, LHP"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","191442","Assun̤̣o, PACL"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","188328","Sothers, CA"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","183729","Vicentini, A"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","183698","Assun̤̣o, PACL"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","183702","Hopkins, MJG"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","151387","Thomas, WW"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","104481","Teixeira, LOA"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","104528","Teixeira, LOA"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","40829","Steward, WC"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","36991","Silva, MF da"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","23754","Prance, GT"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","17742","Prance, GT"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","15519","Loureiro, AA"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","9717","Rodrigues, WA"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","8782","Rodrigues, WA"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","5578","Co̻lho, LF"
