"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UFU","HUFU","70012","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,NA,"1734","Goldenberg, R.; Daneu, L.; Gomes, L.C. & Michelangeli, F.",2014,2,20,"Brazil","Bahia","Wenceslau Guimarães","Estrada de Teolândia para Nova Esperança, Floresta úmida.",-39.654167,-13.619444,"Árvore 7 m alt.; frutos imaturos verde-claros.; Floresta Ombrófila Densa.","BRA:UFU:HUFU:0000070012",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"2",NA,"MBML","MBML-HERBARIO","51013","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,NA,"1734","R. Goldenberg; A. Amorim, L. Marinho, L. Daneu, F. Michelangeli",2014,2,20,"Brazil","Bahia","Wenceslau Guimarães","Estrada de Teolândia para Nova Esperança; floresta úmida. Floresta Ombrófila Densa",-39.654167,-13.601944,"Árvore 7m; frutos imaturos verde-claros","BRA:MBML:MBML-HERBARIO:0000051013",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"3",NA,"UFPR","UPCB","82500","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,NA,"1734","Goldenberg, R.",2014,2,20,"Brazil","Bahia","Wenceslau Guimarães","Estrada de Teolândia para Nova Esperança; floresta úmida; Floresta Ombrófila Densa",-39.654,-13.602,"Árvore 7m; frutos imaturos verde-claros.","BRA:UFPR:UPCB:0000082500",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"4",NA,"NY","NY","02499374","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","R. Goldenberg","2014-01-01T00:00:00.000+0000",NA,"1734","R. Goldenberg",2014,2,20,"Brazil","Bahia",NA,"Estrada de TeolÃ¢ndia para Nova EsperanÃ§a; floresta Ãºmida",-39.65428,-13.60206,NA,"c03128f4-bd84-4e78-988b-da48754117e4",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"5","2017-10-14T09:03:47.000+0000","JBRJ","RB","RB00932834","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,NA,"1734","R. Goldenberg et. al.;",2014,2,20,"Brazil","Bahia","Wenceslau Guimarães","Estrada de Teolândia para Nova Esperança.",-39.65,-13.6,"Árvore ca 7 m alt.; frutos imaturos verdes claros","urn:catalog:JBRJ:RB:932834",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"6","2015-08-05T13:08:00.000+0000","MO","MO","100837264","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,NA,"Goldenberg 1734","Renato Goldenberg|et al.",2014,2,20,"Brazil","Bahia",NA,"Estrada de Teolândia para Nova Esperança; floresta úmida.",-39.654167,-13.601944,NA,"urn:catalog:MO:Tropicos:100837264","http://www.tropicos.org/Specimen/100837264","Miconia caiuia E.C.O.Chagas & R.Goldenb."
"7",NA,"UFPR","UPCB","77072","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","Goldenberg, R.","2014-01-01T00:00:00.000+0000","ISOTYPE","9815","Chagas-Mota",2011,1,13,"Brazil","Alagoas","Chã Preta","Serra Lisa, Mata Atlântica",NA,NA,"Árvore ca. 10m de altura, flores alvas..","BRA:UFPR:UPCB:0000077072",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"8",NA,"IMA","MAC","50783","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","E.C.O.Chagas",NA,NA,"9815","Chagas-Mota",2011,1,13,"Brazil","Alagoas","Chã Preta","Serra Lisa.",0,0,"Árvore ca. 10 m de altura. Flores alvas.; Mata Atlântica.","BRA:IMA:MAC:0000050783",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"9",NA,"IMA","MAC","50778","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","E.C.O.Chagas",NA,NA,"9810","Chagas-Mota",2011,1,13,"Brazil","Alagoas","Chã Preta","Serra Lisa.",0,0,"Árvore ca. 10 m de altura. Frutos verdes.; Mata Atlântica.","BRA:IMA:MAC:0000050778",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"10",NA,"IMA","MAC","52279","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","E.C.O.Chagas",NA,NA,"10566","Chagas-Mota",2011,3,24,"Brazil","Alagoas","Flexeiras","Estação Ecológica de Murici, Fazenda Triunfo.",0,0,"Árvore ca. 15 m de altura. Frutos roxos quando maduros; verdes quando imaturos.; Mata Atlântica.","BRA:IMA:MAC:0000052279",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"11",NA,"UFPR","UPCB","77071","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","Goldenberg, R.","2014-01-01T00:00:00.000+0000","PARATYPE","10566","Chagas-Mota",2011,3,24,"Brazil","Alagoas","Flexeiras","Estação Ecológicas de Murici, Águas Belas",NA,NA,"Árvore ca. 15m alt. Frutos roxos, quando maduros; verdes, quando imaturos..","BRA:UFPR:UPCB:0000077071",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"12",NA,"Universidade Federal da Bahia (UFBA)","ALCB","75491","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","Goldenberg, R","2014-10-01T00:00:00.000+0000",NA,"176","Valadão, RM; Guedes, ML",2006,1,24,"Brazil","Bahia","Ituberá","Litoral Sul, Faz. da Mishellin, Mata do fragmento da Pancada Grande",-39.133333,-13.716667,"Árvore de ca. 5m de altura. Folhas cartáceas, discolores. Frutos imaturos verdes.; Arbórea.","BRA:UFBA:ALCB:0000075491",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"13",NA,"UFPE","UFP","41053","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,"PARATYPE","1676","Oliveira, M.",2005,4,3,"Brazil","Alagoas","Ibateguara","Coimbra.-Caminho para a grota do Cavalo Morto, Borda da mata.",0,0,"Vegetação arbustivo- arboréa densa. DESC:Árvore mais ou menos 12.0m alt, frutos maturos roxos. Frequente.;","BRA:UFPE:UFP:0000041053",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"14","2018-07-06T12:52:24.000+0000","JBRJ","RB","RB00530965","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","R. Goldenberg",NA,"PARATYPE","1676","M. Oliveira",2005,4,3,"Brazil","Alagoas","Ibateguara","Coimbra, caminho para a grota do Cavalo Morto, broda da mata.",NA,NA,"Árvore, ca. de 12 m de altura; frutos maturos roxos. Freqüente.","urn:catalog:JBRJ:RB:530965",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"15",NA,"UFPE","UFP","28939","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,"PARATYPE","1140","Siqueira-Filho, J.A.",2001,1,25,"Brazil","Pernambuco","Jaqueira","Usina Colônia-Próxima ao curso d'água.",-35.833611,-8.710278,"HABITAT:Mata da Serra do Quengo.; DESC:Árvore jovem com cerca de 6m de altura.;","BRA:UFPE:UFP:0000028939",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"16",NA,"MBM","MBM","332848","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","Goldenberg, R","2014-01-01T00:00:00.000+0000","PARATYPE","12403","Thomas, WW; Barbosa, MR; Carvalho, AM; Sant'Ana, S",2001,5,14,"Brazil","Alagoas","Murici","Poço D'Anta, Ca. 16-19 km NNW of Murici by road.",-32.888222,-9.231389,"Tree 6m; leaves shiny green above, paler beneath; fruit pale green.; Mata de Murici.","BRA:MBM:MBM:0000332848",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"17",NA,"UFPR","UPCB","63564","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","Goldenberg, R.","2014-01-01T00:00:00.000+0000","PARATYPE","12403","Thomas, W.W.",2001,5,14,"Brazil","Alagoas","Murici","Poço D'Anta, ca. 16-19km NNW of Murici by road. Mata de Murici.",NA,NA,"Tree 6m, leaves shiny green above, paler beneath, fruit pale green..","BRA:UFPR:UPCB:0000063564",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"18","2018-07-06T12:48:23.000+0000","JBRJ","RB","RB00531131","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","R. Goldenberg",NA,"PARATYPE",NA,"W. W. Thomas ; M. R. Barbosa, A. M. Carvalho & S. Sant´Ana",2001,5,14,"Brazil","Alagoas","Murici","Poço D´Anta, ca. 16-19 km NNW of Muricí by road. Mata de Muricí.",-36.082222,-9.363889,"Tree, 6 m; leaves shiny green above, paler beneath; fruit pale green.","urn:catalog:JBRJ:RB:531131",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"19",NA,"US","Botany","3498493","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,NA,"164","E. Inácio, S. S. Lira, A. Marcon & L. Silva",1996,1,8,"Brazil","Pernambuco",NA,"Mata do Estado",-35.05,-7.58,NA,"http://n2t.net/ark:/65665/3168796a6-376a-40f3-a691-ba4a1cb8ba00",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"20",NA,"Universidade Federal da Bahia (UFBA)","ALCB","023825","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","Goldenberg, R","2014-10-21T00:00:00.000+0000",NA,"2255","Guedes, ML",1990,2,13,"Brazil","Pernambuco","Recife","Mata Dois Irmãos. Módulo 1, indivíduo 22",0,0,"14,0 m; CAP 49 cm. Folhas discolores. Material estéril.","BRA:UFBA:ALCB:0000023825",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"21",NA,"Universidade Federal da Bahia (UFBA)","ALCB","023835","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","Goldenberg, R","2014-10-21T00:00:00.000+0000",NA,"2190","Guedes, ML",1989,11,6,"Brazil","Pernambuco","Recife","Mata Dois Irmãos. Módulo 6, indivíduo 255",0,0,"13,0 m; CAP 40 cm. Folhas discolores. Material estéril.","BRA:UFBA:ALCB:0000023835",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"22",NA,"Instituto de Botânica, IBT","SP","232185","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","Goldenberg, R","2014-08-04T00:00:00.000+0000","PARATYPE","s.n.","Andrade, MA",1969,NA,NA,"Brazil","Pernambuco","Igarassu","Usina São José, na mata",0,0,NA,"BRA:IBt:SP:0000232185",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"23",NA,"US","Botany","2503786","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,NA,"5","J. Lima",1965,11,25,"Brazil","Pernambuco",NA,"Dois Irmaõs, Córrego do Sabiá",NA,NA,NA,"http://n2t.net/ark:/65665/3eb79e54d-99b0-4fb9-8790-d370e0be37d6",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"24",NA,"UFPR","UPCB","91765","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","Goldenberg, R.","2016-01-01T00:00:00.000+0000",NA,"5","Lima, J.L.S.",1965,11,9,"Brazil","Pernambuco","Recife","Dois Irmãos, Córrego do Sabiá",NA,NA,"Árvore, mais ou menos 12m alt. Por 15 cm de diâmetro na base..","BRA:UFPR:UPCB:0000091765",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"25","2018-07-06T12:45:22.000+0000","JBRJ","RB","RB00866881","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","R. Goldenberg",NA,"PARATYPE","5","J.L.S. de Lima",1965,11,9,"Brazil","Pernambuco","Recife","Dois Irmãos. Córrego do Sabiá.",NA,NA,"Árvore, mais ou menos 12m alt por 15cm de diâmetro na base","urn:catalog:JBRJ:RB:866881",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"26",NA,"US","Botany","2547886","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.",NA,NA,NA,"1142","S. Tavares",1962,11,10,"Brazil","Pernambuco",NA,"Mata de Dois Irmãos",NA,NA,NA,"http://n2t.net/ark:/65665/3ad5911fb-0df7-4ebf-bb33-ce43e71b6d48",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
"27",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","89109","Miconia caiuia E.C.O.Chagas & R.Goldenb.","Melastomataceae","Miconia","caiuia","E.C.O.Chagas & R.Goldenb.","R. Goldenberg",NA,"PARATYPE","12403","W. W. Thomas",NA,NA,NA,"Brazil","Alagoas","MURICÍ","Poço D'Anta, ca. 16-19Km ao NNW de Muricí, prox. da Rod. Mata de Muricí.",-35.866667,-9.216667,"Ambiente: Mata. Habito: Árvore, 6m.","BRA:CEPLAC:CEPEC:0000089109",NA,"Miconia caiuia E.C.O.Chagas & R.Goldenb."
