"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","7535","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana","J.F.A. Baumgratz; T. Lorenzetti","2016-07-13T00:00:00.000+0000",NA,"14",NA,"T. Lorenzetti; B. Valente",2016,6,30,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, Lago das Fadas.",-43.291667,-22.960278,"Árvore. Flores brancas. Altura; 2,5 - 3,1 m.","BRA:PUC-RIO:FCAB:0000007535",NA,"Miconia brasiliensis (Spreng.) Triana"
"2",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","7534","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana","T. Lorenzetti","2016-07-13T00:00:00.000+0000",NA,"13",NA,"T. Lorenzetti; B. Valente",2016,6,30,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, estacionamento próximo à entrada da trilha para a Pedra do Conde.",-43.278056,-22.958889,"Árvore. Flores brancas. Altura; 2,5 - 3.0 m.","BRA:PUC-RIO:FCAB:0000007534",NA,"Miconia brasiliensis (Spreng.) Triana"
"3","2017-10-15T13:13:06.000+0000","JBRJ","RB","RB01174094","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana","P. Rosa","2017-01-01T00:00:00.000+0000",NA,"591",NA,"C.Baez; Rafael Gomes, Patrícia da Rosa, Mássimo Bovini e Carlos Ferreira",2016,7,12,"Brazil","Rio de Janeiro","Rio de Janeiro","Cume do Morro Queimado. Parque Nacional da Tijuca",-43.256111,-22.962222,"Terrícola, heliófila. Pecíolo vinoso, folhas discolores. Cálice persistente, fruto imaturo.","urn:catalog:JBRJ:RB:1174094",NA,"Miconia brasiliensis (Spreng.) Triana"
"4",NA,"UFPR","UPCB","92518","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana","Silva-Gonçalves, K. C.","2016-10-04T00:00:00.000+0000",NA,"869",NA,"Rosa, P. et al.",2016,8,7,"Brazil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima. Serra de Macaé de Cima, localidade de Rio Bonito, mata atrás da pousada Estalagem de propriedade de Bruce Leitmann. Na trilha. À 50m esquerda do riacho.",-42.429444,-22.402778,"Floresta sombreada e úmida. Área de encosta.. Ciófila, caule ferruginoso devido ao indumento, folhas discolores verdes, face abaxial mais verde com as nervuras ferrugíneas. Altura: 1,4m. Hábito/Forma de vida: arbusto.","BRA:UFPR:UPCB:0000092518",NA,"Miconia brasiliensis (Spreng.) Triana"
"5",NA,"UFPR","UPCB","92527","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana",NA,NA,NA,"677",NA,"Moraes, M. et al.",2016,10,5,"Brazil","Rio de Janeiro","Nova Friburgo","Curuzu, Morro Possolé (Porcelet) Trilha saindo do Sítio Itororó, propriedade da família Dungs.",NA,NA,"Mata com trechos em regeneração. Mata de encosta.. Arbusto, 2m, no sub-bosque. Pedicelos e cálices com nuances vinosos, estames alvos.","BRA:UFPR:UPCB:0000092527",NA,"Miconia brasiliensis (Spreng.) Triana"
"6","2017-10-19T04:55:30.000+0000","JBRJ","RB","RB01184556","Miconia brasiliensis (Spreng.) Triana","cf.","Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana",NA,NA,NA,"677",NA,"M. Moraes; Raquel Negrão e Rainer Dungs",2016,10,5,"Brazil","Rio de Janeiro","Nova Friburgo","Curuzu, Morro Possolé (Porcelet), trilha saindo do Sítio Itororó, propriedade da familia Dungs. Mata de encosta.",NA,NA,"Arbusto, 2m, no sub-bosque, pedicelos e cálices com nuances vinosos, estames alvos.","urn:catalog:JBRJ:RB:1184556",NA,"Miconia brasiliensis (Spreng.) Triana"
"7","2014-07-08T03:59:27.000+0000","JBRJ","RB","RB00637217","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana","L. A. F. Santos Filho","2011-06-13T00:00:00.000+0000",NA,"189",NA,"L. A. F. Santos Filho; J. F. A. Baumgratz, F. Barberena, M. F. Freitas, F. Gonçalves",2011,6,13,"Brazil","Rio de Janeiro","Teresópolis","Margeando a estrada do Parque em direção ao estacionamento da Barragem, Km. 2,4. Parque Nacional da Serra dos Órgãos",NA,NA,"Arvoreta; ramos, pecíolos e raques pardacentos; folhas verdes discolores, com a face abaxial com nervuras pardacentas; inflorescência com botões e flores com cálice verde, pétalas alvas, estames com filetes e conectivos alvos, tecas amareladas, estilete e estigma alvos.","urn:catalog:JBRJ:RB:637217",NA,"Miconia brasiliensis (Spreng.) Triana"
"8",NA,"MBML","MBML-HERBARIO","45220","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana","L.A.F. Santos Filho/13-VI-2011",NA,NA,"189",NA,"L.A.F. Santos Filho; J.F.A. Baumgratz, F. Barbarena, M.F. Freitas & F. Gonçalves",2011,6,13,"Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Margeando a estrada do Parque em direção ao estacionamento da Barragem, km 2,4",-42.965556,-22.412222,"Arvoreta, ramos, raques e pecíolos pardacentos, folhas verdes discolores, com a face abaxial com nervuras pardacentas, inflorescência com botões e flores com cálice verde, pétalas alvas, estames com filetes e conectivos alvos, tecas am","BRA:MBML:MBML-HERBARIO:0000045220",NA,"Miconia brasiliensis (Spreng.) Triana"
"9",NA,"NY","NY","01318257","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana","M. K. Caddah","2010-02-01T00:00:00.000+0000",NA,"726",NA,"M. K. Caddah",2010,1,18,"Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos ÃrgÃ£os, proximidades da trilha do Rancho Frio",-43.005556,-22.456389,NA,"ee9a3b9a-a600-4c8c-baea-bd864f9c7d56",NA,"Miconia brasiliensis (Spreng.) Triana"
"10",NA,"MBM","MBM","339462","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana","Goldenberg, R",NA,NA,"912",NA,"Goldenberg, R",2007,7,12,"Brazil","Espírito Santo","Santa Teresa","Alto de Santo Antonio. terreno do Bozza.",0,0,"Árvore 7m, frutos imaturos verdes (material em sílica). Mata Atlântica de encosta","BRA:MBM:MBM:0000339462",NA,"Miconia brasiliensis (Spreng.) Triana"
"11",NA,"MBML","MBML-HERBARIO","33353","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana","R. Goldenberg/2007",NA,NA,"912",NA,"R. Goldenberg; et al",2007,7,12,"Brazil","Espírito Santo","Santa Teresa","Alto de Santo Antônio, terreno do Boza",-40.591667,-19.909167,"Árvore 7m, frutos imaturos verdes. (material em sílica).","BRA:MBML:MBML-HERBARIO:0000033353",NA,"Miconia brasiliensis (Spreng.) Triana"
"12","2017-10-04T12:43:38.000+0000","JBRJ","RB","RB00531243","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana",NA,NA,NA,"124",NA,"Marcus F. O. da Silva",2006,8,11,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca; Camorim, margem da represa.",NA,NA,"Árvore ca. de 4 m de altura; com folhas discolores, ferrugíneas na face abaxial. Flores pequenas, com estames amarelos.","urn:catalog:JBRJ:RB:531243",NA,"Miconia brasiliensis (Spreng.) Triana"
"13",NA,"NY","NY","1018304","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana",NA,NA,NA,"123",NA,"M. F. Oliveira da Silva",2006,8,11,"Brazil","Rio de Janeiro",NA,"Parque Estadual da Pedra Branca. Camorim.",-43.2076685470805,-22.9069598238154,NA,"b7e5a826-38d7-4932-8af7-fb83eef28646",NA,"Miconia brasiliensis (Spreng.) Triana"
"14",NA,"UEFS","HUEFS","144252","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana",NA,NA,NA,"126",NA,"Silva, M.F.O.da&nf;Heiden, G.",2006,8,11,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca; Camorim. Encosta acima da represa.",NA,NA,NA,"BRA:UEFS:HUEFS:0000144252",NA,"Miconia brasiliensis (Spreng.) Triana"
"15",NA,"UFPR","UPCB","88995","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana","Goldenberg, R.","2014-01-01T00:00:00.000+0000",NA,NA,NA,"Silva, M.F.O.",2006,10,2,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca; Camorim, margem da represa",NA,NA,"Árvore ca. 4m alt., com folhas discoleres, ferrugíneas naface abaxial. Flores pequenas, com estames amarelos..","BRA:UFPR:UPCB:0000088995",NA,"Miconia brasiliensis (Spreng.) Triana"
"16","2017-10-04T12:27:04.000+0000","JBRJ","RB","RB00531262","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana",NA,NA,NA,NA,NA,"Marcus F. O. da Silva",2006,10,2,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca; Camorim, margem da represa. .",NA,NA,"Árvore ca. de 4 m de altura, com folhas discolores, ferugíneas na face abaxial. Flores pequenas, com estames amarelos.","urn:catalog:JBRJ:RB:531262",NA,"Miconia brasiliensis (Spreng.) Triana"
"17",NA,"MBM","MBM","347441","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana",NA,NA,NA,"s.n.",NA,"Silva, MO da",2006,10,2,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca, Camorim, margem da represa",0,0,"Árvore ca. de 4m de altura, com folhas discolores, ferrugíneas na face abaxial. Flores pequenas com estames amarelos","BRA:MBM:MBM:0000347441",NA,"Miconia brasiliensis (Spreng.) Triana"
"18",NA,"UFPR","UPCB","60380","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana","Goldenberg, R.","2008-01-01T00:00:00.000+0000",NA,NA,NA,"Silva, M.F.O.da",2006,10,2,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca, Camorim, margem da represa.",NA,NA,"Árvore ca. 4m, folhas discolores, ferrugíneas na face abaxial, flores pequenas, com estames amarelos..","BRA:UFPR:UPCB:0000060380",NA,"Miconia brasiliensis (Spreng.) Triana"
"19",NA,"UFV","VIC","32464","Miconia brasiliensis (Spreng.) Triana",NA,"Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana",NA,NA,NA,"1851",NA,"Pardo, C.S.",2005,3,13,"Brazil","Rio de Janeiro","Teresópolis","Matas do rio Paquequer",0,0,"CAP 25.5cm, tronco sub cilindrico, um tanto sulcado..Muito comum na mata, madeira usada como esteio para curral.","BRA:UFV:VIC:0000032464",NA,"Miconia brasiliensis (Spreng.) Triana"
