"","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","UFPR","UPCB",81339,"Miconia suberosa Meirelles & R.Goldenb.","Melastomataceae","Miconia","suberosa","Meirelles & R.Goldenb.",NA,NA,"PARATYPE","784","Meirelles, J.",2011,10,26,"Brazil","Amazonas","Borba","Reserva de Desenvolvimento Sustentável Igapó Açú, Mata de Igapó",NA,NA,"Arvoreta ca. 4m alt. Inflorescências acinzentadas.","BRA:UFPR:UPCB:0000081339","Miconia suberosa Meirelles & R.Goldenb."
"2","NY","NY",2497200,"Miconia suberosa Meirelles & R.Goldenb.","Melastomataceae","Miconia","suberosa","Meirelles & R.Goldenb.",NA,NA,"ISOTYPE","795","J. Meirelles",2011,10,26,"Brazil","Amazonas",NA,"Reserva de Desenvolvimento SustentÃ¡vel Igapo AÃ§u.",-61.293592,-4.709731,NA,"66ea7a29-8798-42b4-9df6-52075bfc49ac","Miconia suberosa Meirelles & R.Goldenb."
