"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232019","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley",NA,NA,"1107","Mike Hopkins",2003,2,14,"Brazil","Amazonas",NA,"Reserva Florestal Adolpho Ducke., Rodovia Manaus-Itacoatiara, km 26. Trilha L-O5, km 1.5. Solo muito argiloso.",-59.95,-2.961206,NA,"urn:catalog:inpa:herbarium:215544",NA,"Mouriri dimorphandra T.Morley"
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","183730","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley","Sothers, C.A.",NA,"824","Mike Hopkins",1995,2,1,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Próximo a Torre de observação.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:201518",NA,"Mouriri dimorphandra T.Morley"
"3",NA,"NY","NY","1290315","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley",NA,NA,"824","A. Vicentini",1995,2,1,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.  PrÃ³ximo a torre de observaÃ§Ã£o.",0,0,NA,"f4c333c5-3af2-4289-8769-1db0a1c9d592",NA,"Mouriri dimorphandra T.Morley"
"4",NA,"Instituto de Botânica, IBT","SP","341772","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley","Sothers, CA; Renner, SS","1995-02-01T00:00:00.000+0000","824","Vicentini, A; Nicolau, SA; Silva, CF",1995,2,1,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26. Próximo à Torre de observação",-59.8,-2.883333,NA,"BRA:IBt:SP:0000341772",NA,"Mouriri dimorphandra T.Morley"
"5",NA,"NY","NY","1290316","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley",NA,NA,"376","C. A. Sothers",1995,3,28,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.  Picada da PetrobrÃ¡s.  Floresta de Vertente.",0,0,NA,"7976f7d0-4f80-4812-8fb4-1ae6dcbdc465",NA,"Mouriri dimorphandra T.Morley"
"6",NA,NA,"Botany","U.1389386","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley",NA,NA,NA,"Sothers CA",1995,3,28,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1389386",NA,"Mouriri dimorphandra T.Morley"
"7",NA,NA,"Botany","U  0286727","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley",NA,NA,NA,"Sothers CA",1995,3,28,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200286727",NA,"Mouriri dimorphandra T.Morley"
"8","2014-07-22T17:23:10.000+0000","JBRJ","RB","RB00240596","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley","SOTHERS, C.A.",NA,"376","SOTHERS, C.A.; VICENTINI, A.; ASSUNÇÃO, P.A.C.L.; PEREIRA, E. DA C.",1995,3,28,"Brazil","Amazonas","Amazonas","RESERVA FLORESTAL DUCKE, MANAUS-ITACOATIARA, KM 26. PICADA DA PETRÓBRAS.",-59.966667,-2.883333,"ÁRVORE. 13M ALTURA, DAP=20CM, DOSSEL, ASPECTO +/- ACANALADO, BASE ACANALADA. RITIDOMA CASTANHO-ACINZENTADO, RÍGIDO, ESCAMOSO. CORTE: CASCA MORTA CASTANHA, PAPIRÁCEA; CASCA VIVA < 0,5 MM, CASTANHO-AMARELADA, NÃO-FIBROSA; ALBURNO AMARELO, RAJADO +/- DE BRANCO. FRUTOS IMATUROS CREME-AMARELADOS, PASSANDO A AMARELOS QUANDO MADUROS.","urn:catalog:JBRJ:RB:240596",NA,"Mouriri dimorphandra T.Morley"
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","183722","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley","Sothers, C.A.","1995-03-01T00:00:00.000+0000","376","Mike Hopkins",1995,3,28,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Picada da Petrobrás.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:187908",NA,"Mouriri dimorphandra T.Morley"
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","175838","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley","Andrade-Lima, A.D.","2006-01-01T00:00:00.000+0000","2303.3577.2","Mike Hopkins",1989,6,28,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Ca. 90 km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR-174, km 72, depois 6 km oeste da BR, Fazenda Dimona.",-60.08,-2.316667,NA,"urn:catalog:inpa:herbarium:119183",NA,"Mouriri dimorphandra T.Morley"
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","153425","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley","Wurdack, J.J.","1990-01-01T00:00:00.000+0000","8770","Mike Hopkins",1987,4,9,"Brazil","Rondônia",NA,"Chapada dos Pacaás Novos em depressão da Chapada. Linha 10, a 6 Km da cidade de Guajará-Mirim. Mata de terra firme, solo arenoso.",-65.28,-10.75,NA,"urn:catalog:inpa:herbarium:52891",NA,"Mouriri dimorphandra T.Morley"
"12","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","54187","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley","Renner, J.J.","1984-01-01T00:00:00.000+0000","649","Mike Hopkins",1975,11,23,"Brazil","Amazonas",NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:28292",NA,"Mouriri dimorphandra T.Morley"
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","35200","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley",NA,NA,"66","Mike Hopkins",1972,2,22,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara, Km 64, Reserva Florestal Walter Egler",NA,NA,NA,"urn:catalog:inpa:herbarium:177904",NA,"Mouriri dimorphandra T.Morley"
