"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","188615","Miconia castaneiflora Naudin","Melastomataceae","Miconia","castaneiflora","Naudin",NA,NA,NA,"102",NA,"Pereira, AFS; Souza, JAM; Silva, E",2017,4,4,"Brazil","Minas Gerais","Barão de Cocais","Fazenda Sapatinho",-43.516944,-19.839167,NA,"BRA:UFMG:BHCB:0000188615",NA,"Miconia castaneiflora Naudin"
"2",NA,"UFPR","UPCB","90338","Miconia castaneiflora Naudin","Melastomataceae","Miconia","castaneiflora","Naudin","Goldenberg, R.","2017-01-01T00:00:00.000+0000",NA,"1125",NA,"Meyer, F.S. | Reginato, M.",2012,2,15,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, parte baixa",-44.613794,-22.438341,"Arbusto 2m alt. Coletado em local com Floresta Ombrófila Densa Montana, ca. 900 mts altitude, na trilha que segue para a Cachoeira Véu da Noiva..","BRA:UFPR:UPCB:0000090338",NA,"Miconia castaneiflora Naudin"
"3","2017-10-04T12:28:40.000+0000","JBRJ","RB","RB00662966","Miconia castaneiflora Naudin","Melastomataceae","Miconia","castaneiflora","Naudin",NA,NA,NA,"1737",NA,"A. Lobão; G.C. Lopes Paes",2011,10,28,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Parte baixa. Trilha do Véu da Noiva.",NA,NA,"Árvore, ca. 5,5m alt., folhas e caule aveludados, flores brancas.","urn:catalog:JBRJ:RB:662966",NA,"Miconia castaneiflora Naudin"
"4","2017-10-18T11:19:53.000+0000","JBRJ","RB","RB00557577","Miconia castaneiflora Naudin","Melastomataceae","Miconia","castaneiflora","Naudin","L.A.F. Santos Filho","2009-02-13T00:00:00.000+0000",NA,"70",NA,"L.A.F. Santos Filho; F. Barberena",2009,2,13,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. margem da escada da piscina do maromba.",NA,NA,"ramos, raques e pecíolos pardacentos; folhas verdes discolores; frutos jovens verdes","urn:catalog:JBRJ:RB:557577",NA,"Miconia castaneiflora Naudin"
"5",NA,"UFPR","UPCB","71273","Miconia castaneiflora Naudin","Melastomataceae","Miconia","castaneiflora","Naudin","Goldenberg, R.","2010-01-01T00:00:00.000+0000",NA,"9783",NA,"Almeda, F.",2009,3,12,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trail to Piscina do Maromba. Rain forest vegetation.",NA,NA,"Tree 4m tall. Young fruits green. Occasional..","BRA:UFPR:UPCB:0000071273",NA,"Miconia castaneiflora Naudin"
"7","2017-10-18T12:51:03.000+0000","JBRJ","RB","RB00589620","Miconia castaneiflora Naudin","Melastomataceae","Miconia","castaneiflora","Naudin","M. K. Caddah",NA,NA,"447",NA,"M. K. Caddah; P. J. F. Guimarães",2009,5,11,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, descida para parte baixa do Véu da Noiva.",-45.043889,-22.723333,"Arvoreta ca. 3,0 m, frutos maduros alaranjados, coleta em sílica.","urn:catalog:JBRJ:RB:589620",NA,"Miconia castaneiflora Naudin"
"10","2017-10-16T23:03:36.000+0000","JBRJ","RB","RB00536050","Miconia castaneiflora Naudin","Melastomataceae","Miconia","castaneiflora","Naudin","A.R.Rezende","2011-07-28T00:00:00.000+0000",NA,"903",NA,"J. F. A. Baumgratz; L. A. F. Santos Filho, F. F. Barbarena & W. Silva",2007,2,5,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Estrada do Parque Nacional, BR-485, após a ponte, descendo as escadas que margeia a direita o Rio Campo Belo.",-44.566667,-22.25,"Árvores ca. 4,5m de altura; ramos e pecíolos velutino-ferrugíneos, folhas com face adaxial verde, abaxial verde na lâmina e pardacenta nas nervuras, raque da inflorescência velutino-ferrugínea, frutos jovens verdes, discposto em glomérulos.","urn:catalog:JBRJ:RB:536050",NA,"Miconia castaneiflora Naudin"
"13","2017-10-19T07:00:59.000+0000","JBRJ","RB","RB00523065","Miconia castaneiflora Naudin","Melastomataceae","Miconia","castaneiflora","Naudin","J.M.A. Baumgratz & L.A.F. Santos Filho",NA,NA,"1000",NA,"J.M.A. Baumgratz; F.F.V.A. Barberene, G. Heiden, W. Silva & L.A.F. Santos Filho",2007,9,11,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha para a Cachoeira Véu da Noiva.",NA,NA,"Arvoreta ca.3,5 m; semi heliófila, ramos  pardacentos, cilindricos peciolos pardacento esverdeados; folhas jovens pardacentas, adultas verdes discolores, face abaxial com nervuras pardacenats; inflorescencia jovem pardacento-esverdeada.","urn:catalog:JBRJ:RB:523065",NA,"Miconia castaneiflora Naudin"
"14",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","150339","Miconia castaneiflora Naudin","Melastomataceae","Miconia","castaneiflora","Naudin",NA,"2008-11-30T00:00:00.000+0000",NA,"388",NA,"Polisel, RT",2007,9,10,"Brazil","São Paulo","Juquitiba","Estrada da Palestina, Sítio do Sr. Wilson, BR 116, km330, topo de morro",0,0,"Arvoreta 2m, botões florais castanhos","BRA:UFMG:BHCB:0000150339",NA,"Miconia castaneiflora Naudin"
"15","2017-10-19T05:23:02.000+0000","JBRJ","RB","RB00523066","Miconia castaneiflora Naudin","Melastomataceae","Miconia","castaneiflora","Naudin","J.M.A. Baumgratz & L.A.F. Santos Filho",NA,NA,"1002",NA,"J.M.A. Baumgratz; F.F.V.A. Barberene, G. Heiden, W. Silva & L.A.F. Santos Filho",2007,9,11,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha para a Cachoeira Véu da Noiva.",NA,NA,"Arvoreta ca.3 m; ramos  pardacentos, cilindricos, peciolos pardacento esverdeados; folhas jovens pardacentas, adultas verdes discolores,  inflorescencia pardacento-esverdeada, frutos jovens verde escuros, maduros cor de terra.","urn:catalog:JBRJ:RB:523066",NA,"Miconia castaneiflora Naudin"
"16",NA,"Instituto de Botânica, IBT","SP","426925","Miconia castaneiflora Naudin","Melastomataceae","Miconia","castaneiflora","Naudin","Pastore, M; Weissenberg-Batista, EW","2008-10-22T00:00:00.000+0000",NA,"443",NA,"Shirasuna, RT; Queiroz, RT",2007,10,10,"Brazil","São Paulo","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",0,0,NA,"BRA:IBt:SP:0000426925",NA,"Miconia castaneiflora Naudin"
"17",NA,"UFPR","UPCB","66738","Miconia castaneiflora Naudin","Melastomataceae","Miconia","castaneiflora","Naudin","Goldenberg, R.","2009-01-01T00:00:00.000+0000",NA,"315",NA,"Guimarães, P.",2007,10,12,"Brazil","Rio de Janeiro","Itatiaia",NA,-44.6,-22.416667,"Arbusto de 3m de altura. Ramos ferrugíneos, cálice verde claro, pétalas brancas, inflorescência amarela. Trilha no interior da mata..","BRA:UFPR:UPCB:0000066738",NA,"Miconia castaneiflora Naudin"
