"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15354","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley","Marra, D.M.","2012-08-24T00:00:00.000+0000",NA,"971",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,8,24,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.286897,-2.445286,"árvore, DAP = 12.3 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015354",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"2",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","14965","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley","Marra, D.M.","2011-06-11T00:00:00.000+0000",NA,"582",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,6,11,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.293675,-2.422428,"árvore, DAP = 14.3 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000014965",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"3",NA,NA,"Botany","U.1389403","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley","Sothers CA","1995-03-01T00:00:00.000+0000",NA,NA,NA,"Sothers CA",1994,12,7,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1389403",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"4","2014-07-22T17:18:40.000+0000","JBRJ","RB","RB00240650","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley","SOTHERS, C.A.",NA,NA,"284",NA,"SOTHERS, C.A.; PEREIRA, E. DA C.",1994,12,7,"Brazil","Amazonas","Amazonas","RESERVA FLORESTAL DUCKE, MANAUS-ITACOATIARA, KM 26. IGARAPÉ DO TINGA.",-59.966667,-2.883333,"ÁRVORE. ASPECTO CIRCULAR, ALTURA = 1M, DAP= 15CM; BASE RETA. RITIDOMA BEGE A CASTANHO-ACINZENTADO, RÍDIGO, COM SULCOS LONGITUDIONAIS, ENTRELAÇADO SUPERFICIALMENTE E LENTICELAS VELHAS; DESPRENDIMENTO EM GRUMOS. CORTE: CASCA MORTA 2 MM, MARROM-CLARA; CASCA VIVA < 0,5MM, AMARELA, NÃO-FIBROSA; ALBURNO AMARELO-ESCURO. BOTÕES AMARELOS; FLORES AMARELO-GEMA, INODORAS. FRUTOS IMATUROS VERDES; FRUTOS MADUROS AMARELOS, LARANJA E VERMELHOS.","urn:catalog:JBRJ:RB:240650",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"7","2014-03-20T00:00:00.000+0000","K","Herbarium","K000968662","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley","Sothers, C.A.",NA,NA,"284",NA,"Sothers, C.A.; Pereira, E.C.",1994,12,7,"Brazil",NA,NA,"Igarapé do Tingá.",-59.97,-2.88,"Herb. Hort. Kew. Flora da Reserva Ducke. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Overseas Development Administration","http://specimens.kew.org/herbarium/K000968662",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"9","2014-03-20T00:00:00.000+0000","K","Herbarium","K000968661","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley","Sothers, C.A.",NA,NA,"1033",NA,"Santana, E.M.F.; Ribeiro, J.E.L.S.; Ramos, J.F.; Souza, S.S.",1993,7,5,"Brazil",NA,NA,"Igarapé Ipiranga. Pique do INPA. Sentido Oeste-Leste.",-59.97,-2.88,"Herb. Hort. Kew. Flora da Reserva Ducke. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Overseas Development Administration","http://specimens.kew.org/herbarium/K000968661",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"10","2011-08-12T15:56:00.000+0000","MO","MO","3264049","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley",NA,NA,NA,"Ribeiro 1033",NA,"José Eduardo L. da S. Ribeiro|José F. Ramos|E.M. Santana f.|S.S. Souza",1993,7,5,"Brazil","Amazonas",NA,"Igarape Ipiranga. Pique do INPA. Sentido Oeste-leste. Floresta de Vertente.",-59.96666,2.88333,NA,"urn:catalog:MO:Tropicos:3264049","http://www.tropicos.org/Specimen/3264049","Mouriri duckeanoides T.Morley",NA,NA,NA
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","183710","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley","Sothers, C.A.",NA,NA,"1033",NA,"Ribeiro, JELS",1993,7,5,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Igarapé Ipiranga. Pique do INPA. Sentido Oeste-Leste.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:153100",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"12",NA,"NY","NY","1290341","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley",NA,NA,NA,"6",NA,"M. A. de Freitas",1990,7,16,"Brazil","Amazonas",NA,"Distrito AgropecuÃ¡rio, Reserva 1501 (km 41) da Smithsonian/INPA - Projeto Dinamica BiolÃ³gica dos Fragmentos Florestais.",-59.754167,-2.41625,NA,"53f2310a-776f-4fc5-a836-a21d828116e6",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"13",NA,"Faculdade São Lucas (FSL)","HFSL","6335","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley","Coêlho, L.F.; Setz, E.",NA,NA,"2060",NA,"Setz, E.Z.P.",1989,10,17,"Brazil","Amazonas","Manaus","Distrito Agropecuário da Suframa - Rodovia BR 174, Distrito Agropecuário da Suframa - Rodovia BR 174 Km 64 depois 24 Km leste na ZF 3, Fazenda Esteio",-59.866667,-2.416667,"Ereto, 15 m, em flor e fruto. Acampamento Colosso.set order to 2 &nf; ; DE","BRA:FSL:HFSL:0000006335",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"15",NA,"NY","NY","1290339","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley",NA,NA,NA,"19989",NA,"S. A. Mori",1988,11,23,"Brazil","Amazonas",NA,"Distrito AgropecuÃ¡rio, Reserva 1501 (Km 41) of the WWF/INPA MCS Project.  Tree # 2299 quadrat 12, 6.",-59.74583,-2.41625,NA,"7470a808-078c-4d4b-894f-809041dbf422",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"16",NA,"NY","NY","1290351","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley",NA,NA,NA,"16098",NA,"S. A. Mori",1983,9,12,"Brazil","AmapÃ¡",NA,"Camaipi. EMBRAPA reserve and vicinity",-51.62,0.17,NA,"88224fc2-35dc-4615-a0ca-bac7e8e0e447",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"17","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","41137","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley","Renner, S.S.","1981-01-01T00:00:00.000+0000",NA,"17833",NA,"Prance, GT",1973,9,12,"Brazil","Amazonas",NA,"2 Km below mouth of Rio Brancinho",NA,NA,NA,"urn:catalog:inpa:herbarium:141272",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"19",NA,"MA","MA","804928-1","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley",NA,NA,NA,"17833",NA,"G.T. Prance, C.C. Berg, F.A. Bisby, W.C. Steward, O.P. Monteiro & al.",1973,12,9,"Brazil",NA,NA,"2 km bolow mouth of Rio Brancinho",NA,NA,"Árvore de15 m x 15cm de diametro. Corolla and stamens yellow. Forest on terra firme",NA,NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"20",NA,"US","Botany","2570718","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley",NA,NA,"ISOTYPE","3042",NA,"G. T. Prance",1966,11,10,"Brazil","Amazonas",NA,"Manaus-Caracarai Road, km. 28.",NA,NA,NA,"http://n2t.net/ark:/65665/3c2efba50-c2f1-4bfd-97fc-5da6f6e29b30",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"22","2008-05-23T14:04:59.000+0000","K","Herbarium","K000329650","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley",NA,NA,"ISOTYPE","3042",NA,"Prance, G.T.; Ramos, J.F.; Pena, B.S.",1966,11,10,"Brazil",NA,NA,"Road to Manaus-Caracarai, km. 28.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000329650",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"23",NA,NA,"Botany","U  0004136","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley","Morley T",NA,"ISOTYPE",NA,NA,"Prance GT; Pena BS; Ramos JF",1966,11,10,"Brazil","Amazonas",NA,"State of AmazônasManaus and vicinityRoad Manaus-Caracarai, km. 28.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200004136",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"24","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","15815","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley","Morley, T.","1979-01-01T00:00:00.000+0000",NA,"7153",NA,"Rodrigues, WA",1965,9,17,"Brazil","Amazonas",NA,"AM10, km 99, ao lado esquerd, Estrada Manaus-Itacoatiara, Km 99, ao lado esquerdo",NA,NA,NA,"urn:catalog:inpa:herbarium:162112",NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
"26",NA,"W","Herbarium W","2009-0003648","Mouriri duckeanoides T.Morley","Melastomataceae","Mouriri","duckeanoides","T.Morley",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Mouriri duckeanoides T.Morley",NA,NA,NA
