"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"UFPR","UPCB","84075","Pleroma fragae L.Kollmann & R.Goldenb.","Melastomataceae","Pleroma","fragae","L.Kollmann & R.Goldenb.","Goldenberg, R.","2015-01-01T00:00:00.000+0000","ISOTYPE","10918","Kollmann, L.",2008,4,18,"Brazil","Espírito Santo","Colatina","Sapucaia, Alto Moacir, terreno do Laulau",NA,NA,"Arvoreto 6m no sol, rupícola. Folhas verdes escuras, face adaxial verde clara abaxial ovário e cálice verde, corola lilás, estame vináceo, estilete branco, filete do estigma lilás..","BRA:UFPR:UPCB:0000084075","Pleroma fragae L.Kollmann & R.Goldenb.",NA,NA,NA,NA,NA
"2",NA,"UFPR","UPCB","83622","Pleroma fragae L.Kollmann & R.Goldenb.","Melastomataceae","Pleroma","fragae","L.Kollmann & R.Goldenb.","Goldenberg, R.","2015-01-01T00:00:00.000+0000","ISOTYPE","10918","Kollmann, L.",2008,4,18,"Brazil","Espírito Santo","Colatina","Sapucaia, Alto Moacir, terreno do Laulau",NA,NA,"Arvoreto 6m no sol, rupícola. Folhas verdes escuras, face adaxial verde clara abaxial ovário e cálice verde, corola lilás, estames vináceo, estilete branco, filete do estigma lilás..","BRA:UFPR:UPCB:0000083622","Pleroma fragae L.Kollmann & R.Goldenb.",NA,NA,NA,NA,NA
"3",NA,"MBML","MBML-HERBARIO","48397","Pleroma fragae L.Kollmann & R.Goldenb.","Melastomataceae","Pleroma","fragae","L.Kollmann & R.Goldenb.","R. Goldenberg & L. Kollmann/20-10-2015",NA,"HOLOTYPE","10918","L. Kollmann; A.P. Fontana & K. Brahim",2008,4,18,"Brazil","Espírito Santo","Colatina","Sapucaia, Alto Moacir, terreno do Laulau",NA,NA,"Arvoreto 6m no sol, rupícola. Folhas verdes escuras, face adaxial, verde clara abaxial ovário e cálice verde, corola lilás, estame vináceo, estilete branco, filete do estigma lilás","BRA:MBML:MBML-HERBARIO:0000048397","Pleroma fragae L.Kollmann & R.Goldenb.",NA,NA,NA,NA,NA
"4","2017-10-18T14:09:45.000+0000","JBRJ","RB","RB01043778","Pleroma fragae L.Kollmann & R.Goldenb.","Melastomataceae","Pleroma","fragae","L.Kollmann & R.Goldenb.","R. Goldenberg","2015-01-01T00:00:00.000+0000","ISOTYPE","10918","L. Kollmann; A.P. Fontana & K.A. Brahim",2008,4,18,"Brazil","Espírito Santo","Colatina","Sapucaia, Alto Moacir, terreno do Laulau.",NA,NA,"Arvoreta 6 m de altura no sol, rupícola. Folhas verdes escuras, face adaxial; verde clara abaxial; ovário e cálice verde, corola lilás, estame vináceo, estilete branco, filete do estigma lilás.","urn:catalog:JBRJ:RB:1043778","Pleroma fragae L.Kollmann & R.Goldenb.",NA,NA,NA,NA,NA
"5",NA,"NY","NY","02688306","Pleroma fragae L.Kollmann & R.Goldenb.","Melastomataceae","Pleroma","fragae","L.Kollmann & R.Goldenb.","F. A. Michelangeli","2016-01-01T00:00:00.000+0000","ISOTYPE","10918","L. J.-C. Kollmann",2008,4,18,"Brazil","EspÃ­rito Santo",NA,"Sapucaia, Alto Moacir, terreno do Laulau",0,0,NA,"f0582504-210e-48b5-b8ac-72aa7a5beebd","Pleroma fragae L.Kollmann & R.Goldenb.",NA,NA,NA,NA,NA
"6","2016-02-24T13:33:39.000+0000","K","Herbarium","K000543734","Pleroma fragae L.Kollmann & R.Goldenb.","Melastomataceae","Pleroma","fragae","L.Kollmann & R.Goldenb.","Kollmann, L. & Goldenberg, R.",NA,"ISOTYPE","10918","Fontana, A.P.; Brahim, K.; Kollmann, L.",2008,4,18,"Brazil",NA,NA,"Colatina, Sapucaia, Alto Moacir, terreno do Laulau",NA,NA,NA,"http://specimens.kew.org/herbarium/K000543734","Pleroma fragae L.Kollmann & R.Goldenb.",NA,NA,NA,NA,NA
"7",NA,"MBML","MBML-HERBARIO","28843","Pleroma fragae L.Kollmann & R.Goldenb.","Melastomataceae","Pleroma","fragae","L.Kollmann & R.Goldenb.","R. Goldenberg & L. Kollmann/20-10-2015",NA,"PARATYPE","792","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen",2006,4,17,"Brazil","Espírito Santo","Colatina","Alto Moacir, Pedra do Cruzeiro, propr.: Landislau.",-40.550833,-19.348056,"Árvore de 7m de alt. DAP 20cm e fuste 2m. Flores lilás, estames vináceos, frutos e botões verdes. Vegetação rupícula arbustiva.","BRA:MBML:MBML-HERBARIO:0000028843","Pleroma fragae L.Kollmann & R.Goldenb.",NA,NA,NA,NA,NA
"8",NA,"NY","NY","02286572","Pleroma fragae L.Kollmann & R.Goldenb.","Melastomataceae","Pleroma","fragae","L.Kollmann & R.Goldenb.","F. A. Michelangeli","2016-01-01T00:00:00.000+0000","PARATYPE","792","L. F. S. Magnago",2006,4,17,"Brazil","EspÃ­rito Santo",NA,"Alto Moacir, Pedra de Cruzeiro, propr. Landislau.",-40.5508,-19.3481,NA,"ec549e48-a377-4206-849a-b413325a3b56","Pleroma fragae L.Kollmann & R.Goldenb.",NA,NA,NA,NA,NA
"9",NA,"UFPR","UPCB","84074","Pleroma fragae L.Kollmann & R.Goldenb.","Melastomataceae","Pleroma","fragae","L.Kollmann & R.Goldenb.","Goldenberg, R.","2015-01-01T00:00:00.000+0000","PARATYPE","792","Magnago, L.F.S.",2006,4,17,"Brazil","Espírito Santo","Colatina","Alto Moacir, Pedra do Cruzeiro, propr.: Landislau",-40.551,-19.348,"Árvore de 7m de alt. DAP 20cm e fuste 2m. Flores lilás, estames vináceos, frutos e botões vverdes. Vegetação Rupícola arbustiva.","BRA:UFPR:UPCB:0000084074","Pleroma fragae L.Kollmann & R.Goldenb.",NA,NA,NA,NA,NA
"10",NA,"UFPR","UPCB","57332","Pleroma fragae L.Kollmann & R.Goldenb.","Melastomataceae","Pleroma","fragae","L.Kollmann & R.Goldenb.","Kollmann, L. & Goldenberg, R","2015-01-01T00:00:00.000+0000","PARATYPE","1335","Fontana, A.P.",2005,4,20,"Brazil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"Árvore 6m, flor lilás. Afloramento rochoso com vegetação rupestre..","BRA:UFPR:UPCB:0000057332","Pleroma fragae L.Kollmann & R.Goldenb.",NA,NA,NA,NA,NA
"11",NA,"NY","NY","02286573","Pleroma fragae L.Kollmann & R.Goldenb.","Melastomataceae","Pleroma","fragae","L.Kollmann & R.Goldenb.","F. A. Michelangeli","2016-01-01T00:00:00.000+0000","PARATYPE","1335","A. P. Fontana",2005,4,20,"Brazil","EspÃ­rito Santo",NA,"Distrito de 25 de Julho, localidade Bela Vista",0,0,NA,"6ebd8073-1647-4fc4-9b5d-52d0985fd4d2","Pleroma fragae L.Kollmann & R.Goldenb.",NA,NA,NA,NA,NA
"12",NA,"MBML","MBML-HERBARIO","24238","Pleroma fragae L.Kollmann & R.Goldenb.","Melastomataceae","Pleroma","fragae","L.Kollmann & R.Goldenb.","R. Goldenberg & L. Kollmann/20-10-2015",NA,"PARATYPE","1335","A. P. Fontana; et al",2005,4,20,"Brazil","Espírito Santo","Santa Teresa","Bela Vista",-40.604167,-19.780556,"Árvore 6m, flores lilás.","BRA:MBML:MBML-HERBARIO:0000024238","Pleroma fragae L.Kollmann & R.Goldenb.",NA,NA,NA,NA,NA
