"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"F","Botany","V0152415F","Mouriri dimorphandra T.Morley",NA,"Melastomataceae","Mouriri","dimorphandra","T.Morley",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"80ab5221-c218-4266-a200-ea53a7f93430",NA,"Mouriri dimorphandra T.Morley"
"2","2/06/17 16:07","INPA","INPA","153425","Mouriri dimorphandra",NA,"Melastomataceae","Mouriri",NA,"Morley","Wurdack, JJ",NA,NA,NA,NA,NA,NA,"Brasil","RondÃ´nia",NA,"Chapada dos PacaÃ¡s Novos em depressÃ£o da Chapada. Linha 10, a 6 Km da cidade de GuajarÃ¡-Mirim. Mata de terra firme, solo arenoso.",NA,NA,NA,NA,NA,"Mouriri dimorphandra Morley"
"3","2/06/17 16:07","INPA","INPA","153425","Mouriri dimorphandra",NA,"Melastomataceae","Mouriri",NA,"Morley","Wurdack, JJ",NA,NA,NA,NA,NA,NA,"Brasil","RondÃ´nia",NA,"Chapada dos PacaÃ¡s Novos em depressÃ£o da Chapada. Linha 10, a 6 Km da cidade de GuajarÃ¡-Mirim. Mata de terra firme, solo arenoso.",NA,NA,NA,NA,NA,"Mouriri dimorphandra Morley"
"4","2/06/17 16:07","INPA","INPA","175838","Mouriri dimorphandra",NA,"Melastomataceae","Mouriri",NA,"Morley","Andrade-Lima, AD",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Ca. 90 km N de Manaus, Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR-174, km 72, depois 6 km oeste da BR, Fazenda Dimona.",NA,NA,NA,NA,NA,"Mouriri dimorphandra Morley"
"5","2/06/17 16:07","INPA","INPA","183722","Mouriri dimorphandra",NA,"Melastomataceae","Mouriri",NA,"Morley","Sothers, CA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Picada da PetrobrÃ¡s.",NA,NA,NA,NA,NA,"Mouriri dimorphandra Morley"
"6","2/06/17 16:07","INPA","INPA","183724","Mouriri dimorphandra",NA,"Melastomataceae","Mouriri",NA,"Morley","Sothers, CA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Torre.",NA,NA,NA,NA,NA,"Mouriri dimorphandra Morley"
"7","2/06/17 16:07","INPA","INPA","183730","Mouriri dimorphandra",NA,"Melastomataceae","Mouriri",NA,"Morley","Sothers, CA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, PrÃ_ximo a Torre de observaÃ§Ã£o.",NA,NA,NA,NA,NA,"Mouriri dimorphandra Morley"
"8","2/06/17 16:07","INPA","INPA","202120","Mouriri dimorphandra",NA,"Melastomataceae","Mouriri",NA,"Morley","Andrade-Lima, AD",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Ca. 90 km N de Manaus, Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR-174, km 72, depois 6 km oeste da BR, Fazenda Dimona.",NA,NA,NA,NA,NA,"Mouriri dimorphandra Morley"
"9","2/06/17 16:07","INPA","INPA","217467","Mouriri dimorphandra",NA,"Melastomataceae","Mouriri",NA,"Morley","Mello, AT; Azevedo, AB de",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke. Floresta primÃ¡ria de platÃ´. ÃÅrea do Projeto TEAM. Parcela da Ducke-Sede, sub parcela 07, indivÃ_duo nÂº 159.",NA,NA,NA,NA,NA,"Mouriri dimorphandra Morley"
"10","2/06/17 16:07","INPA","INPA","232019","Mouriri dimorphandra",NA,"Melastomataceae","Mouriri",NA,"Morley",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O5, km 1.5. Solo muito argiloso.",NA,NA,NA,NA,NA,"Mouriri dimorphandra Morley"
