"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"F","Botany","V0152380F","Mouriri brachyanthera Ducke","Melastomataceae","Mouriri","brachyanthera","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"00736ec8-e290-4f4c-ac38-ccb01f313034",NA,"Mouriri brachyanthera Ducke"
"2",NA,"F","Botany","V0152379F","Mouriri brachyanthera Ducke","Melastomataceae","Mouriri","brachyanthera","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"d0f18781-b26f-42b2-92e8-1f1d796d851b",NA,"Mouriri brachyanthera Ducke"
"3",NA,"F","Botany","V0152378F","Mouriri brachyanthera Ducke","Melastomataceae","Mouriri","brachyanthera","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"5041d0d4-d912-43b4-aa9c-95c7e404b1a8",NA,"Mouriri brachyanthera Ducke"
"4",NA,"F","Botany","V0152377F","Mouriri brachyanthera Ducke","Melastomataceae","Mouriri","brachyanthera","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"4bfaa0d2-aa84-458e-95a3-eaacd3d560c7",NA,"Mouriri brachyanthera Ducke"
"5",NA,"F","Botany","V0152376F","Mouriri brachyanthera Ducke","Melastomataceae","Mouriri","brachyanthera","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"6186b424-a66a-446e-b93e-f65ada675a4b",NA,"Mouriri brachyanthera Ducke"
"6","2/06/17 16:07","INPA","INPA","103885","Mouriri brachyanthera","Melastomataceae","Mouriri",NA,"Ducke","Renner, SS",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Estrada HumaitÃ¡-Porto Velho Km 60",NA,NA,NA,NA,NA,"Mouriri brachyanthera Ducke"
"7","2/06/17 16:07","INPA","INPA","117254","Mouriri brachyanthera","Melastomataceae","Mouriri",NA,"Ducke","Morley, T",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","ParÃ¡",NA,"Serra dos CarajÃ¡s, 20-25 Km NW of Serra Norte mining camp",NA,NA,NA,NA,NA,"Mouriri brachyanthera Ducke"
"8","2/06/17 16:07","INPA","INPA","117307","Mouriri brachyanthera","Melastomataceae","Mouriri",NA,"Ducke","Morley, T",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","ParÃ¡",NA,"Serra dos CarajÃ¡s, near camp at Serra Norte (22 Km NW, then 10-15 Km SW)",NA,NA,NA,NA,NA,"Mouriri brachyanthera Ducke"
"9","2/06/17 16:07","INPA","INPA","131751","Mouriri brachyanthera","Melastomataceae","Mouriri",NA,"Ducke","RosÃ¡rio, CS",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","RondÃ´nia",NA,"Porto Velho, GuajarÃ¡ - Mirim, 8 linha do Yata",NA,NA,NA,NA,NA,"Mouriri brachyanthera Ducke"
"10","2/06/17 16:07","INPA","INPA","134772","Mouriri brachyanthera","Melastomataceae","Mouriri",NA,"Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","ParÃ¡",NA,"Serra dos CarajÃ¡s, entrada da estrada para a serraria",NA,NA,NA,NA,NA,"Mouriri brachyanthera Ducke"
