"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","229904","Melo, MFF"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","224056","Julịo, GR"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","224057","Julịo, GR"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","205155","Anuncia̤̣o, EA"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","196083","Oliveira, AA de"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","138357","Ferreira, CAC"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","148340","Cabrera, A"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","48182","Loureiro, AA"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","35916","Monteiro, OP"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","30263","Prance, GT"
