"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","RB","RB01396516","Miconia brasiliensis (Spreng.) Triana","","Melastomataceae","Miconia","brasiliensis","","(Spreng.) Triana","B. Valente; J. F. A. Baumgrantz","2018-01-01","","812","","J. F. A. Baumgrantz; L. C. Giordano; M. Bovini; A. K. Z. Augustin; A. C. Aguiar; J. Silva","2018","8","4","brazil","Rio de Janeiro","Macaé","Distrito de Frade, Crubixás, trilha para o Pico de Frade, subida pela Fazenda Crubixás.","-42.083333","-22.2","Ciófila. Ramos e pecíolos castanhos verdes; folhas verdes discolores, face adaxial brilhosa; raque verde-castanhas. Frutos imaturos verdes.","","original coordinates","GBIF","Miconia brasiliensis (Spreng.) Triana"
"2","","","RB","RB01214636","Miconia brasiliensis (Spreng.) Triana","","Melastomataceae","Miconia","brasiliensis","","(Spreng.) Triana","T. Lorenzetti & J. F. A. Baumgratz","2016-07-13","","14","","T. Lorenzetti; B. Valente","2016","6","30","brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, Lago das Fadas.","-43.269167","-22.960278","Flores brancas","","original coordinates","GBIF","Miconia brasiliensis (Spreng.) Triana"
"3","","","RB","RB01214635","Miconia brasiliensis (Spreng.) Triana","","Melastomataceae","Miconia","brasiliensis","","(Spreng.) Triana","T. Lorenzetti","2016-07-13","","13","","T. Lorenzetti; B. Valente","2016","6","30","brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, estacionamento próximo à entrada da trilha para a Pedra do Conde.","-43.278056","-22.958889","Flores brancas","","original coordinates","GBIF","Miconia brasiliensis (Spreng.) Triana"
"4","","","UPCB","91297","Miconia brasiliensis (Spreng.) Triana","","Melastomataceae","Miconia","brasiliensis","","(Spreng.) Triana","Rosa, P.","2017-01-01","","591","","Rosa, P. et al.","2016","7","12","brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca. Cume do Morro Queimado","-43.256111","-22.962222","Floresta Ombrófila Densa. Terrícola, heliófila. Pecíolo vinoso, folhas discolores. Cálice persistente, fruto imaturo. Altura: 4m. Árvore.","","original coordinates","GBIF","Miconia brasiliensis (Spreng.) Triana"
"5","","","RB","RB01181997","Miconia brasiliensis (Spreng.) Triana","","Melastomataceae","Miconia","brasiliensis","","(Spreng.) Triana","K. C. Silva-Gonçalves & P. Rosa","","","869","","P. Rosa; C. Baez, T. Lima, D. Maurenza, R. Negrão, L. Moraes, A. Moura","2016","8","7","brazil","Rio de Janeiro","Nova Friburgo","Serra de Macaé de Cima, localidade de Rio Bonito, mata atrás da pousada Estalagem de propriedade de Bruce Leitmann. Na trilha. Área de encosta, à 50 m esquerda do riacho. APA Macaé de Cima","-42.429444","-22.402778","Ciófila, caule ferruginoso devido ao indumento, folhas discolores verdes, face abaxial mais verde com as nervuras ferrugíneas.","","original coordinates","GBIF","Miconia brasiliensis (Spreng.) Triana"
"6","","","UPCB","91753","Miconia brasiliensis (Spreng.) Triana","","Melastomataceae","Miconia","brasiliensis","","(Spreng.) Triana","","","","677","","Moraes, M. et al.","2016","10","5","brazil","Rio de Janeiro","Nova Friburgo","Curuzu, Morro Possolé (Porcelet) Trilha saindo do Sítio Itororó, propriedade da família Dungs.","-42.501539","-22.319613","Mata com trechos em regeneração. Mata de encosta.. Arbusto, 2m, no sub-bosque. Pedicelos e cálices com nuances vinosos, estames alvos.","","centroide mpo","GBIF","Miconia brasiliensis (Spreng.) Triana"
"7","","","CNMT","5124","Miconia brasiliensis (Spreng.) Triana","","Melastomataceae","Miconia","brasiliensis","","(Spreng.) Triana","Santos, J. P.","2015-02-26","","49","","França, A. L. ; Giacoppini, D.R.;Silva, G.M.X.","2015","9","","brazil","Mato Grosso","Cotriguaçu","FazendaSão Nicolau","-58.219828","-9.847428","Com várias ramificações.","","original coordinates","GBIF","Miconia brasiliensis (Spreng.) Triana"
"8","","","RB","RB01058308","Miconia brasiliensis (Spreng.) Triana","","Melastomataceae","Miconia","brasiliensis","","(Spreng.) Triana","","","","257","","K.C. Silva-Gonçalves; F.S. Gonçalves","2013","7","6","brazil","Rio de Janeiro","Cachoeiras de Macacu","REGuapiaçu, Trilha Vermelha. Área de interseção com o Parque Estadual dos Três Picos.","-42.729308","-22.515423","ÁRvore ca. 2,50m alt. Folhas verde escura na face adaxial e verde claro na face abaxial. Frutos verdes","","centroide mpo","GBIF","Miconia brasiliensis (Spreng.) Triana"
"9","","","ESA","ESA116820","Miconia brasiliensis (Spreng.) Triana","","Melastomataceae","Miconia","brasiliensis","","(Spreng.) Triana","Souza, V.C.","2012-01-01","","34302","","Souza, V.C.","2012","1","","brazil","São Paulo","Miracatu","","-47.394869","-24.194935","","","centroide mpo","GBIF","Miconia brasiliensis (Spreng.) Triana"
"10","","","RB","RB01058362","Miconia brasiliensis (Spreng.) Triana","","Melastomataceae","Miconia","brasiliensis","","(Spreng.) Triana","","","","132","","K.C. Silva-Gonçalves","2012","7","28","brazil","Rio de Janeiro","Cachoeiras de Macacu","REGuapiaçu, Trilha Verde.","-42.729308","-22.515423","Árvore ca. 6,5m alt. Ramo jovem cobre. Folha verde escura na face adaxial e acobreada clara na face abaxial","","centroide mpo","GBIF","Miconia brasiliensis (Spreng.) Triana"
"11","","","RB","RB01058366","Miconia brasiliensis (Spreng.) Triana","","Melastomataceae","Miconia","brasiliensis","","(Spreng.) Triana","","","","133","","K.C. Silva-Gonçalves","2012","7","28","brazil","Rio de Janeiro","Cachoeiras de Macacu","REGuapiaçu, Trilha Verde.","-42.729308","-22.515423","Árvore ca. 6m alt. Ramos jovens cobre. Folha verde escura na face adaxial e acobreada clara. Botões brancos","","centroide mpo","GBIF","Miconia brasiliensis (Spreng.) Triana"
