"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"UFES","VIES","30250","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","Goldenberg, R.","1905-07-06T00:00:00.000+0000",NA,"970","Zorzanelli, J.P.F.",2014,3,27,"Brazil","Espírito Santo","Iúna","Serra do Valentim.",NA,NA,"SW2041","BRA:UFES:VIES:0000030250","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"2",NA,"UFES","VIES","12531","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","Iglesias, D.T.","1905-07-05T00:00:00.000+0000",NA,"89","Iglesias, D.T.; Cardoso, W.C.",2013,2,24,"Brazil","Espírito Santo","Serra","APA Mestre Álvaro.",NA,NA,"SW2040","BRA:UFES:VIES:0000012531","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"3",NA,"UFES","VIES","38080","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","Iglesias, D.T.","2013-04-14T00:00:00.000+0000",NA,"162","Iglesias, D.T.; et al.",2013,4,14,"Brazil","Espírito Santo","Serra","Área de Proteção Ambiental Mestre Álvaro.",NA,NA,"SW2040","BRA:UFES:VIES:0000038080","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"4",NA,"UFPR","UPCB","92332","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","Bacci, L.F.","2013-01-01T00:00:00.000+0000",NA,"87","Bacci, L.F. & Lima, D.F.",2013,11,23,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, trilha para o túmulo",NA,NA,"Árvore ca. 10m alt. Floes velhas, 4-meras..","BRA:UFPR:UPCB:0000092332","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"5","2015-06-17T13:33:50.000+0000","JBRJ","RB","RB00972217","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","L.F. Bacci","2013-01-01T00:00:00.000+0000",NA,"87","L.F. Bacci",2013,11,23,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia; trilha para túmulo.",NA,NA,"Árvore ca 10 m alt.; Fores velhas 4 meras","urn:catalog:JBRJ:RB:972217","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"6","2017-10-19T01:12:59.000+0000","JBRJ","RB","RB00972187","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","L.F. Bacci","2013-11-30T00:00:00.000+0000",NA,"117","L.F. Bacci; J.P.F. Zorzanelli",2013,11,30,"Brazil","Espírito Santo","Iúna","Serra do Valentim, Terreno do Seu Aristídes.",NA,NA,"Árvore ca 6m alt.; Botões florais","urn:catalog:JBRJ:RB:972187","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"7",NA,"UFPR","UPCB","92339","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","Bacci, L.F.","2013-01-01T00:00:00.000+0000",NA,"117","Bacci, L.F. & Zorzanelli, J.P.F.",2013,11,30,"Brazil","Espírito Santo","Iúna","Serra do Valentim, terreno do Seu Aristídes",NA,NA,"Árvore ca. 6m alt. Botões florais..","BRA:UFPR:UPCB:0000092339","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"8",NA,"UFES","VIES","28034","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","Bacci, L.F.","1905-07-05T00:00:00.000+0000",NA,"117","Bacci, L.F.; Zorzanelli, J.P.F.",2013,11,30,"Brazil","Espírito Santo","Iúna","Serra do Valentim, terreno do Seu Aristídes.",NA,NA,"Árvore ca. 6m alt. Botões florais..","BRA:UFES:VIES:0000028034","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"9",NA,"MBML","MBML-HERBARIO","48805","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.","L.F. Bacci/2013",NA,NA,"87","L.F. Bacci; D.F. Lima",2013,11,23,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia. Trilha para o túmulo",NA,NA,"Árvore ca 10m alt., flores velhas, 4-meras","BRA:MBML:MBML-HERBARIO:0000048805","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
"10",NA,"MBML","MBML-HERBARIO","50444","Miconia atlantica Caddah & R.Goldenb.","Melastomataceae","Miconia","atlantica","Caddah & R.Goldenb.",NA,NA,NA,"18","I.V. Damaceno; A.Assis & R.F.Martins",2012,7,7,"Brazil","Espírito Santo","Ecoporanga","Patrimônio do Dois, Córrego do Sol Nascente, Sítio Renascer, Proprietário: Luiz Antônio Barbosa, a 11 km da sede do município",-40.876639,-18.373306,"Arbusto 1,5 metros. Frutos verdes","BRA:MBML:MBML-HERBARIO:0000050444","Miconia atlantica Caddah & R.Goldenb.",NA,NA,NA,NA,NA
