"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"UFPR","UPCB","71911","Miconia kollmannii R.Goldenb. & Reginato","Melastomataceae","Miconia","kollmannii","R.Goldenb. & Reginato","Goldenberg, R.","2011-02-07T00:00:00.000+0000",NA,"845","Caddah, M.K.",2011,2,7,"Brazil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"Arvoreta ca. 3m. Frutos imaturos com cálice persistente. Coleta em sílica..","BRA:UFPR:UPCB:0000071911",NA,"Miconia kollmannii R.Goldenb. & Reginato",NA,NA,NA,NA
"2",NA,"NY","NY","1738452","Miconia kollmannii R.Goldenb. & Reginato","Melastomataceae","Miconia","kollmannii","R.Goldenb. & Reginato","R. Goldenberg","2011-02-07T00:00:00.000+0000",NA,"845","M. K. Caddah",2011,2,7,"Brazil","Espírito Santo",NA,"Nova Lombardia, Terreno do Furlani, subida para o alto do morro.",-40.53832,-19.8043,NA,"9f36253e-8d64-43ec-b994-d11ea44fbd87",NA,"Miconia kollmannii R.Goldenb. & Reginato",NA,NA,NA,NA
"3","2017-10-14T04:31:23.000+0000","JBRJ","RB","RB00741507","Miconia kollmannii R.Goldenb. & Reginato","Melastomataceae","Miconia","kollmannii","R.Goldenb. & Reginato","R. Goldenberg",NA,NA,"845","M.K. Caddah; M. Reginato; R. Goldenberg; F.A. Michelangeli; L. Kollmann",2011,2,7,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Terreno do Furlani, subida para o alto do morro.",-40.906389,-20.345278,"Arvoreta ca. 3m. Frutos imaturos com cálice persistentes","urn:catalog:JBRJ:RB:741507",NA,"Miconia kollmannii R.Goldenb. & Reginato",NA,NA,NA,NA
"4",NA,"NY","NY","1738493","Miconia kollmannii R.Goldenb. & Reginato","Melastomataceae","Miconia","kollmannii","R.Goldenb. & Reginato",NA,NA,NA,"1526","R. Goldenberg",2011,2,7,"Brazil","Espírito Santo",NA,"Nova Lombardia, Terreno do Furlani",-40.53581,-19.79964,NA,"b60b4a5d-e725-4b0d-92fa-d4f0ba422471",NA,"Miconia kollmannii R.Goldenb. & Reginato",NA,NA,NA,NA
"5",NA,"UFPR","UPCB","71801","Miconia kollmannii R.Goldenb. & Reginato","Melastomataceae","Miconia","kollmannii","R.Goldenb. & Reginato",NA,NA,NA,"1526","Goldenberg, R.",2011,2,7,"Brazil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"Arvoreta 3m, em clareira. Frutos imaturos verdes Floresta.","BRA:UFPR:UPCB:0000071801",NA,"Miconia kollmannii R.Goldenb. & Reginato",NA,NA,NA,NA
"6","2017-10-18T23:15:34.000+0000","JBRJ","RB","RB00728558","Miconia kollmannii R.Goldenb. & Reginato","Melastomataceae","Miconia","kollmannii","R.Goldenb. & Reginato",NA,NA,NA,"1526","Goldenberg, R et. al",2011,2,7,"Brazil","Espírito Santo","Espírito Santo","Santa Teresa, Nova Lombardia, terreno do Furlani.",-40.5375,-19.810555,"Arvoreta de 3m alt. com  frutos imaturos verdes.","urn:catalog:JBRJ:RB:728558",NA,"Miconia kollmannii R.Goldenb. & Reginato",NA,NA,NA,NA
"7","2013-07-01T09:58:00.000+0000","MO","MO","100607900","Miconia kollmannii R.Goldenb. & Reginato","Melastomataceae","Miconia","kollmannii","R.Goldenb. & Reginato","R. Goldenberg","2011-01-01T00:00:00.000+0000",NA,"Caddah 845","Mayara K. Caddah|Marcelo Reginato|Renato Goldenberg|Fabián A. Michelangeli|Ludovic Kollmann",2011,2,7,"Brazil","Espírito Santo",NA,"Nova Lombardia, Terreno do Furlani, subida para o alto do morro. (19° 80' 43"" S; 40° 53' 83"" W)",NA,NA,NA,"urn:catalog:MO:Tropicos:100607900","http://www.tropicos.org/Specimen/100607900","Miconia kollmannii R.Goldenb. & Reginato",NA,NA,NA,NA
"8",NA,"MBML","MBML-HERBARIO","46587","Miconia kollmannii R.Goldenb. & Reginato","Melastomataceae","Miconia","kollmannii","R.Goldenb. & Reginato","R. Goldenberg/Fev.2011",NA,NA,"845","M.K. Caddah; R. Goldenberg, F.A. Michelangeli, M. Reginato & L. Kollmann",2011,2,7,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Terreno do Furlani, subida para o alto do morro",-40.885639,-19.145278,"Arvoreta ca 3m. Frutos imaturos com cálice persistente. Coleta em sílica","BRA:MBML:MBML-HERBARIO:0000046587",NA,"Miconia kollmannii R.Goldenb. & Reginato",NA,NA,NA,NA
"9",NA,"UFPR","UPCB","57417","Miconia kollmannii R.Goldenb. & Reginato","Melastomataceae","Miconia","kollmannii","R.Goldenb. & Reginato","Goldenberg, R.","2007-01-01T00:00:00.000+0000","PARATYPE","884","Goldenberg, R.",2007,7,13,"Brazil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"Arvoreta, 1,5m, estéril (material em sílica) Mata Atlântica de encosta..","BRA:UFPR:UPCB:0000057417",NA,"Miconia kollmannii R.Goldenb. & Reginato",NA,NA,NA,NA
"10",NA,"NY","NY","02210502","Miconia kollmannii R.Goldenb. & Reginato","Melastomataceae","Miconia","kollmannii","R.Goldenb. & Reginato",NA,NA,NA,"884","R. Goldenberg",2007,7,13,"Brazil","EspÃ­rito Santo",NA,"Nova Lomardia. Terreno do Furlani",-40.5383,-19.8053,NA,"2baa13a0-d0a0-442a-b44f-626257e7e2d7",NA,"Miconia kollmannii R.Goldenb. & Reginato",NA,NA,NA,NA
