"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","258733","Pterandra arborea Ducke",NA,"Malpighiaceae","Pterandra","arborea",NA,"Ducke","","2013-01-01",NA,"69",NA,"Gaui, TD",2012,6,NA,"brazil","Amazonas","","ZF2, Vicinal de origem no Km 50 da Rodovia BR-174",-60.09,-2.3751,"","Pterandra arborea Ducke",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"2",NA,NA,"CEN","93463","Pterandra arborea Ducke",NA,"Malpighiaceae","Pterandra","arborea",NA,"Ducke","M. Simon","",NA,"208",NA,"Natália Alves Perigolo",2012,9,22,"brazil","Rondônia","PORTO VELHO","Margem direita do rio Madeira, acesso pelo ramal ao norte da BR-364, a 5 Km W do porto da Balsa. Parcela T6P3",-65.044722,-9.625278,"Modulo RAPELD em Abunã, transecto 10, área de influência indireta da UHE Jirau (T6P3). Indivíduo 11477. Solo sazonalmente inundavel pelo afloramento do lençol freático.","Pterandra arborea Ducke",NA,"original coordinates OK","GBIF"
"3",NA,NA,"CEN","84236","Pterandra arborea Ducke",NA,"Malpighiaceae","Pterandra","arborea",NA,"Ducke","M. Simon","",NA,"16412",NA,"Glocimar Pereira-Silva",2012,10,20,"brazil","Rondônia","PORTO VELHO","Módulo Mutum, transecto 6, parcela 3. Margem direita do rio Madeira.",-65.045833,-9.616389,"","Pterandra arborea Ducke",NA,"original coordinates OK","GBIF"
"4",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","251905","Pterandra arborea Ducke",NA,"Malpighiaceae","Pterandra","arborea",NA,"Ducke","","",NA,"19",NA,"Silva, MDS",2011,7,26,"brazil","Amazonas","","Conjunto Novo Mundo",NA,NA,"","Pterandra arborea Ducke",NA,NA,"GBIF"
"5",NA,NA,"CEN","80372","Pterandra arborea Ducke",NA,"Malpighiaceae","Pterandra","arborea",NA,"Ducke","M. Simon","",NA,"956",NA,"Marcelo Fragomeni Simon",2010,10,16,"brazil","Rondônia","PORTO VELHO","Ao longo da BR - 364, 5 km oeste de Mutum Paraná.",-64.917777,-9.609444,"Árvore 6m. Ritidoma fissurado. Flores velhas. Floresta sazonalmente inundável com dossel médio de 8 m. Área de influência direta da UHE Jirau.","Pterandra arborea Ducke",NA,"original coordinates OK","GBIF"
"6",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","255603","Pterandra arborea Ducke",NA,"Malpighiaceae","Pterandra","arborea",NA,"Ducke","Almeida, R.F. de","2014-02-05",NA,"140",NA,"Nogueira, CLB",2009,10,7,"brazil","Amazonas","","Base petrolífera do Urucu.",-65.2,-4.899389,"","Pterandra arborea Ducke",NA,"original coordinates outside municipality original in  falls in coari","GBIF"
"7",NA,NA,"UEC","153129","Pterandra arborea Ducke",NA,"Malpighiaceae","Pterandra","arborea",NA,"Ducke","Francener, A.","2013-09-01",NA,"24",NA,"Silveira, A.L.P.",2007,7,14,"brazil","Amazonas","Manicoré","Cerrado",-61.446604,-6.45913,"Árvores com 5,0m. Flores brancas.","Pterandra arborea Ducke",NA,"centroide mpo (0) OK","GBIF"
"8",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","230274","Pterandra arborea Ducke",NA,"Malpighiaceae","Pterandra","arborea",NA,"Ducke","Zartman, C.E.","2006-01-01",NA,"6042",NA,"Zartman, CE",2006,10,20,"brazil","Amazonas","","Projeto Dinâmica Biológica de Fragmentos Florestais, Km 37",-60.32,-2.75,"Raízes tubulares pequenas e despreendimento em fibras bem finas, casca viva creme, ritidoma marrom escuro. Com flores.","Pterandra arborea Ducke",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"9",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","218391","Pterandra arborea Ducke",NA,"Malpighiaceae","Pterandra","arborea",NA,"Ducke","","",NA,"251",NA,"Oliveira, ACA",2004,7,30,"brazil","Amazonas","","Reserva ZF3, BR 174, Km 63. Floresta primária de platô. Área do Projeto TEAM. Parcela do Km 37, sub-parcela 14, indivíduo nº 311",NA,NA,"","Pterandra arborea Ducke",NA,NA,"GBIF"
"10",NA,NA,"SP","329197","Pterandra arborea Ducke",NA,"Malpighiaceae","Pterandra","arborea",NA,"Ducke","Mamede, MCH","2000-01-01",NA,"21",NA,"Martins, LHP; Brito, JM; Silva, CF",1997,7,4,"brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus - Itacoatiara, Km 26",-59.966667,-2.883333,"","Pterandra arborea Ducke",NA,"original coordinates OK","GBIF"
