"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"1",NA,"US","Botany","3687410","Byrsonima frondosa Mart. ex A.Juss.","aff.","Malpighiaceae","Byrsonima","frondosa","Mart. ex A.Juss.","Ramos, J. F.",NA,NA,"9147","C. Zartman, M. Pombo, Y. Glen & C. Perry",2011,3,19,"Guyana","Potaro-Siparuni",NA,"Upper Kuribrong River",-59.9061,5.5722,NA,"http://n2t.net/ark:/65665/39f867272-2440-42a6-8c6e-439ee46357ba",NA,"Byrsonima frondosa Mart. ex A.Juss.",NA,NA,NA
"2","2008-05-27T22:02:00.000+0000","MO","MO","1054317","Byrsonima frondosa Mart. ex A.Juss.",NA,"Malpighiaceae","Byrsonima","frondosa","Mart. ex A.Juss.","W.R. ANDERSON (MICH)","1996-01-01T00:00:00.000+0000",NA,"Stergios 16312","Basil Stergios|et al.",1994,11,7,"Venezuela, Bolivarian Republic of","Amazonas",NA,"Rio Baria (agua negra), entre la boca de la Laguna Yuruvi y la Laguna-laja Bajaio (aprox. a 25 vueltas de la boca). Selvas pluviales bajas de rebalse, con playas arenosas y lajas.",NA,NA,NA,"urn:catalog:MO:Tropicos:1054317","http://www.tropicos.org/Specimen/1054317","Byrsonima frondosa Mart. ex A.Juss.",NA,NA,NA
"3",NA,"US","Botany","3207954","Byrsonima frondosa Mart. ex A.Juss.",NA,"Malpighiaceae","Byrsonima","frondosa","Mart. ex A.Juss.",NA,NA,NA,"5465","D. C. Daly, D. W. Stevenson, J. Guedes & J. Guedes",1987,10,24,"Brazil","São Gabriel da Cachoeira",NA,"Rio Negro, Rio Xié, 30 min upstream from mouth by motorboat.",-67.17,0.97,NA,"http://n2t.net/ark:/65665/34f422d3d-5bee-4760-968c-5a97ee55722e",NA,"Byrsonima frondosa Mart. ex A.Juss.",NA,NA,NA
"4","2014-07-22T11:54:48.000+0000","JBRJ","RB","RB00264141","Byrsonima frondosa Mart. ex A.Juss.",NA,"Malpighiaceae","Byrsonima","frondosa","Mart. ex A.Juss.","W.R.Anderson","1988-01-01T00:00:00.000+0000",NA,"5465","D.C.Daly",1987,10,24,"Brazil","Amazonas","Cucui","Rio Negro, Rio Xié, 30 min upstream from mouth by motorboat.",-67.166667,0.966667,"Tree 8m river, flowers pink but for yellow stamens","urn:catalog:JBRJ:RB:264141",NA,"Byrsonima frondosa Mart. ex A.Juss.",NA,NA,NA
"5",NA,"NY","NY","1802328","Byrsonima frondosa Mart. ex A.Juss.",NA,"Malpighiaceae","Byrsonima","frondosa","Mart. ex A.Juss.",NA,NA,NA,"5465","D. C. Daly",1987,10,24,"Brazil","Amazonas",NA,"Rio Negro, Rio XiÃ©, 30 min. upstream from mouth by motorboat. Moist forest on terra firme on sandy soil.",-67.166667,0.966667,NA,"99b47dd4-84f8-4fd2-ba7e-42e46911fc37",NA,"Byrsonima frondosa Mart. ex A.Juss.",NA,NA,NA
"6","2017-11-19T08:25:08.000+0000","JBRJ","RB","RB00211642","Byrsonima frondosa Mart. ex A.Juss.",NA,"Malpighiaceae","Byrsonima","frondosa","Mart. ex A.Juss.","W. ANDERSON","1988-01-01T00:00:00.000+0000",NA,NA,"D.C. DALY; D.W.  STEVENSON",1987,11,2,"Brazil","Amazonas","São Gabriel da Cachoeira","rio  negro  ,  rio  içana  above  mouth  of  rio  cubate.",-67.383333,0.55,"TREE   12 M   , GLANDS  ON CALYX    RED , PETALS  PINK  , OVARY  YELLOW","urn:catalog:JBRJ:RB:211642",NA,"Byrsonima frondosa Mart. ex A.Juss.",NA,NA,NA
"7",NA,"NY","NY","1802326","Byrsonima frondosa Mart. ex A.Juss.",NA,"Malpighiaceae","Byrsonima","frondosa","Mart. ex A.Juss.",NA,NA,NA,"221","M. L. Kawasaki",1987,11,19,"Brazil","Amazonas",NA,"Baixo rio Tiquié, afluente do rio Uaupés",-69.2909,0.158701,NA,"55b9a62e-7c50-4f7a-aa9a-45daf8494158",NA,"Byrsonima frondosa Mart. ex A.Juss.",NA,NA,NA
"8",NA,"NY","NY","1802329","Byrsonima frondosa Mart. ex A.Juss.",NA,"Malpighiaceae","Byrsonima","frondosa","Mart. ex A.Juss.",NA,NA,NA,"5553","D. C. Daly",1987,11,2,"Brazil","Amazonas",NA,"Rio Negro, rio IÃ§ana, above mouth of rio Cubate",-67.383333,0.55,NA,"d8f9805e-4c41-4913-b730-5f150e33d0f1",NA,"Byrsonima frondosa Mart. ex A.Juss.",NA,NA,NA
"9",NA,"US","Botany","3209264","Byrsonima frondosa Mart. ex A.Juss.",NA,"Malpighiaceae","Byrsonima","frondosa","Mart. ex A.Juss.",NA,NA,NA,"5553","D. C. Daly & D. W. Stevenson",1987,11,2,"Brazil","São Gabriel da Cachoeira",NA,"Rio Negro, Rio Içana, above mouth of Rio Cubate",-67.38,0.55,NA,"http://n2t.net/ark:/65665/3f1239cab-4de2-4dd5-a9e6-698bef413325",NA,"Byrsonima frondosa Mart. ex A.Juss.",NA,NA,NA
"10","2008-05-27T22:02:00.000+0000","MO","MO","2852374","Byrsonima frondosa Mart. ex A.Juss.",NA,"Malpighiaceae","Byrsonima","frondosa","Mart. ex A.Juss.","W. Anderson",NA,NA,"Daly 5553","Douglas C. Daly",1987,11,2,"Brazil","Amazonas",NA,"Mun. Sáo Gabriel da Cachoeira, Rio Negro, Rio Icana, abov emouth of Rio Cubate. Riverside vegetation, river level between high and low water.",-67.38333,0.55,NA,"urn:catalog:MO:Tropicos:2852374","http://www.tropicos.org/Specimen/2852374","Byrsonima frondosa Mart. ex A.Juss.",NA,NA,NA
