"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","VIC","47740","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","311","","Silva, I.R.","2016","8","10","brazil","Amazonas","Manaus","Tarumã Mirim, Rio Negro","-60.251153","-2.607107","Árvore submersa, inflorescência pendentes de flores rosas sendo visitadas por formigas e abelhas e várias inflorescências em fase de frutificação, muito freguente no igapó.","","centroide mpo (0)","GBIF","Burdachia duckei Steyerm."
"2","","","HUEFS","192475","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","A.Francener & R.F.Almeida","2014-09-01","","578","","Morim, M.P.","2012","7","23","brazil","Amazonas","São Gabriel da Cachoeira","Igarapé Tribuari, afluente do Waupés.","-67.387778","-0.084722","","","original coordinates","GBIF","Burdachia duckei Steyerm."
"3","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","224185","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Cangani, K.G.","2008-03-01","","7213","","Zartman, CE","2008","2","","brazil","","","Reserva Biológica Parque do Jaú.","-61.59","-1.848417","","","original coordinates","GBIF","Burdachia duckei Steyerm."
"4","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","224184","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Cangani, K.G.","2008-03-01","","7211","","Zartman, CE","2008","2","","brazil","","","Reserva Biológica Parque do Jaú.","-61.59","-1.848417","","","original coordinates","GBIF","Burdachia duckei Steyerm."
"5","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","224186","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Cangani, K.G.","2008-03-01","","7214","","Zartman, CE","2008","2","","brazil","","","Reserva Biológica Parque do Jaú.","-61.59","-1.848417","","","original coordinates","GBIF","Burdachia duckei Steyerm."
"6","","","HUEFS","204351","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","R.F.Almeida","2015-01-01","","2591","","Giulietti, A.M.","2001","3","20","brazil","Amazonas","Manaus","Hotel Ariaú Amazon Tower. Margem esquerda do Rio Negro.","-60.251153","-2.607107","","","centroide mpo","GBIF","Burdachia duckei Steyerm."
"7","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","185578","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Anderson, W.R.","","","36","","Souza, MAD de","1995","7","23","brazil","Amazonas","","Igarapé da Freguesia.","","","","","","GBIF","Burdachia duckei Steyerm."
"8","","","SP","304206","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Mamede, MCH","2010-01-01","","s.n.","","Rodrigues, E","1995","8","24","brazil","Amazonas","","Parque Nacional do Jaú","-61.594444","-1.838333","","","original coordinates","GBIF","Burdachia duckei Steyerm."
"9","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","192112","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","81","","Rodrigues, E","1995","8","24","brazil","Amazonas","","Rio Jaú, Parque Nacional do Jaú","-62.25","-1.016667","","","original coordinates","GBIF","Burdachia duckei Steyerm."
"10","","","NY","2360914","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","20336","","S. A. Mori","1989","6","4","brazil","Amazonas","","Rio Cuieiras, 40-80 km from entrance into Rio Negro.","-60.324984","-2.574526","","","original coordinates","GBIF","Burdachia duckei Steyerm."
"11","","","Botany","3176787","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","10736","","W. A. Rodrigues, C. Farney, C. Daly, P. Maas & et al.","1987","10","24","brazil","Amazonas","","Rio Xié, 30 min. de motor de popa acima da boca e pouco abaixo da comunidade Batista de São José","-67.17","-0.97","","","original coordinates","GBIF","Burdachia duckei Steyerm."
"12","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","140524","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","s.n.","","Varej̣o, M de J.","1986","11","","brazil","Amazonas","","Rio Cueiras, igarapé da Cachoeira, campina, ilhas de campina e campinarana","","","","","","GBIF","Burdachia duckei Steyerm."
"13","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","201113","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Ramos, J.F.","2000-01-01","","168","","Silva, ES da","1985","7","1","brazil","Amazonas","","Matas de ambas as margens do rio Aracá perto do ri, Matas de ambas as margens do rio Aracá perto do rio Jauari.","-68.5","-3.653","","","original coordinates","GBIF","Burdachia duckei Steyerm."
"14","","","VIC","44742","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","1270","","Nelson, B.W.","1982","5","30","brazil","Amazonas","Manaus","Rio Tarumã","-60.251153","-2.607107","Tree 05 m tall,in water,pedicels,glandsand petals are all pink,on a pendant inflorescence,anthers waxy yellow.Styles creamy white,Young fruits dull pink,flowers attract Trigona bees,Seasonally flooded black water forest.","","centroide mpo (0)","GBIF","Burdachia duckei Steyerm."
"15","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","120497","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Anderson, W.R.","1990-01-01","","268","","Renner, SS","1981","8","6","brazil","Amazonas","","Arquipelágo de Anavilhanas, Rio Cuieiras, Tributary do rio Negro just North of Anavilhanas Archipelago.","","","","","","GBIF","Burdachia duckei Steyerm."
"16","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","81973","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","""Coêlho, D.F.; Rodrigues, W.A.""","1979-01-01","","INPA81973","","Co̻lho, DF","1979","3","22","brazil","Amazonas","","Paraná do Jacaré, lado do Paracuúba","","","","","","GBIF","Burdachia duckei Steyerm."
"17","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","83700","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Vieira, M.G.G.","1979-01-01","","PFE75","","Madison, MT","1978","10","9","brazil","Amazonas","","Foz do Rio Branco, Rio Negro, 40-50 Km acima da foz do rio Branco","","","","","","GBIF","Burdachia duckei Steyerm."
"18","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","80428","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Rodrigues, W.A.","1979-01-01","","INPA80428","","Co̻lho, DF","1978","12","8","brazil","Amazonas","","Rio Ariaú, afluente do rio Negro, margem direita (subindo o rio Negro)","","","","","","GBIF","Burdachia duckei Steyerm."
"19","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","57382","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Coêlho, L.F.","1982-01-01","","60","","Mello, FC de","1976","4","4","brazil","Amazonas","","Lago do rio Manacapurú, Projeto RADAM/BRASIL, SA-20-ZD-PTº. 06","","","","","","GBIF","Burdachia duckei Steyerm."
"20","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","57346","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Coêlho, L.F.","1982-01-01","","24","","Mello, FC de","1976","4","2","brazil","Amazonas","","Rio Manacapurú, igarapé Paricá, Projeto RADAM/BRASIL, SA-20-ZD-PTº. 07.","","","","","","GBIF","Burdachia duckei Steyerm."
"21","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","60018","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Coêlho, L.F.","1981-01-01","","76-1209","","Monteiro, OP","1976","6","23","brazil","Amazonas","","Rio Negro, Tarumã Grande.","","","","","","GBIF","Burdachia duckei Steyerm."
"22","","","NY","02360912","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","23741","","G. T. Prance","1976","7","7","brazil","Amazonas","","Rio Tarumâzinho","-60.058672","-2.716038","","","original coordinates","GBIF","Burdachia duckei Steyerm."
"23","","","Botany","U.1371748","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","","","Prance GT; Lleras E","1976","7","7","brazil","","","Amazoas. Rio Tarumâinho, Manaus.","","","","","no coordinates, municipality or state provided","GBIF","Burdachia duckei Steyerm."
"24","","","MO","2845814","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","W.R. Anderson","1978-01-01","","Prance 23741","","Ghillean T. Prance","1976","7","7","brazil","Amazonas","","Rio Tarumâzinho,Manaus. Black water flooded forest.","","","","","","GBIF","Burdachia duckei Steyerm."
"25","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","58563","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","Coêlho, L.F.","1982-01-01","","75-86","","Kubitzki, K","1975","9","26","brazil","Amazonas","","""Rio Jufari, Baixo Rio Negro. Rio Jufarí, """"Prosperando"""".""","","","","","","GBIF","Burdachia duckei Steyerm."
"26","","","Botany","U.1371749","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","","","Kubitzki K; Ongley JC; Ramos JF","1974","3","30","brazil","","","Amazonia, state of Amazonas. Rio Cuieiras, 50km upstream igapó near the farm of Sr. Nemerio.","","","","","no coordinates, municipality or state provided","GBIF","Burdachia duckei Steyerm."
"27","","","MO","2845525","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","W. R. Anderson","1978-01-01","","Kubitzki P21729","","Klaus Kubitzki","1974","3","30","brazil","Amazonas","","State of Amazonas. Rio Cuieiras, 50 km. upstream, igapó near the farm of Sr. Nemerio. Black water flooded river.","","","","","","GBIF","Burdachia duckei Steyerm."
"28","","","NY","2360916","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","21729","","K. Kubitzki","1974","3","30","brazil","Amazonas","","Rio Cuieiras, 50 km upstream, igapo near the farm of Sr. Nemerio","-60.323634","-2.623595","","","original coordinates","GBIF","Burdachia duckei Steyerm."
"29","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","37640","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","INPA37640","","Loureiro, AA","1973","3","25","brazil","Amazonas","","Paraná Autaz-Mirim, local Jucá","","","","","","GBIF","Burdachia duckei Steyerm."
"30","","","MO","2845732","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","W.R.Anderson","1977-01-01","","Prance 17867","","Ghillean T. Prance","1973","9","14","brazil","Amazonas","","Rio Brancinho. Disturbed forest on varzea. Rio Cuieras.","","","","","","GBIF","Burdachia duckei Steyerm."
"31","","","Botany","2860577","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","17867","","G. T. Prance, C. C. Berg, F. A. Bisby, W. C. Steward, O. P. Monteiro & et al.","1973","9","14","brazil","Amazonas","","Rio Brancinho","","","","","","GBIF","Burdachia duckei Steyerm."
"32","","","Botany","U.1371747","Burdachia duckei Steyerm.","","Malpighiaceae","Burdachia","duckei","","Steyerm.","","","","","","Prance GT; et al.","1973","9","14","brazil","","","State of Amazonas, Rio Cuieras. Rio Brancinho.","","","","","no coordinates, municipality or state provided","GBIF","Burdachia duckei Steyerm."
