"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","175233","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson",NA,"2015-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Lemos Filho, JP; Lovato, MB",2015,2,27,"Brazil","Mato Grosso","Chapada dos Guimarães","Centro Geodésico",-55.686944,-15.479444,NA,"BRA:UFMG:BHCB:0000175233",NA,"Byrsonima affinis W.R.Anderson"
"3","2017-10-24T16:08:12.000+0000","JBRJ","RB","RB01136653","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","J.E.Q. Faria",NA,NA,"4639",NA,"J.E.Q. Faria; M.R.V. Zanatta; R.C. Martins; D. Villarroel",2015,6,25,"Brazil","Mato Grosso do Sul","Costa Rica","Parque Estadual Nascente do Rio Taquari, entrando pelo algodoal chegando no topo do Canyon.",-53.306667,-18.234167,NA,"urn:catalog:JBRJ:RB:1136653",NA,"Byrsonima affinis W.R.Anderson"
"5",NA,"UnB","UB","202307","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson",NA,NA,NA,"8081",NA,"Munhoz, CBR; Turma de Vegetação do Cerrado",2014,4,11,"Brazil","Goiás","Paraúna",NA,-50.627222,-16.992056,"Árvore, 5 metros, com frutos novos e frutos verdes.; Cerrado sensu stricto","BRA:UnB:UB:0000202307",NA,"Byrsonima affinis W.R.Anderson"
"6",NA,"Instituto de Botânica, IBT","SP","453787","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","Francener, A","2013-01-01T00:00:00.000+0000",NA,"1416",NA,"Francener, A; Araujo, GJM",2013,12,24,"Brazil","Mato Grosso","Araguainha","Fazenda Ribeirão das Pedras, na estrada para a região conhecida como Piçarrinha",-53.115833,-16.728333,NA,"BRA:IBt:SP:0000453787",NA,"Byrsonima affinis W.R.Anderson"
"7",NA,"UFG","UFG","46810","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","Francener, A.","2012-02-05T00:00:00.000+0000",NA,"106",NA,"Melo-Silva, C.",2012,1,13,"Brazil","Goiás","Montividiu",NA,-51.421111,-17.509444,NA,"BRA:UFG:UFG:0000046810",NA,"Byrsonima affinis W.R.Anderson"
"8",NA,"UFG","UFG","46821","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","Francener, A.","2012-02-05T00:00:00.000+0000",NA,"82",NA,"Melo-Silva, C.",2012,1,8,"Brazil","Goiás","Paraúna",NA,-50.831944,-17.165278,NA,"BRA:UFG:UFG:0000046821",NA,"Byrsonima affinis W.R.Anderson"
"9",NA,"UFG","UFG","46811","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","Francener, A.","2012-02-05T00:00:00.000+0000",NA,"112",NA,"Melo-Silva, C.",2012,1,14,"Brazil","Goiás","Montividiu",NA,-51.421111,-17.509444,NA,"BRA:UFG:UFG:0000046811",NA,"Byrsonima affinis W.R.Anderson"
"10",NA,"Instituto de Botânica, IBT","SP","446760","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","Francener, A","2015-01-01T00:00:00.000+0000",NA,"1161",NA,"Francener, A; Hall, CF; Silva, GO",2012,8,13,"Brazil","Mato Grosso","Araguainha","Fazenda Ribeirão das Pedras, na região conhecida como Piçarrinha",-53.115278,-16.7275,NA,"BRA:IBt:SP:0000446760",NA,"Byrsonima affinis W.R.Anderson"
"13",NA,"IAC","IAC","53325","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","A. Francener","2012-04-27T00:00:00.000+0000",NA,"4709",NA,"L.C. Bernacci",2010,2,25,"Brazil","São Paulo","Campinas","IAC, Fazenda Santa Elisa",-47.077171,-22.870251,NA,"BRA:IAC:IAC:0000053325",NA,"Byrsonima affinis W.R.Anderson"
"14",NA,"UnB","UB","120319","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","Miranda, SC",NA,NA,"1177",NA,"Miranda, SC; Pinto, JRR; Silva Júnior, MC; Faria, JEQ",2009,2,4,"Brazil","Goiás","Mossâmedes","Serra Dourada, Estância Quinta da Serra",0,0,"árvore 5 m, flores / botões / glândulas - amarelas, inflorescência com pêlos ferrugíneos; cerrado sentido restrito típico, cambissolo (parcela 10)","BRA:UnB:UB:0000120319",NA,"Byrsonima affinis W.R.Anderson"
"15",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","34681","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","A. Francener","2012-03-15T00:00:00.000+0000",NA,"831",NA,"A. Francener",2009,7,31,"Brazil","Mato Grosso","Araguainha","Fazenda Ribeirão das Pedras, na ""piçarrinha"".",-53.115278,-16.7275,"Folhas discolores verdes com face abaxial lenosa. Presença de galhas.HABITAT:Cerrado sensu strictu. Heliófila.; HABITO:Árvore. 4,00 de altura.;FLOR:Botão floral amarelo e glândula verde.;","BRA:UFMS:CGMS:0000034681",NA,"Byrsonima affinis W.R.Anderson"
"16",NA,"UFU","HUFU","50300","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","Francener, A.",NA,NA,"s.n.",NA,"Bordon, N.; Réu Jr, W.",2007,4,10,"Brazil","Minas Gerais","Uberlândia","Fazenda Água Limpa",0,0,NA,"BRA:UFU:HUFU:0000050300",NA,"Byrsonima affinis W.R.Anderson"
"17",NA,"Universidade Federal de Mato Grosso (UFMT)","CNMT","804","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","Francener, A.","2013-03-15T00:00:00.000+0000",NA,"6",NA,"Golin, V.",2007,4,11,"Brazil","Mato Grosso","Tangará daSerra","Fazenda Aparecida daSerra.",-58.258639,-9.819417,"UFMT- 5932-Flores odoríferas,alvacentes,arbusto 4m. N° 1348. <ll>dwc_commonname:</ll> Murici-do-campo","BRA:UFMT:CNMT:0000000804",NA,"Byrsonima affinis W.R.Anderson"
"18",NA,"UFU","HUFU","44175","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","Francener, A.","2014-12-22T00:00:00.000+0000",NA,"s.n.",NA,"Araújo, G.M.; Shiavini, I.",2006,1,9,"Brazil","Minas Gerais","Araguari","Capim Branco I, Funil I.",0,0,"Árvore, ca. 7 m. Flor amarela.; Mata decidua.","BRA:UFU:HUFU:0000044175",NA,"Byrsonima affinis W.R.Anderson"
"20",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA089462","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","Francener, A.","2013-01-01T00:00:00.000+0000",NA,"3940",NA,"Paula-Souza, J.; Souza, V.C.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.",2005,1,16,"Brazil","Goiás","Jataí","BR 158, 90km de Caiapônia em direção a Jataí. Cerradão",-51.832778,-17.716389,NA,"BRA:ESALQ:ESA:0ESA089462",NA,"Byrsonima affinis W.R.Anderson"
"21",NA,"UnB","UB","37304","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson","Queiroz, EP","2010-07-08T00:00:00.000+0000",NA,"581",NA,"Simon, MF",2005,1,10,"Brazil","Mato Grosso","Nobres","Nobres, Parque Estadual Águas do Cuiabá",-55.4,-14.316667,NA,"BRA:UnB:UB:0000037304",NA,"Byrsonima affinis W.R.Anderson"
"25",NA,"UFU","HUFU","43309","Byrsonima affinis W.R.Anderson","Malpighiaceae","Byrsonima","affinis","W.R.Anderson",NA,NA,NA,"80",NA,"Paula, F.S.; Barbosa, J.M.",2004,2,3,"Brazil","Minas Gerais","Uberlândia","Olhos D'água, Quintal.",0,0,"Árvore, 8 m. Flor amarela. Uso medicinal na região.","BRA:UFU:HUFU:0000043309",NA,"Byrsonima affinis W.R.Anderson"
