"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"UFRB","HURB","15995","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"3172","Costa, G.; Correia, F.; Nonato, A. & Ribeiro, T.",2017,10,10,"Brazil","Bahia","Santa Terezinha","Povoado de Rio Seco;",-39.551944,-12.648611,"Flores: amarelas com bastante óleo; Hábito: árvore","BRA:UFRB:HURB:0000015995","Barnebya harleyi W.R.Anderson & B.Gates",NA,NA,NA,NA,NA
"2",NA,"UNIVASF","HVASF","20917","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","R.F. Almeida","2014-06-01T00:00:00.000+0000",NA,"2702","A.C.P. Oliveira",2013,7,1,"Brazil","Ceará","Milagres","Sítio Taboquinha",-38.843825,-7.264606,"Árvore com ca. de 6,00m alt.. Folha simples. Fruto maduro marrom.","BRA:UNIVASF:HVASF:0000020917","Barnebya harleyi W.R.Anderson & B.Gates",NA,NA,NA,NA,NA
"3","2017-10-14T08:49:29.000+0000","JBRJ","RB","RB00846134","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","A. Francener",NA,NA,"9520","J.A. Lombardi; L.G. Temponi; L. Biral; D. Araújo",2012,7,16,"Brazil","Bahia","Palmeiras","Estrada de terra de Palmeiras a Guiné.",-41.575278,-12.541667,"Árvore ca. 5m, folhas cartáceas, frutos imaturos amarelados","urn:catalog:JBRJ:RB:846134","Barnebya harleyi W.R.Anderson & B.Gates",NA,NA,NA,NA,NA
"4",NA,"MBM","MBM","397060","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Francener, A","2013-06-01T00:00:00.000+0000",NA,"9520","Lombardi, JA; Temponi, LG; Biral, L; Araújo, D",2012,7,16,"Brazil","Bahia","Palmeiras","estrada da terra de Palmeira e Guiné, próxima represa e córrego",-41.575333,-12.541667,"Árvore ca. 5 m, folhas cartáceas, frutos imaturos amarelados.; Caatinga pedregosa","BRA:MBM:MBM:0000397060","Barnebya harleyi W.R.Anderson & B.Gates",NA,NA,NA,NA,NA
"5",NA,"UNIVASF","HVASF","7313","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","M.C.H. Mamede","2011-11-29T00:00:00.000+0000",NA,"1310","D. Araújo",2010,1,29,"Brazil","Bahia","Umburanas","Serra do Campo Largo",NA,NA,"Arbusto. Flores amarelas.","BRA:UNIVASF:HVASF:0000007313","Barnebya harleyi W.R.Anderson & B.Gates",NA,NA,NA,NA,NA
"6",NA,"UFPE","UFP","53888","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Cano, O.","2008-03-01T00:00:00.000+0000",NA,"860","Cano, O.",2007,7,26,"Brazil","Bahia","Palmeiras","Chapada Diamantina-Estrada Palmeiras - Vale do Capão, na parte alta da estrada, lado direito.",-41.521389,-12.550556,"HABITAT:Caatinga com transição para o cerrado.; DESC:Árvore pequena ca. 3m de altura, frutos imaturos.;","BRA:UFPE:UFP:0000053888","Barnebya harleyi W.R.Anderson & B.Gates",NA,NA,NA,NA,NA
"7",NA,"UEFS","HUEFS","109248","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","P.D.Carvalho","2006-06-01T00:00:00.000+0000",NA,"4343","Melo, E.",2006,4,8,"Brazil","Bahia","Itatim","Morro da Pedra Grande. Base do Morro.",-39.762778,-12.715833,NA,"BRA:UEFS:HUEFS:0000109248","Barnebya harleyi W.R.Anderson & B.Gates",NA,NA,NA,NA,NA
"8",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA098736","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Carvalho, P.D.","2006-07-01T00:00:00.000+0000",NA,"298","Carvalho, P.D.",2006,4,NA,"Brazil","Bahia","Palmeiras",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA098736","Barnebya harleyi W.R.Anderson & B.Gates",NA,NA,NA,NA,NA
"9",NA,"UESC","UESC","13801","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"298","Carvalho, P.D.",2006,4,1,"Brazil","Bahia","Palmeiras",NA,-41.575556,-12.5425,"Arvore ca 6 alt; Planta em beira de rio","BRA:UESC:UESC:0000013801","Barnebya harleyi W.R.Anderson & B.Gates",NA,NA,NA,NA,NA
"10",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","14267","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","P.D.Carvalho","2006-07-01T00:00:00.000+0000",NA,"298","P.D.Carvalho; A.A.Conceição",2006,4,NA,"Brazil","Bahia","Palmeiras","estrada Palmeiras-Guiné",-41.575556,-12.5425,"Árvore ca.6m alt.; folhas cartáceas, discolores. Flores e alaióforos amarelo-ouro, estames amarelos e estigmas verdes. Frutos verde-vináceos. Planta em beira rio","BRA:UFRPE:HST:0000014267","Barnebya harleyi W.R.Anderson & B.Gates",NA,NA,NA,NA,NA
