"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"Instituto de Botânica, IBT","SP","378759","Byrsonima salzmanniana A.Juss.","Malpighiaceae","Byrsonima","salzmanniana","A.Juss.","Mamede, MCH","2005-01-01T00:00:00.000+0000",NA,"12780",NA,"Pott, A; Pott, VJ",2005,4,18,"Brazil","Mato Grosso do Sul","Ponta Porã","Sanga Puitã, rodovia 463, Km 100, 10 km N de Ponta Porã",-55.618611,-22.621389,NA,"BRA:IBt:SP:0000378759",NA,"Byrsonima salzmanniana A.Juss.",NA,NA,NA
"2",NA,"Universidade Estadual de Londrina, UEL","FUEL","51826","Byrsonima salzmanniana A.Juss.","Malpighiaceae","Byrsonima","salzmanniana","A.Juss.","Souza, VC","1997-12-30T00:00:00.000+0000",NA,"18443",NA,"Souza, VC; Souza, JP; Scalon, VR; Duarte, AR",1997,7,9,"Brazil","Mato Grosso","Aripuanã","Estrada velha Aripuanã-Castanheira, arredores da Serra Morena; savana arborizada, sobre solo arenoso",-59.216417,-10.286139,"arbusto, ca 3m alt. ; flores amarelas","BRA:UEL:FUEL:0000051826",NA,"Byrsonima salzmanniana A.Juss.",NA,NA,NA
"3",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA026087","Byrsonima salzmanniana A.Juss.","Malpighiaceae","Byrsonima","salzmanniana","A.Juss.","Mamede, M.C.H.","1998-02-01T00:00:00.000+0000",NA,"9604",NA,"Souza, V.C. ; Souza, J.P.",1995,12,19,"Brazil","São Paulo","Águas de Santa Bárbara","Ca. 11 Km da cidade em direção a Lençóis, próximo à entrada da Reserva do Instituto Florestal. Campo cerrado.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA026087",NA,"Byrsonima salzmanniana A.Juss.",NA,NA,NA
"4",NA,"UFU","HUFU","18494","Byrsonima salzmanniana A.Juss.","Malpighiaceae","Byrsonima","salzmanniana","A.Juss.",NA,NA,NA,"1595",NA,"Mota, A.L.P.; et al.",1993,3,9,"Brazil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Zé Costa.",-48.041667,-18.9125,"Flores amarelas e alaranjadas. Com frutos.; Cerrado.","BRA:UFU:HUFU:0000018494",NA,"Byrsonima salzmanniana A.Juss.",NA,NA,NA
"5",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA009365","Byrsonima salzmanniana A.Juss.","Malpighiaceae","Byrsonima","salzmanniana","A.Juss.","Scaramuzza, C.A.M.",NA,NA,"3620",NA,"Souza, V.C. et al.",1993,11,NA,"Brazil","São Paulo","Itararé",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA009365",NA,"Byrsonima salzmanniana A.Juss.",NA,NA,NA
"6",NA,"Universidade Estadual de Londrina, UEL","FUEL","13889","Byrsonima salzmanniana A.Juss.","Malpighiaceae","Byrsonima","salzmanniana","A.Juss.",NA,NA,NA,"2109",NA,"Martins, FR; et al.",1983,11,29,"Brazil","Minas Gerais","Poços de Caldas","Britador da Prefeitura,estrada para Mata da Colina, Estrada para Mata da Colina",0,0,"Arbusto 2m; petalas amarelas exceto uma alaranjada.","BRA:UEL:FUEL:0000013889",NA,"Byrsonima salzmanniana A.Juss.",NA,NA,NA
"7",NA,"Instituto de Botânica, IBT","SP","163071A","Byrsonima salzmanniana A.Juss.","Malpighiaceae","Byrsonima","salzmanniana","A.Juss.","Mamede, MCH","2002-01-01T00:00:00.000+0000",NA,"7",NA,"Yano, T",1977,10,30,"Brazil","São Paulo","Sarapuí",NA,0,0,NA,"BRA:IBt:SP:000163071A",NA,"Byrsonima salzmanniana A.Juss.",NA,NA,NA
"8",NA,"USP","SPF","66381","Byrsonima salzmanniana A.Juss.","Malpighiaceae","Byrsonima","salzmanniana","A.Juss.","Handro, O","1971-10-01T00:00:00.000+0000",NA,"8",NA,"Handro, O",1948,11,18,"Brazil","São Paulo","São Paulo","Jabaquara. Campo.",0,0,"Flor amarela.","BRA:USP:SPF:0000066381",NA,"Byrsonima salzmanniana A.Juss.",NA,NA,NA
"9",NA,"G","Geneva Herbarium – General Collection (G)","G-G-245018/1","Byrsonima salzmanniana A.Juss.","Malpighiaceae","Byrsonima","salzmanniana","A.Juss.","Anderson, W. R. (1993)",NA,"ISOTYPE",NA,NA,"Salzmann, P.",NA,NA,NA,"Brazil",NA,NA,"Brésil",-53.08972,-10.77306,NA,NA,NA,"Byrsonima salzmanniana A.Juss.",NA,NA,NA
"10",NA,"W","Herbarium W","1889-0124222","Byrsonima salzmanniana A.Juss.","Malpighiaceae","Byrsonima","salzmanniana","A.Juss.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Byrsonima salzmanniana A.Juss.",NA,NA,NA
"11","2016-02-01T00:00:00.000+0000","K","Herbarium","K001221507","Byrsonima salzmanniana A.Juss.","Malpighiaceae","Byrsonima","salzmanniana","A.Juss.",NA,NA,NA,"s.n.",NA,"Burchell",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K001221507",NA,"Byrsonima salzmanniana A.Juss.",NA,NA,NA
"12",NA,"W","Herbarium W","1889-0143932","Byrsonima salzmanniana A.Juss.","Malpighiaceae","Byrsonima","salzmanniana","A.Juss.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Byrsonima salzmanniana A.Juss.",NA,NA,NA
