"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"1","2008-05-27T22:02:00.000+0000","MO","MO","2850561","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","A. Ortiz & M. Montesdeoca","1996-01-01T00:00:00.000+0000",NA,"ORTIZ 314",NA,"ORTIZ",1994,9,2,"Ecuador","Esmeraldas",NA,"Awá Indigenous Territory. Community of La Unión. Pre-montane pluvial cloud forest.",-78.55,1,NA,"urn:catalog:MO:Tropicos:2850561","http://www.tropicos.org/Specimen/2850561","Byrsonima ligustrifolia Mart.",NA,NA
"2",NA,"GOET","GOETvplantscoll","GOET007101 / 757662 / 401070","Byrsonima ligustrifolia f. pseudolucida Nied.","Malpighiaceae","Byrsonima","ligustrifolia","pseudolucida","f. pseudolucida Nied.",NA,NA,"SYNTYPE",NA,NA,"Hooker, J.D. (no. s.n.)",NA,NA,NA,"unknown or invalid",NA,NA,"[Country unknown] Bengal cult.",NA,NA,NA,NA,NA,"Byrsonima ligustrifolia f. pseudolucida Nied.",NA,NA
"3","2009-10-08T00:00:00.000+0000","BR",NA,"BR0000008579201","Byrsonima ligustrifolia f. pseudolucida Nied.","Malpighiaceae","Byrsonima","ligustrifolia","pseudolucida","f. pseudolucida Nied.",NA,NA,"SYNTYPE","S.N.",NA,"Collector unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000008579201",NA,"Byrsonima ligustrifolia f. pseudolucida Nied.",NA,NA
"4",NA,"HBG","Ule_nummeriert","631","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"Ule",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Byrsonima ligustrifolia Mart.",NA,NA
"5",NA,"HBG","Ule_nummeriert","1207","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"Ule",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Byrsonima ligustrifolia Mart.",NA,NA
"6","2009-10-08T00:00:00.000+0000","BR",NA,"BR0000008578877","Byrsonima ligustrifolia f. pseudolucida Nied.","Malpighiaceae","Byrsonima","ligustrifolia","pseudolucida","f. pseudolucida Nied.",NA,NA,"SYNTYPE","S.N.",NA,"Collector unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000008578877",NA,"Byrsonima ligustrifolia f. pseudolucida Nied.",NA,NA
"7",NA,"IAP","PACA-AGP","58475","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias. S.I.","2004-01-01T00:00:00.000+0000",NA,NA,NA,NA,1950,10,20,"Brazil","Sc","Brusque","Mata da Azambuja",NA,NA,"coletor HBR 4590 Habitat: in silva Fenofase: flor","BRA:IAP:PACA-AGP:0000058475",NA,"Byrsonima ligustrifolia Mart.",NA,NA
