"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2018-06-18T18:55:47.000+0000","JBRJ","RB","RB01390500","Byrsonima vernicosa Nied.","Malpighiaceae","Byrsonima","vernicosa","Nied.","R.F. Almeida-Pellegrini (via foto)","2017-07-26T00:00:00.000+0000",NA,"2070","M.S.Wängler; Arruda, B.A.",2017,7,25,"Brazil","Rio de Janeiro","Petrópolis","cume da Pedra do Oratório. Reserva Biológica de Araras",-43.246667,-22.435555,"Folhas cartáceas, face adaxial verde e abaxial castanha, cálice marrom e corola amarela","urn:catalog:JBRJ:RB:1390500","Byrsonima vernicosa Nied."
"2","2017-10-09T05:12:50.000+0000","JBRJ","RB","RB01365954","Byrsonima vernicosa Nied.","Malpighiaceae","Byrsonima","vernicosa","Nied.","Rafael Felipe de Almeida-Pellegrini",NA,NA,"17-119","J.M.A.Braga",2017,9,7,"Brazil","Rio de Janeiro","Petrópolis","Serra dos Órgãos, Nogueira, arredores do cume do Morro do Pavão (Pedra de Nogueira).",-43.121944,-22.435833,"Arbusto, ca. 1 m de altura, heliófilo. Folhas rígido-cartáceas, face adaxial verde e abaxial cinza, quando jovem marrom em ambas as faces. Inflorescências jovens, brácteas diminutas verdes e marrons, flores com cálice marrom e corola amarela. Aparentemente mais resistente ao fogo. Área aberta de pastagem abandonada. Campo antrópico com esparsos arbustos e árvores resilientes.","urn:catalog:JBRJ:RB:1365954","Byrsonima vernicosa Nied."
"3",NA,"UFPR","UPCB","76737","Byrsonima vernicosa Nied.","Malpighiaceae","Byrsonima","vernicosa","Nied.",NA,"2013-03-01T00:00:00.000+0000",NA,"1177","Goldenberg, R.",2008,7,18,"Brazil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Trilha da Balança. Floresta Ombrófila Densa Altomontana.",-41.102,-20.527,"Árvore 12m. Frutos imaturos verde-claros, depos avermelhados..","BRA:UFPR:UPCB:0000076737","Byrsonima vernicosa Nied."
"4","2017-10-18T17:46:35.000+0000","JBRJ","RB","RB00532380","Byrsonima vernicosa Nied.","Malpighiaceae","Byrsonima","vernicosa","Nied.","Rafael Filipe Almeida",NA,NA,"1177","R. Goldenberg; P.H. Labiak. C.N. Fraga, L. Kollmann, A.P. Fontana, P. Viana & M.M. Saavedra",2008,7,18,"Brazil","Espírito Santo","Castelo","Trilha da Balança. Parque Estadual do Forno Grande",-41.101667,-20.526944,"Árvore 12 metros dfe altura. Frutos imaturos verde-claros, depos avermelhados.","urn:catalog:JBRJ:RB:532380","Byrsonima vernicosa Nied."
"5",NA,"MBML","MBML-HERBARIO","36398","Byrsonima vernicosa Nied.","Malpighiaceae","Byrsonima","vernicosa","Nied.","R.F. Almeida/III-2013",NA,NA,"1177","R. Goldenberg; et al",2008,7,18,"Brazil","Espírito Santo","Castelo","Parque Estadual do Forno Grande",-41.101667,-20.526944,NA,"BRA:MBML:MBML-HERBARIO:0000036398","Byrsonima vernicosa Nied."
"6",NA,"UFPR","UPCB","77004","Byrsonima vernicosa Nied.","Malpighiaceae","Byrsonima","vernicosa","Nied.","Almeida, R.F.","2013-03-01T00:00:00.000+0000",NA,"1177","Goldenberg, R.",2008,7,18,"Brazil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Trilha da Balança. Floresta Ombrófila Densa Altomontana.",-41.101667,-20.526944,"Árvore 12m. Frutos imaturos verde-claros, depois avermelhados..","BRA:UFPR:UPCB:0000077004","Byrsonima vernicosa Nied."
"7",NA,"MBM","MBM","392772","Byrsonima vernicosa Nied.","Malpighiaceae","Byrsonima","vernicosa","Nied.","Almeida, RF","2013-03-01T00:00:00.000+0000",NA,"1177","Goldenberg, R; Labiak, PH; Fraga, CN; Kollmann, L; Fontana, AP; Viana, P",2008,7,18,"Brazil","Espírito Santo","Castelo","Parque Estadual do Forno Grande, Trilha da balança",-41.101667,-20.526944,"Árvore 12m. Frutos imaturos verde-claros, depois avermelhados.; Floresta Ombrófila Densa Alto Montana com inselbergues.","BRA:MBM:MBM:0000392772","Byrsonima vernicosa Nied."
"8",NA,"MBML","MBML-HERBARIO","33265","Byrsonima vernicosa Nied.","Malpighiaceae","Byrsonima","vernicosa","Nied.","W.R. Anderson/2009",NA,NA,"1363","M. Simonelli; R. Brito, L. F. Magnago",2007,11,25,"Brazil","Espírito Santo","São Roque do Canaã","Alto Misterioso",-40.768694,-19.321111,"6m de alt., botões amarelos, face abaxial da folha ferrugineo, mata, base da rocha","BRA:MBML:MBML-HERBARIO:0000033265","Byrsonima vernicosa Nied."
"9",NA,"UNICAMP","UEC","158426","Byrsonima vernicosa Nied.","Malpighiaceae","Byrsonima","vernicosa","Nied.","Francener, A.","2015-01-01T00:00:00.000+0000",NA,"6388","Lima, H.C.; Ribeiro, R.D.; Silva, L.H.G.; Pardo, C.",2005,12,13,"Brazil","Rio de Janeiro","Teresópolis","Posse, Pousada Uricana, Fragmento de Floresta Montana.",0,0,"Árvore com 8 metros de altura. Tronco com casca lisa levemente fissurada e acinzentada, DAP 20 cm. Inflorescências eréctas, flores com cálice pardacento e corola laranja ou avermelhada. Ocasional.","BRA:UNICAMP:UEC:0000158426","Byrsonima vernicosa Nied."
"10",NA,"MBML","MBML-HERBARIO","19274","Byrsonima vernicosa Nied.","Malpighiaceae","Byrsonima","vernicosa","Nied.","W.R. Anderson/2009",NA,NA,"5921","L. Kollmann; et al",2003,1,20,"Brazil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras",-40.725556,-20.069167,"Árvore 13m, DAP 22cm, fuste 9m. Botões marrons. Frutos verde.","BRA:MBML:MBML-HERBARIO:0000019274","Byrsonima vernicosa Nied."
