"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"SP","472060","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","Mamede, MCH","2015-02-01",NA,"8575",NA,"Amorim, A; Labiak, P; Goldenberg, R; Barbosa-Silva, RG; Obermiller, F; Freitas, F; Forzza",2014,4,15,"brazil","Amazonas","Barcelos","Rio Negro. Matas de igapó ao longo do rio",-62.059167,-1.354444,"","Acmanthera latifolia Griseb.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"EAFM","10390","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","Ramos, J.F.","",NA,"222",NA,"Ammann, S.; Marinho, T. & Bagre, I.a.r.a.",2012,10,13,"brazil","Amazonas","Novo Airão","Gaspar, Várgea, Igapó ao lado da escola Viva Amazônia.",-61.940667,-1.236583,"Árvore 4m. Casca viva rosada. Alburno creme.; Várzea, igapó temporariamente seco. ; HA","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in novo airao falls in caracarai","GBIF"
"3",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","249558","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","Mari, M.L.G.","2011-01-01",NA,"3270",NA,"Amaral, IL do",2011,5,12,"brazil","Amazonas","","Cacau-Pirêra",-60.09,-3.306028,"","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in  falls in iranduba","GBIF"
"4",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","238616","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","""Prata, E.M.B.; Silva, J.B.F. da""","2010-12-01",NA,"302",NA,"Prata, EMB",2010,9,1,"brazil","Amazonas","","Floresta Estadual Canutama., Rio Purus, margem esquerda, beira do lago Paecé.",-64.55,-6.5071,"","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in  falls in canutama","GBIF"
"5",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","224212","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","Cangani, K.G.","2008-03-01",NA,"7274",NA,"Zartman, CE",2008,2,NA,"brazil","","","Reserva Biológica Parque do Jaú.",-61.59,-1.848417,"","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in  falls in barcelos","GBIF"
"6",NA,NA,"MO","2839928","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","W. R. Anderson","2006-01-01",NA,"Lohmann 109",NA,"Lúcia G. Lohmann",1998,6,7,"brazil","Amazonas","","Rio Negro. Igarapé Pagodão. Mata de Igapó.",NA,NA,"","Acmanthera latifolia Griseb.",NA,NA,"GBIF"
"7",NA,NA,"NY","1039264","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","","",NA,"109",NA,"L. G. Lohmann",1998,6,7,"brazil","Amazonas","","Igarape Pagodao. Mata de Igapo.",NA,NA,"L. G. Lohmann","Acmanthera latifolia Griseb.",NA,NA,"GBIF"
"8",NA,NA,"NY","1039260","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","","",NA,"2723",NA,"A. A. de Oliveira",1995,7,7,"brazil","Amazonas","","Entre os Rios Jutari e Amaju",-61.9311,-1.2953,"A. Adalardo-Oliveira 2723","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in  falls in caracarai","GBIF"
"9",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","188632","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","Ferreira, L.V.","1992-01-01",NA,"126",NA,"Ferreira, LV",1992,1,31,"brazil","Amazonas","","Comunidade de Nossa Senhora de Fátima, Rio Turumã-mirim, Comunidade Nossa Senhora de Fátima, área de estudo do Projeto MAX-PLANCK.",-60.28,-3.033333,"","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"10",NA,NA,"MO","2840466","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","L.V. Ferreira","1992-01-01",NA,"Ferreira 126",NA,"L.V. Ferreira",1992,1,31,"brazil","Amazonas","","Munic. de Manaus, Comunidade Nossa Senhora de Fátima (rio Taruma-mirim) Floresta inundável de igapó em solo argiloso, área de estudo do Project MAX-PLANCK.",-60.28333,-3.03333,"","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"11",NA,NA,"MO","2838368","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","L.V. Ferreira","1992-01-01",NA,"Ferreira 150",NA,"L.V. Ferreira",1992,3,11,"brazil","Amazonas","","Munic. de Manaus, Comunidade Nossa Senhora de Fátima (rio Taruma-mirim). Floresta inundável de igapó em solo argiloso, área de estudo do Project MAX-PLANCK.",-60.28333,-3.03333,"","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"12",NA,NA,"NY","1039272","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","","",NA,"188",NA,"L. V. Ferreira",1992,3,27,"brazil","Amazonas","","Rio Tarumã-Mirim, Comunidade Nossa Senhora de Fátima, área de estudo do Projeto MAX-PLANCK",-60.207481,-2.95914,"L. V. Ferreira 188","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"13",NA,NA,"NY","1039269","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","","",NA,"150",NA,"L. V. Ferreira",1992,3,11,"brazil","Amazonas","","Comunidade Nossa Senhora de Fatima (rio Taruma-mirim). Area de estudo do Projeto MAX-PLANCK.",-60.28,-3.03,"L. V. Ferreira 150","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"14",NA,NA,"NY","1039271","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","","",NA,"223",NA,"L. V. Ferreira",1992,5,16,"brazil","Amazonas","","Rio Tarumã-Mirim, Comunidade Nossa Senhora de Fátima, área de estudo do Projeto MAX-PLANCK",-60.207481,-2.95914,"L. V. Ferreira 223","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"15",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","188720","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","Ferreira, L.V.","1992-01-01",NA,"968",NA,"Sothers, CA",1992,5,16,"brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, Km 26.",-59.97,-2.883333,"","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"16",NA,NA,"NY","1039268","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","","",NA,"21251",NA,"S. A. Mori",1990,6,8,"brazil","Amazonas","","Near Ponto de Pagodao in the Parana de Anavilhanas.",-60.92,-2.75,"Mori 21251","Acmanthera latifolia Griseb.",NA,"original coordinates outside municipality original in  falls in novo airao","GBIF"
"17",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","170331","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","Mori, S.A.","1990-01-01",NA,"20342",NA,"Mori, SA",1989,6,4,"brazil","Amazonas","","Rio Cuieiras, 40-80 Km from estrance into rio Negro. Flooded river margins",NA,NA,"","Acmanthera latifolia Griseb.",NA,NA,"GBIF"
"18",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","98727","Acmanthera latifolia Griseb.",NA,"Malpighiaceae","Acmanthera","latifolia",NA,"Griseb.","Rodrigues, W.A.","1981-01-01",NA,"s.n.",NA,"Warbes, M",1981,5,8,"brazil","Amazonas","","Rio Tarumã-Mirim, afluente do baixo rio Negro, perto de Manaus",NA,NA,"","Acmanthera latifolia Griseb.",NA,NA,"GBIF"
