"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","223087","Santos, AD dos"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","233203","Santos, OA dos"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","230038","Amaral, IL do"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","232295","Castilho, CV"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","232291","Castilho, CV"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","232294","Castilho, CV"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","232258","Castilho, CV"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","219669","Castilho, CV"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","219930","Castilho, CV"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","219931","Pereira, E da C."
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","219929","Castilho, CV"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","198275","Barbosa, EM"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","202219","Lemos, MC"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","198242","Barbosa, EM"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","198239","Barbosa, EM"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","179696","Vicentini, A"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","185581","Vicentini, A"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","173298","Nee, MH"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","192136","Martins, HJ"
