"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"MBML","MBML-HERBARIO","9000","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","R.F.Almeida, 2013",NA,NA,"1867",NA,"L. Kollmann; E. Bausen & W. Pizziolo",1999,2,9,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio",-40.589167,-19.922222,"Árvore 14m. DAP 26cm. Fuste 7m. Flores brancas.","BRA:MBML:MBML-HERBARIO:0000009000",NA,"Byrsonima ligustrifolia Mart."
"2",NA,"UEM","HUEM","6835","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Moraes, P.L.R.",NA,NA,"1092",NA,"Moraes, P.L.R.; Ivanauskas, N.M.",1995,1,17,"Brazil","São Paulo","São Miguel Arcanjo",NA,0,0,"Árvore ca. 8m alt. beira de estrada, flores brancas em botaõ.","BRA:UEM:HUEM:0000006835",NA,"Byrsonima ligustrifolia Mart."
"3",NA,"MBML","MBML-HERBARIO","42288","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","S.I. Elias/2002",NA,NA,"10947",NA,"G. Martinelli; F. Zuloaga, M. Vasquez Avila & J. Caruso",1985,5,10,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica de Nova Lombardia. Picada da Cachoeira",NA,NA,"Mata secundária com boa regeneração. àrvore 12m alt., folhas discolores, pedicelos ferrugíneos, glândulas alvas, corola rósea, estames amarelos","BRA:MBML:MBML-HERBARIO:0000042288",NA,"Byrsonima ligustrifolia Mart."
"4",NA,"IF","SPSF","08396","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"M.J.Robim & J.P.M. Carvalho",1984,3,1,"Brazil","Sp","Campos do Jordão","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000008396",NA,"Byrsonima ligustrifolia Mart."
"5",NA,"IF","SPSF","08397","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"M.J.Robim & J.P.M. Carvalho",1984,3,1,"Brazil","Sp","Campos do Jordão","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000008397",NA,"Byrsonima ligustrifolia Mart."
"6",NA,"IF","SPSF","08503","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"J.P.M. Carvalho & M.J.Robim",1984,6,19,"Brazil","Sp","Campos do Jordão","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000008503",NA,"Byrsonima ligustrifolia Mart."
"7",NA,"IAP","PACA-AGP","56178","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias. S.I.","2004-01-01T00:00:00.000+0000",NA,NA,NA,"Rambo, B.",1954,11,12,"Brazil","Rs","Torres","Paraiso",NA,NA,"Habitat: in silvula subpaludosa Fenofase: flor","BRA:IAP:PACA-AGP:0000056178",NA,"Byrsonima ligustrifolia Mart."
"8",NA,"IF","SPSF","07423","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"A. Rodrigues",1943,11,17,"Brazil","Sp","São Paulo","Horto Florestal",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000007423",NA,"Byrsonima ligustrifolia Mart."
"9",NA,"IF","SPSF","01965","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"D.Bento Pickel",1941,11,19,"Brazil","Sp","São Paulo","Horto Florestal",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000001965",NA,"Byrsonima ligustrifolia Mart."
"10",NA,"IPA","IPA","9632","Byrsonima ligustrifolia var. pubescens (Griseb.) Nied.","Malpighiaceae","Byrsonima","ligustrifolia","pubescens","var. pubescens (Griseb.) Nied.",NA,NA,NA,"s.n.",NA,"Koscinski, M.",1936,12,NA,"Brazil","São Paulo",NA,"Serra da Cantareira",0,0,"Fruto em maio.","BRA:IPA:IPA:0000009632",NA,"Byrsonima ligustrifolia var. pubescens (Griseb.) Nied."
"11","2003-08-01T15:25:28.000+0000","MNHN","P","P02428629","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,"TYPE",NA,NA,"Saint-Hilaire, A. de",1816,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428629",NA,"Byrsonima ligustrifolia Mart."
"12","2015-11-06T22:48:18.000+0000","MNHN","P","P02428627","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,"TYPE",NA,"D 149","Saint-Hilaire, A. de",1816,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428627",NA,"Byrsonima ligustrifolia Mart."
"13","2018-04-14T15:23:24.000+0000","UM","MPU","MPU014101","Byrsonima ligustrifolia f. oblonga Nied.","Malpighiaceae","Byrsonima","ligustrifolia","oblonga","f. oblonga Nied.",NA,NA,"ISOSYNTYPE",NA,"4949","Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"détermination erronée 'var. vulgaris' sur l'etiquette","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014101",NA,"Byrsonima ligustrifolia f. oblonga Nied."
"14",NA,"IF","SPSF","06499","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"M.Koscinski",NA,NA,NA,"Brazil","Sp","Campos do Jordão",NA,NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000006499",NA,"Byrsonima ligustrifolia Mart."
"15",NA,"W","Herbarium W","1908-0003939","Byrsonima ligustrifolia var. glabra Nied.","Malpighiaceae","Byrsonima","ligustrifolia","glabra","var. glabra Nied.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Byrsonima ligustrifolia var. glabra Nied."
"16",NA,"W","Herbarium W","1975-0022580","Byrsonima ligustrifolia var. glabra Nied.","Malpighiaceae","Byrsonima","ligustrifolia","glabra","var. glabra Nied.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Byrsonima ligustrifolia var. glabra Nied."
"17",NA,"IF","SPSF","00564","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"M.Koscinski",1936,12,1,"Brazil","Sp","São Paulo","Serra da Cantareira",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000000564",NA,"Byrsonima ligustrifolia Mart."
"18",NA,"IF","SPSF","01363","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,NA,NA,"Brazil","Sp","São Paulo","Arboreto de Vila Amália",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000001363",NA,"Byrsonima ligustrifolia Mart."
