"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","258733","Gaui, TD"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","251905","Silva, MDS"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","255603","Nogueira, CLB"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","230274","Zartman, CE"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","218391","Oliveira, ACA"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","191412","Martins, LHP"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","189759","Assun̤̣o, PACL"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","179686","Ribeiro, JELS"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","179678","Hopkins, MJG"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","171342","Oliveira, AA de"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","169599","Beck, HT"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","158760","Silva, NT da"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","174240","Menezes, JF"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","174123","Nascimento, JR"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","73123","Mello, FC de"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","57407","Mello, FC de"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","73268","Nascimento, JR"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","59666","Oliveira, AR de"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","62357","Co̻lho, DF"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","66459","Mota, CDA da"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","21349","Souza, JA de"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","17692","Prance, GT"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","17598","Rodrigues, WA"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","15720","Rodrigues, WA"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","16880","Rodrigues, WA"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","16178","Rodrigues, WA"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","14905","Rodrigues, WA"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","15082","Rodrigues, WA"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","14074","Rodrigues, WA"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","14113","Rodrigues, WA"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","14129","Rodrigues, WA"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","4009","Co̻lho, DF"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","261446","Equipe Fito"
