"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","276","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Kinupp, V.F.","2009-01-16T00:00:00.000+0000",NA,"3520",NA,"Kinupp, V.F.; Ming, L.C.; Araújo, A.A. & Cardoso, A.A.S.",2009,1,16,"Brazil","Amazonas","Novo Airão","Avenida Ajuricaba, Próximo ao restaurante Carioca.",0,0,"Árvore; 10 m; flores amarelas; frutos imaturos verdes; látex branco pouco abundante. ; DE","BRA:IFAM - CMZL:EAFM:0000000276",NA,"Lophanthera lactescens Ducke"
"2",NA,"UCS","HUCS","41240","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Almeida, R. .F.","2013-06-01T00:00:00.000+0000",NA,"s.n.",NA,"Müller, C.; et alii",2000,2,25,"Brazil","Paraná","Londrina","Rua Maestro Andrea Munzir, 150 - Jardim Itatiaia",0,0,"FUEL - 34857; ornamental na calçada","BRA:UCS:HUCS:0000041240",NA,"Lophanthera lactescens Ducke"
"3",NA,"Universidade Estadual de Londrina, UEL","FUEL","34857","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Almeida, RF","2013-06-01T00:00:00.000+0000",NA,"s.n.",NA,"Müller, C; et al.",2000,2,25,"Brazil","Paraná","Londrina","Rua Maestro Andrea Munzir nº 150-Jardim Itatiaia, Jardim Itatiaia",0,0,"Na calçada com ornamental.","BRA:UEL:FUEL:0000034857",NA,"Lophanthera lactescens Ducke"
"4",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA088770","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Hatschbach, G.","1998-07-01T00:00:00.000+0000",NA,"250",NA,"Soares, A.",1998,4,24,"Brazil","São Paulo","Assis",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA088770",NA,"Lophanthera lactescens Ducke"
"5",NA,"UEM","HUEM","11221","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","G. Hatschbach","1998-07-01T00:00:00.000+0000",NA,"250",NA,"Soares, A.; Maschio, W.",1998,4,24,"Brazil","São Paulo","Assis",NA,0,0,"Flores amarelas, tendões terminais caídos, folhas parecidas com guacá. Árvore plantada próximo a hospedaria, Estrada Instituto florestal.; Cerrado.","BRA:UEM:HUEM:0000011221",NA,"Lophanthera lactescens Ducke"
"6",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","30983","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Anderson, W.R.","1998-01-01T00:00:00.000+0000",NA,"281",NA,"Cordeiro, J.",1997,5,3,"Brazil","Paraná","Jundiaí do Sul","Fazenda Monte Verde.",NA,NA,"árvore cultivada, flor amarela","BRA:UFSC:FLOR:0000030983",NA,"Lophanthera lactescens Ducke"
"7",NA,"UCS","HUCS","13061","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Anderson, W. .R.","1998-01-01T00:00:00.000+0000",NA,"281",NA,"Carneiro, J.",1997,5,3,"Brazil","Paraná","Jundiaí do Sul","Fazenda Monte Verde",0,0,"árvore , flor amarela; cultivada","BRA:UCS:HUCS:0000013061",NA,"Lophanthera lactescens Ducke"
"8",NA,"UFPR","UPCB","35802","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Anderson, W.R.","1998-01-01T00:00:00.000+0000",NA,"281",NA,"Carneiro, J.S.",1997,5,3,"Brazil","Paraná","Jundiaí do Sul","Fazenda Monte Verde",NA,NA,"Árvore cultivada, com flores amarelas..","BRA:UFPR:UPCB:0000035802",NA,"Lophanthera lactescens Ducke"
"9",NA,"Universidade Federal do Ceará, UFC","EAC","24276","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Fernandes, A.; Nunes, E.","1996-08-12T00:00:00.000+0000",NA,"s.n.",NA,"Fernandes, A.",1996,7,5,"Brazil","Ceará","Eusébio","Estrada para o Eusébio",0,0,"Árvore.","BRA:UFC:EAC:0000024276",NA,"Lophanthera lactescens Ducke"
"10",NA,"Instituto de Botânica, IBT","SP","276022A","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Mamede, MCH","1995-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Domingos, NS",1995,3,3,"Brazil","Minas Gerais","Belo Horizonte","Campus da UFMG (Reitoria)",0,0,NA,"BRA:IBt:SP:000276022A",NA,"Lophanthera lactescens Ducke"
"11",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","5221","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","U.M. Resende","2001-08-12T00:00:00.000+0000",NA,NA,NA,"R.N. Rodriges",1995,6,17,"Brazil","Mato Grosso do Sul","Campo Grande","Reserva biológica- UFMS",NA,NA,"Cultivada. Latéx HABITO:Arbóreo;FLOR:Flor amarela;","BRA:UFMS:CGMS:0000005221",NA,"Lophanthera lactescens Ducke"
"12",NA,"Instituto de Botânica, IBT","SP","304479","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Mamede, MCH","2005-01-01T00:00:00.000+0000",NA,"201",NA,"Barreto, KD; Fernandes, GD; Vitti, FX",1993,4,2,"Brazil","São Paulo","Piracicaba","Parque da ESALQ",-47.633333,-22.7,NA,"BRA:IBt:SP:0000304479",NA,"Lophanthera lactescens Ducke"
"13",NA,"USP","SPF","77772","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Pirani, JR","1993-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Laurino, MC",1993,5,7,"Brazil","São Paulo","Pindamonhangaba","Árvore cultivada na arborização urbana.",0,0,"Flores amarelas, visitadasa por muitas abelhas.","BRA:USP:SPF:0000077772",NA,"Lophanthera lactescens Ducke"
"14",NA,"Universidade Estadual de Londrina, UEL","FUEL","9160","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Rozza, AF","1989-01-01T00:00:00.000+0000",NA,"168",NA,"Kämpf, E",1989,11,6,"Brazil","São Paulo","Piracicaba","Parque da ESALQ, USP",0,0,"Árvore. 2,5m. Flor amarela.","BRA:UEL:FUEL:0000009160",NA,"Lophanthera lactescens Ducke"
"15",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA005559","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Rozza, A.F.",NA,NA,"168",NA,"Kampf, E.",1989,11,6,"Brazil","São Paulo","Piracicaba",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA005559",NA,"Lophanthera lactescens Ducke"
"16","2014-07-08T00:58:52.000+0000","JBRJ","RB","RB00767031","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","A.F. Rozza","1989-02-14T00:00:00.000+0000",NA,"168",NA,"E. Kämpfe",1989,11,6,"Brazil","São Paulo","Piracicaba","Parque da ESA.",NA,NA,"Árvore de 2,5m, flores amarelas em cacho, presença de nectário extra-floral.","urn:catalog:JBRJ:RB:767031",NA,"Lophanthera lactescens Ducke"
"17",NA,"IEPA","HAMAB","8287","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Anderson",NA,NA,"1733",NA,"Farney, W.A.",1987,10,16,"Brazil","Amazonas","Carapanã","São Gabriel da Cachoeira",-67.25,0.833333,"Arvoreta de 4m; folhas discolores verdes; inflorescência pendula com raque verde; flores com pedicelo amarelo, c lice e corola amarelo, glndulas amarela; estames com filete brancos; anteras brancas com face dorsal castanha; frutos imaturos verdes; p","BRA:IEPA:HAMAB:0000008287",NA,"Lophanthera lactescens Ducke"
"18",NA,"NY","NY","01856937","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke",NA,NA,NA,"1733",NA,"C. Farney",1987,10,16,"Brazil","Amazonas",NA,"CarapanÃ£, margem do Rio Negro acima de SÃ£o Gabriel",-67.25,0.083333,NA,"5a8b34cc-f5e1-49e4-a45a-3f9d1b2c5b4e",NA,"Lophanthera lactescens Ducke"
"19","2014-07-22T16:58:18.000+0000","JBRJ","RB","RB00213806","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke",NA,NA,NA,"1733",NA,"C. FARNEY; W. RODRIGUES, P.J. M. MAAS E J.G. OLIVEIRA",1987,10,16,"Brazil","Amazonas","São Gabriel da Cachoeira","CARAPANÃ, MARGEM DO RIO NEGRO ACIMA DE S. GABRIEL.",-67.25,0.083333,"ARVORETA, 4 M; FOLHAS DISCOLORES VERDES; INFLORESCÊNCIA PENDULA C / RAQUE VERDE, FLORES COM PEDICELO AMARELO, CÁLICE E COROLA AMARELOS, GLÂNDULAS AMARELAS, ESTAMES C/ FILETES BRANCOS, ANTERAS BRANCAS COM FACE DORSAL CASTANHA; FRUTOS IMATUROS VERDES, PEDUNCULO VERDE.","urn:catalog:JBRJ:RB:213806",NA,"Lophanthera lactescens Ducke"
"20",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","508","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke",NA,NA,NA,"s.n.",NA,"Farney, C; Rodrigues, WA; Maas, PJM; Oliveira, JG",1987,10,16,"Brazil","Amazonas","Gabriel da Cachoeira","Carapanã, margem do rio Negro, acima de S. Gabriel.",-67.25,0.833333,"Exemplar obtido por doação (INPA #?# Rg. 170779). Arvoreta de 4m de altura, com folhas discolores verdes, inflorescência pendula com raque verde, flores com pedicelo amarelo, cálice e corola amarelos, glândulas amarelas, estames com filetes brancos, an","BRA:UFVJM:HDJF:0000000508",NA,"Lophanthera lactescens Ducke"
"21","2017-10-18T15:32:55.000+0000","JBRJ","RB","RB00756557","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke",NA,NA,NA,NA,NA,"A.V. Sampaio",1984,5,31,"Brazil","São Paulo","Piracicaba","Proximo ao departamento de Botânica.",NA,NA,NA,"urn:catalog:JBRJ:RB:756557",NA,"Lophanthera lactescens Ducke"
"22",NA,"NY","NY","01856875","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke",NA,NA,NA,"2474",NA,"B. V. Rabelo",1983,10,17,"Brazil","AmapÃ¡",NA,"Cultivated in the yard of the mayor of MacapÃ¡ city.",0,0,NA,"aa38398e-76f3-4c5f-be18-228cc7e9159b",NA,"Lophanthera lactescens Ducke"
"23",NA,"Instituto de Botânica, IBT","SP","275683","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Mamede, MCH","1995-06-20T00:00:00.000+0000",NA,"41",NA,"Faria, AC",1981,9,11,"Brazil","Minas Gerais","Belo Horizonte","Campus da UFMG (Reitoria)",0,0,NA,"BRA:IBt:SP:0000275683",NA,"Lophanthera lactescens Ducke"
"24",NA,"NY","NY","1856880","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke",NA,NA,NA,"3132",NA,"J. H. Kirkbride Jr.",1980,4,27,"Brazil","Distrito Federal",NA,"No estacionamento de Agua Mineral, Parque Nacional",-47.9298726661488,-15.7834208090807,NA,"c78e93ad-354a-4e7c-b681-ccbce987d0e2",NA,"Lophanthera lactescens Ducke"
"25","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","128661","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Anderson, W.R.","1984-01-01T00:00:00.000+0000",NA,"3132",NA,"Mike Hopkins",1980,4,27,"Brazil","Distrito Federal",NA,"Plantas cultivadas no estacionamento de Água Mineral. Parque Nacional.",NA,NA,NA,"urn:catalog:inpa:herbarium:78196",NA,"Lophanthera lactescens Ducke"
"26",NA,"Instituto de Botânica, IBT","SP","64101","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Anderson, WR","1974-01-01T00:00:00.000+0000",NA,"3669",NA,"Kuhlmann, M",1955,4,28,"Brazil","São Paulo","Nova Europa","Fazenda Itaquerê",0,0,NA,"BRA:IBt:SP:0000064101",NA,"Lophanthera lactescens Ducke"
"27",NA,"Universidade Estadual de Londrina, UEL","FUEL","31494","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Pickel","1955-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Cunha, MA",1951,3,27,"Brazil","São Paulo","São Paulo","Arboreto de Vila Amália",0,0,"Quadra 18, número 05; cultivado.","BRA:UEL:FUEL:0000031494",NA,"Lophanthera lactescens Ducke"
"28",NA,"IF","SPSF","03068","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke",NA,NA,NA,NA,NA,"R.Correa",1947,6,23,"Brazil","Sp","São Paulo","Arboreto de Vila Amalia",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000003068",NA,"Lophanthera lactescens Ducke"
"29",NA,"Instituto de Botânica, IBT","SP","54194A","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Mamede, MCH","2005-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Siviero, P",1946,8,5,"Brazil","São Paulo","Campinas","Fazenda Santa Elisa",0,0,NA,"BRA:IBt:SP:000054194A",NA,"Lophanthera lactescens Ducke"
"30","2017-10-18T15:35:31.000+0000","JBRJ","RB","RB00540747","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke",NA,NA,"SYNTYPE",NA,NA,"Ducke, A.",1928,5,31,"Brazil","Pará","Pará","Rio Tapajoz estrada das cachoeiras inferiores na Bella Vista, mata de terra firme pouco alagada.",NA,NA,"Árvore de 12-15 m de alt. Flores amarelas latex  branco, amargo abundante nas folhas","urn:catalog:JBRJ:RB:540747",NA,"Lophanthera lactescens Ducke"
"31",NA,"G","Geneva Herbarium – General Collection (G)","G-G-245279/1","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Anderson, W. R. (1993)",NA,"ISOTYPE",NA,NA,"Ducke, A.",1923,5,31,"Brazil",NA,NA,"Pará - Rio Tapajoz/Estado do Pará",-52.53,-5.64861,NA,NA,NA,"Lophanthera lactescens Ducke"
"32",NA,"US","Botany","1441857","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke",NA,NA,"ISOTYPE","17698",NA,"A. Ducke",1923,5,31,"Brazil","Pará",NA,NA,NA,NA,"Specimen annotated by B. MacBryde (1970) as ""isolectotype""; lectotpyification apparently ined. (and probably unnecessary).","http://n2t.net/ark:/65665/349c61a6c-86c2-401c-b963-38c3ddda29f0",NA,"Lophanthera lactescens Ducke"
"33","2007-03-26T12:23:16.000+0000","K","Herbarium","K000427061","Lophanthera lactescens Ducke","Malpighiaceae","Lophanthera","lactescens","Ducke","Anderson, W.R.",NA,"ISOTYPE","17698",NA,"Ducke, A.",1923,5,31,"Brazil",NA,NA,"Rio Tapajoz circa cataractas inferiores loco Bella Vista",NA,NA,NA,"http://specimens.kew.org/herbarium/K000427061",NA,"Lophanthera lactescens Ducke"
