"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","fieldNumber","comments","bibliographicCitation"
"1",NA,"UFRPE","PEUFR",17788,"Byrsonima pedunculata subsp. kunth","Malpighiaceae","Byrsonima","pedunculata","kunth","subsp. kunth","W.R.Anderson","1997-01-01T00:00:00.000+0000","ISOTYPE","459","M.J.N. Rodal; M.F.Sales",1995,2,4,"Brazil","Pernambuco","Brejo da Madre de Deus",NA,NA,NA,"Árvore com ca. De 7m, folhas concolor, flores com sépalas esverdeadas e pétalas alvas.","BRA:UFRPE:PEUFR:0000017788","Byrsonima pedunculata subsp. kunth",NA,NA,NA,NA
"2","2010-02-05T15:46:40.000+0000","CAS","BOT-BC",123131,"Byrsonima pedunculata W.R.Anderson","Malpighiaceae","Byrsonima","pedunculata",NA,"W.R.Anderson",NA,NA,"ISOTYPE","459","Rodal, M. J. N.; Sales, M. F.",1995,4,NA,"Brazil","Pernambuco",NA,"Brejo da Madre de Deus, Bituri. (Brejos de Altitude de Pernambuco)",NA,NA,"Arvore com ca. de 7 m., folhas concolor, flores com sepalas esverdeadas e petalas alvas.","urn:catalog:CAS:BOT-BC:123131","Byrsonima pedunculata W.R.Anderson",NA,NA,NA,NA
