"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"11",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA098641","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Amorim, A.","2006-01-01T00:00:00.000+0000",NA,"394",NA,"Ribeiro, R.D.",2005,3,17,"Brazil","Minas Gerais","Ibitipca",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA098641",NA,"Byrsonima ligustrifolia Mart."
"12",NA,"IF","SPSF","37984","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","G. A. D. C. Franco","2006-01-23T00:00:00.000+0000",NA,"261",NA,"R.T.Polisel & N. M. Ivanauskas & F. M. Souza & V.S.Santos",2005,12,13,"Brazil","Sp","Embú","Itatuba",-46.889722,-23.636944,"GEOGRAFIA: Comunidade Terapêutica.;","BRA:IF:SPSF:0000037984",NA,"Byrsonima ligustrifolia Mart."
"13",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA088488","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.","2006-01-01T00:00:00.000+0000",NA,"1545",NA,"Udulutsch, R.G.; Forster, W.; Mazine, F.F.; Souza, V.C.",2003,1,24,"Brazil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso. Restinga.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA088488",NA,"Byrsonima ligustrifolia Mart."
"14",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA088461","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.","2006-01-01T00:00:00.000+0000",NA,"1522",NA,"Udulutsch, R.G.; Forster, W.; Mazine, F.F.; Souza, V.C.",2003,1,24,"Brazil","São Paulo","Cananéia","Ilha Comprida. Restinga.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA088461",NA,"Byrsonima ligustrifolia Mart."
"15",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA114257","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Amorim, A.","2006-01-01T00:00:00.000+0000",NA,"1809",NA,"Silva Neto, S.J.",2003,2,19,"Brazil","Rio de Janeiro","Itatiaia",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA114257",NA,"Byrsonima ligustrifolia Mart."
"16",NA,"UNICAMP","UEC","132892","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Urbanetz, C.",NA,NA,"189",NA,"Urbanetz, C.; Mariuza; Lelo; Domingos",2003,10,26,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga., trilha do jacaré",-47.916667,-24.883333,"Árvore de 25m, flores com corola vermelha, botões branco","BRA:UNICAMP:UEC:0000132892",NA,"Byrsonima ligustrifolia Mart."
"17",NA,"Universidade Federal do Paraná, UFPR","EFC","11644","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Mamede, M.C.M.","2005-09-01T00:00:00.000+0000",NA,"414",NA,"Carmo, M.R.B.",2003,11,28,"Brazil","Paraná","Tibagi","PE do Guartelá",-50.2444,-24.5745,"Arbusto, frutos imaturos amarelados. (UEPG 12543)","BRA:UFPR:EFC:0000011644",NA,"Byrsonima ligustrifolia Mart."
"18",NA,"IF","SPSF","29846","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","O.T. Aguiar","2002-03-26T00:00:00.000+0000",NA,"1180",NA,"F.T.Rocha",2002,1,4,"Brazil","Sc","Celso Ramos","Água de palmas",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Em arboreto&nf;Árvore fina, 6m altura; flores cor laranja e creme.;","BRA:IF:SPSF:0000029846",NA,"Byrsonima ligustrifolia Mart."
"19",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA104292","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Aguiar, O.T.","2002-03-17T00:00:00.000+0000",NA,"1006",NA,"Aguiar, O.T.",2002,3,13,"Brazil","São Paulo","São Miguel Arcanjo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA104292",NA,"Byrsonima ligustrifolia Mart."
"20",NA,"IF","SPSF","31202","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"84",NA,"S.Bortoleto",2002,4,22,"Brazil","Sp","São Miguel Arcanjo","P.E.Carlos Botelho",-47.993333,-24.053889,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta&nf;;","BRA:IF:SPSF:0000031202",NA,"Byrsonima ligustrifolia Mart."
"21",NA,"IF","SPSF","31207","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"211",NA,"A.P.Savassi",2002,4,20,"Brazil","Sp","São Miguel Arcanjo","P.E.Carlos Botelho",-47.968889,-24.0675,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de mata&nf;;","BRA:IF:SPSF:0000031207",NA,"Byrsonima ligustrifolia Mart."
"22",NA,"IF","SPSF","31208","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"695",NA,"R.G.Udulutsch",2002,4,24,"Brazil","Sp","São Miguel Arcanjo","P.E.Carlos Botelho",-47.986944,-24.062222,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta&nf;;","BRA:IF:SPSF:0000031208",NA,"Byrsonima ligustrifolia Mart."
"23",NA,"IF","SPSF","31206","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"234",NA,"A.P.Savassi",2002,4,20,"Brazil","Sp","São Miguel Arcanjo","P.E.Carlos Botelho",-47.968889,-24.0675,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta&nf;;","BRA:IF:SPSF:0000031206",NA,"Byrsonima ligustrifolia Mart."
"24",NA,"IF","SPSF","30703","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"1304",NA,"J.B.Baitello",2002,12,13,"Brazil","Sp","Franco da Rocha","P.E.Juqueri",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo/cerrado tipico&nf;;","BRA:IF:SPSF:0000030703",NA,"Byrsonima ligustrifolia Mart."
"25",NA,"IF","SPSF","29836","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"2342",NA,"F.T.Farah",2001,4,18,"Brazil","Sp","Itanhaém","Loteamento Maramba II",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga&nf;;","BRA:IF:SPSF:0000029836",NA,"Byrsonima ligustrifolia Mart."
"26",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA094739","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.",NA,NA,"3901",NA,"Kollmann, L. et al.",2001,6,12,"Brazil","Espírito Santo","Santa Tereza",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA094739",NA,"Byrsonima ligustrifolia Mart."
"27",NA,"UFPR","UPCB","85071","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Blum, C.","2002-03-01T00:00:00.000+0000",NA,"4",NA,"Blum, C.T | Hoffmann, P.",2001,10,24,"Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos",-49.05,-25.75,"Árvore, ca. de 14m. Interior de floresta ombrófila densa montana..","BRA:UFPR:UPCB:0000085071",NA,"Byrsonima ligustrifolia Mart."
"28",NA,"UFPR","UPCB","85206","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Santos, E.P.","2002-02-01T00:00:00.000+0000",NA,"1097",NA,"Santos, E.P. et al.",2001,12,18,"Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos",-49.05,-25.75,"Árvore ca. 14m de altura, flores alvas quando jóvem, rósea madura. Floresta Ombrófila Densa Montana..","BRA:UFPR:UPCB:0000085206",NA,"Byrsonima ligustrifolia Mart."
"29",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA069734","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"933",NA,"Carneiro, J.",2000,4,19,"Brazil","Paraná","Estrada da Graciosa",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA069734",NA,"Byrsonima ligustrifolia Mart."
"30","2014-07-08T00:54:35.000+0000","JBRJ","RB","RB00757471","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","S.I. Elias",NA,NA,"531",NA,"P. Fiaschi; A. Lobão",2000,12,10,"Brazil","São Paulo","Bertioga","Praia de Guaratuba, km 199 da Rodovia Rio-Santos (SP 55). .",NA,NA,"Arvoreta ca. 4m alt. PAP 91 (42+22+27) cm, tronco ramificado na base. Flores com elaióforos alvos; pétalas alvas.","urn:catalog:JBRJ:RB:757471",NA,"Byrsonima ligustrifolia Mart."
"31",NA,"UNICAMP","UEC","106426","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.","2004-01-01T00:00:00.000+0000",NA,"9949",NA,"Anderson, L.O.; Belinello, R.; Galvão, J.C.; Aona, L.Y.S.; Faria, A.D.",1999,1,19,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva Macaé de Cima, Estrada para o sítio Sophronites.",0,0,"Arvoreta de até 1,6 metros, corola branca a rósea, estames amarelos, estigma branco.","BRA:UNICAMP:UEC:0000106426",NA,"Byrsonima ligustrifolia Mart."
"32",NA,"IF","SPSF","24768","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"62",NA,"J.R.L.Godoy",1999,1,10,"Brazil","Sp","Pariquera Açú","Parque Estadual Pariquera Abaixo",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;","BRA:IF:SPSF:0000024768",NA,"Byrsonima ligustrifolia Mart."
"33",NA,"IF","SPSF","24748","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"72",NA,"J.R.L.Godoy",1999,1,10,"Brazil","Sp","Pariquera Açú","Parque Estadual Pariquera Abaixo",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;","BRA:IF:SPSF:0000024748",NA,"Byrsonima ligustrifolia Mart."
"34",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA094740","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"1867",NA,"Kollmann, L. et al.",1999,2,9,"Brazil","Espírito Santo","Santa Tereza",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA094740",NA,"Byrsonima ligustrifolia Mart."
"35",NA,"MBML","MBML-HERBARIO","9000","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","R.F.Almeida, 2013",NA,NA,"1867",NA,"L. Kollmann; E. Bausen & W. Pizziolo",1999,2,9,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio",-40.589167,-19.922222,"Árvore 14m. DAP 26cm. Fuste 7m. Flores brancas.","BRA:MBML:MBML-HERBARIO:0000009000",NA,"Byrsonima ligustrifolia Mart."
"36",NA,"UDESC","LUSC","81760","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"Rodrigues; R.S.; Kindel; A.",1998,4,24,"Brazil","Rio Grande do Sul","Torres","Faxinal.",NA,NA,NA,"BRA:UDESC:LUSC:0000081760",NA,"Byrsonima ligustrifolia Mart."
"37",NA,"Universidade Federal do Paraná, UFPR","EFC","8106","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Roderjan, C.V.","1998-10-12T00:00:00.000+0000",NA,NA,NA,"Macedo, J.H.P.",1998,10,1,"Brazil","Paraná","São José dos Pinhais","Mananciais da Serra",NA,NA,"Árvore 5 m, Comum em vegetação secundária da floresta atlântica a 1000 m s.n.m. Frutos verdes. __COMMOM_NAME__: Murici","BRA:UFPR:EFC:0000008106",NA,"Byrsonima ligustrifolia Mart."
"38",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","49580","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","W.R. Anderson","2002-01-01T00:00:00.000+0000",NA,"2710",NA,"J.M. Silva",1998,12,15,"Brazil","Paraná","Morretes","Serra da Prata, trilha para a Torre da Prata.",NA,NA,"HABITAT:Floresta Atlântica.; HABITO:Árvore. 12m de altura.; FRUTO:Fruto imaturo.;","BRA:UFMS:CGMS:0000049580",NA,"Byrsonima ligustrifolia Mart."
"39",NA,"IF","SPSF","36430","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"2710",NA,"J.M.Silva",1998,12,15,"Brazil","Pr","Morretes","Serra da Prata",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta atlantica&nf;;","BRA:IF:SPSF:0000036430",NA,"Byrsonima ligustrifolia Mart."
"40",NA,"MBML","MBML-HERBARIO","42866","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","A. Amorim/2006",NA,NA,"3392",NA,"J. M. A. Braga; et al",1997,8,9,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Estrada para o Planalto",-44.583333,-22.25,"Orla da mata de altitude. Árvore ca 9m alt., folhas lustrosa e cartáceas. Frutos imaturos verdes com glândulas amarelas","BRA:MBML:MBML-HERBARIO:0000042866",NA,"Byrsonima ligustrifolia Mart."
"41","2014-07-08T00:56:00.000+0000","JBRJ","RB","RB00756311","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","S.I. Elias","2004-01-01T00:00:00.000+0000",NA,"751",NA,"Araújo, G.M; Barbosa, A.A.A",1997,11,14,"Brazil","Minas Gerais","Uberlândia","Clube Caça e Pesca. Itororo. Vereda.",NA,NA,"Arbusto.","urn:catalog:JBRJ:RB:756311",NA,"Byrsonima ligustrifolia Mart."
"42",NA,"Universidade Federal do Paraná, UFPR","EFC","7916","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Serathiuk, R.E.","1998-04-27T00:00:00.000+0000",NA,"2",NA,"Serathiuk, R.E.; Galucha, S.C.; Gatti, G.",1997,12,10,"Brazil","Paraná","Paranaguá","Floresta Estadual do Palmito",-48.5558,-25.5917,"Arvoreta com 6 m de altura sobre solo hidromórfico. Com botões florais esverdeados. __COMMOM_NAME__: Muricí","BRA:UFPR:EFC:0000007916",NA,"Byrsonima ligustrifolia Mart."
"43",NA,"IF","SPSF","22545","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"514",NA,"J.M.Torezan",1997,12,10,"Brazil","Sp","Itararé","floresta estacional montana",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000022545",NA,"Byrsonima ligustrifolia Mart."
"44",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA032263","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"34823",NA,"Leitão Filho, H.F. et al.",1996,1,30,"Brazil","São Paulo","Ubatuba",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA032263",NA,"Byrsonima ligustrifolia Mart."
"45",NA,"UNICAMP","UEC","80297","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.","2004-01-01T00:00:00.000+0000",NA,"34736",NA,"Leitão Filho, H.F.; Rodrigues, R.R.; Sanchez, M.; Santin, D.A.; Nave, A.G.; Mansano, V.F.; Seoane,",1996,1,30,"Brazil","São Paulo","Ubatuba","Trilha da Casa da Farinha",-44.852789,-23.352639,"Árvore com 7 metros de altura, floração branco róseas, róseo-avermelhadas quando adultas.; Transição entre planície e encosta atlântica.","BRA:UNICAMP:UEC:0000080297",NA,"Byrsonima ligustrifolia Mart."
"46",NA,"UNICAMP","UEC","119015","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.","2004-01-01T00:00:00.000+0000",NA,"90",NA,"Rapini, A.",1996,3,20,"Brazil","São Paulo","Cunha","Mata Tropical Pluvial de Altitude em fase de regeneração. Trilha para cabeceira do Rio Bonito. Capoeira baixa, fechada. Latitude S 23.13'28'' e 23.16'10''. Longitude W 45.02'53'' e 45. 05'15''.",-45.048056,-23.224444,"Árvore com cerca de 4,0 m de altura. Pétalas brancas, avermelhadas na base. Elaióforos verdes.","BRA:UNICAMP:UEC:0000119015",NA,"Byrsonima ligustrifolia Mart."
"47",NA,"IF","SPSF","28261","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"824",NA,"F.Pedroni & M.Sanchez",1996,12,3,"Brazil","Sp","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000028261",NA,"Byrsonima ligustrifolia Mart."
"48",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA034073","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"65",NA,"Ferretti, A.R. et al.",1996,12,13,"Brazil","São Paulo","Cunha",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA034073",NA,"Byrsonima ligustrifolia Mart."
"49",NA,"Universidade Federal do Paraná, UFPR","EFC","10000","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Silva, S.M.",NA,NA,NA,NA,"Boeger, M.R.T.",1996,12,12,"Brazil","Paraná","Paranaguá","Floresta Estadual do Palmito",-48.5558,-25.5917,"__COMMOM_NAME__: Muxinga","BRA:UFPR:EFC:0000010000",NA,"Byrsonima ligustrifolia Mart."
"50","2008-05-27T22:02:00.000+0000","MO","MO","2850632","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","G. Hatschbach","1996-01-01T00:00:00.000+0000",NA,"Ribas 971",NA,"O.S. Ribas",1996,NA,NA,"Brazil","Santa Catarina",NA,"Rodeio Grande (mun. Campo Alegre) Margem do Rio Negro.",NA,NA,NA,"urn:catalog:MO:Tropicos:2850632","http://www.tropicos.org/Specimen/2850632","Byrsonima ligustrifolia Mart."
"51",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA017386","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"1092",NA,"Moraes, P.L.R. ; Ivanauskas, N.M.",1995,1,17,"Brazil","São Paulo","São Miguel Arcanjo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA017386",NA,"Byrsonima ligustrifolia Mart."
"52",NA,"UEM","HUEM","6835","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Moraes, P.L.R.",NA,NA,"1092",NA,"Moraes, P.L.R.; Ivanauskas, N.M.",1995,1,17,"Brazil","São Paulo","São Miguel Arcanjo",NA,0,0,"Árvore ca. 8m alt. beira de estrada, flores brancas em botaõ.","BRA:UEM:HUEM:0000006835",NA,"Byrsonima ligustrifolia Mart."
"53",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA040016","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"33380",NA,"Fernandes, G.D. et al.",1995,2,11,"Brazil","São Paulo","Cananéia",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA040016",NA,"Byrsonima ligustrifolia Mart."
"54",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA036570","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"45",NA,"Maschio, W.",1995,6,9,"Brazil","Paraná","Bocaiúva do Sul",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA036570",NA,"Byrsonima ligustrifolia Mart."
"55",NA,"UNICAMP","UEC","104931","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.","2004-01-01T00:00:00.000+0000",NA,"176",NA,"Moraes, M.D.",1995,10,24,"Brazil","São Paulo","Ubatuba","Planície Litorânea de Picinguaba, Trilha do noelo.",-44.812367,-23.339783,"Árvore 4,5 m de altura, ramificada desde a base. Flor róseo-claro, glândulas brancas, tornando-se róseas com o envelhecimento da flor.","BRA:UNICAMP:UEC:0000104931",NA,"Byrsonima ligustrifolia Mart."
