"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","258733","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","","2013-01-01","","69","","Gaui, TD","2012","6","","brazil","Amazonas","","ZF2, Vicinal de origem no Km 50 da Rodovia BR-174","-60.09","-2.3751","","","original coordinates","GBIF","Pterandra arborea Ducke"
"2","","","CEN","93463","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","M. Simon","","","208","","Natália Alves Perigolo","2012","9","22","brazil","Ro","PORTO VELHO","Margem direita do rio Madeira, acesso pelo ramal ao norte da BR-364, a 5 Km W do porto da Balsa. Parcela T6P3","-65.044722","-9.625278","Modulo RAPELD em Abunã, transecto 10, área de influência indireta da UHE Jirau (T6P3). Indivíduo 11477. Solo sazonalmente inundavel pelo afloramento do lençol freático.","","original coordinates","GBIF","Pterandra arborea Ducke"
"3","","","CEN","84236","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","M. Simon","","","16412","","Glocimar Pereira-Silva","2012","10","20","brazil","Ro","PORTO VELHO","Módulo Mutum, transecto 6, parcela 3. Margem direita do rio Madeira.","-65.045833","-9.616389","","","original coordinates","GBIF","Pterandra arborea Ducke"
"4","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","251905","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","","","","19","","Silva, MDS","2011","7","26","brazil","Amazonas","","Conjunto Novo Mundo","","","","","","GBIF","Pterandra arborea Ducke"
"5","","","CEN","80372","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","M. Simon","","","956","","Marcelo Fragomeni Simon","2010","10","16","brazil","Ro","PORTO VELHO","Ao longo da BR - 364, 5 km oeste de Mutum Paraná.","-64.917777","-9.609444","Árvore 6m. Ritidoma fissurado. Flores velhas. Floresta sazonalmente inundável com dossel médio de 8 m. Área de influência direta da UHE Jirau.","","original coordinates","GBIF","Pterandra arborea Ducke"
"6","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","255603","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","Almeida, R.F. de","2014-02-05","","140","","Nogueira, CLB","2009","10","7","brazil","Amazonas","","Base petrolífera do Urucu.","-65.2","-4.899389","","","original coordinates","GBIF","Pterandra arborea Ducke"
"7","","","UEC","153129","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","Francener, A.","2013-09-01","","24","","Silveira, A.L.P.","2007","7","14","brazil","Amazonas","Manicoré","Cerrado","-61.446604","-6.45913","Árvores com 5,0m. Flores brancas.","","centroide mpo (0)","GBIF","Pterandra arborea Ducke"
"8","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","230274","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","Zartman, C.E.","2006-01-01","","6042","","Zartman, CE","2006","10","20","brazil","Amazonas","","Projeto Dinâmica Biológica de Fragmentos Florestais, Km 37","-60.32","-2.75","Raízes tubulares pequenas e despreendimento em fibras bem finas, casca viva creme, ritidoma marrom escuro. Com flores.","","original coordinates","GBIF","Pterandra arborea Ducke"
"9","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","218391","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","","","","251","","Oliveira, ACA","2004","7","30","brazil","Amazonas","","Reserva ZF3, BR 174, Km 63. Floresta primária de platô. Área do Projeto TEAM. Parcela do Km 37, sub-parcela 14, indivíduo nº 311","","","","","","GBIF","Pterandra arborea Ducke"
"10","","","SP","329197","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","Mamede, MCH","2000-01-01","","21","","Martins, LHP; Brito, JM; Silva, CF","1997","7","4","brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus - Itacoatiara, Km 26","-59.966667","-2.883333","","","original coordinates","GBIF","Pterandra arborea Ducke"
"11","","","Botany","U.1367833","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","Anderson WR","1998-08-01","","","","Martins LHP; Brito JM de; Silva CF da","1997","7","4","brazil","Amazonas","","","-59.966667","-2.883333","","","original coordinates","GBIF","Pterandra arborea Ducke"
"12","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","189759","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","Vicentini, A.","1996-10-01","","365","","Assun̤̣o, PACL","1996","8","14","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Próximo ao km 0.35 da estrada alojamento-torre.","-59.97","-2.883333","","","original coordinates","GBIF","Pterandra arborea Ducke"
"13","","","MO","2859943","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","Vicentini, A. !Anderson, W.R. 08/98 10/96","","","Assunção 365","","P. A. Costa Lima Assunção|E. da C. Pereira|C. Fernandes da Silva","1996","8","14","brazil","Amazonas","","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Próximo ao km 0.35 de estrada alojamento-torre. Floresta de Vertente. Árvore. Tronco acanalado na base com pequenas sapopermas tabulares. ritidoma castanho-escuro despreendendo em pequenas placas irregulares, siliciosas. ao corte casca morta de 2 mm; casca viva de 3 mm vermelho-alaranjada; alburno castanho-claro. 25 m x 28 cm. Solo argiloso. Folhas, pecíolo vermelho-ferruginoso. Nervura principal e secundárias pilosas, ferrugíneas, limbo na face inferior verde-esbranquiçado, na superior verde-escuro com nervuras ferrugíneas.","-59.96666","-2.88333","","","original coordinates","GBIF","Pterandra arborea Ducke"
"14","","","NY","1857115","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","","","","1346","","J. E. L. S. Ribeiro","1994","7","21","brazil","Amazonas","","Reserva Florestal Ducke, Manaus-Itacoatira, km 26.","","","","","","GBIF","Pterandra arborea Ducke"
"15","","","Botany","U.1367834","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","","","","","","Hopkins MJG; Silva CF da","1994","7","27","brazil","","","Amazonas, reserva Florestal Ducke, manaus-Itacoatriara, km 26.","-59.966667","-2.883333","","","original coordinates","GBIF","Pterandra arborea Ducke"
"16","","","SP","285549","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","Mamede, MCH","2000-01-01","","1468","","Hopkins, MJG; Silva, CF","1994","7","27","brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus - Itacoatiara, Km 26","-59.966667","-2.883333","","","original coordinates","GBIF","Pterandra arborea Ducke"
"17","","","MO","2860387","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","Vicentini, A. (!W.R.A. 12/95) 0/0","","","Ribeiro 1346","","José Eduardo L. da S. Ribeiro|E. da C. Pereira|C. Fernandes da Silva","1994","7","21","brazil","Amazonas","","Reserva Florestal Ducke, Manaus-Itacoatiare, km 26. Floresta de Vertente. Árvore. Solo agiloso, dossel, 18m alt. DAP=30cm. Tronco cilíndrico, base acanalada. Ritidoma marrom-avermelhado, fissurado, frágil, desprendimento em placas retangulares. Casca morta marrom-avermelhada, 3mm espess. Casca viva castanha, não fibrosa, odor suave, 3mm espess. Alburno amarelo.","-59.96666","-2.88333","","","original coordinates","GBIF","Pterandra arborea Ducke"
"18","","","SPF","125633","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","Oliveira, AA","","","1386","","Oliveira, AA","1993","3","","brazil","Amazonas","Manaus","Reserva 1501 (km 41) do PDBFF, Distrito Agropecuário, 90 km NNE de Manaus. Projeto Dinâmica Biológica de Fragmentos Florestais. 2º24'26"" - 2º25'31""S, 59º45'40"" - 59º45'50""W. Mata de terra firme.","-59.761111","-2.407222","Árvore no. 1180. DAP de 24,6 cm. Parcela 29-31. Estéril.","","original coordinates","GBIF","Pterandra arborea Ducke"
"19","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","171342","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","Almeida, R.F. de","2014-02-04","","144","","Oliveira, AA de","1991","10","11","brazil","Amazonas","","Distrito Agropecuário, ZF3, Distrito Agropecuário, 90 Km NNE de Manaus. Reserva nº 1501 (Km 41). Mata de terra firme.","-59.72","-2.4","","","original coordinates","GBIF","Pterandra arborea Ducke"
"20","","","MO","2859688","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","M. Timaná & W.R. Anderson","1993-01-01","","Oliveira 144","","A.A. Oliveira","1991","10","11","brazil","Amazonas","","Distrito Agropecuário, 90 Km NNE de Manaus: Reserva 1501 (KM 41). Projeto Dinâmica Biológica de Fragmentos Florestais, Mata de terra firme.","-59.72777","-2.40722","","","original coordinates","GBIF","Pterandra arborea Ducke"
"21","","","NY","1857120","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","","","","13766","","W. R. Anderson","1990","2","14","brazil","Amazonas","","Reserva Florestal Ducke, Km 26. Manaus-Itacoatiara Highway. Near the EstaÃ§Ã£o Meterologica.","-59.928188","-2.95487","","","original coordinates","GBIF","Pterandra arborea Ducke"
"22","","","NY","1857111","Pterandra arborea Ducke","","Malpighiaceae","Pterandra","arborea","","Ducke","","","","33","","M. A. de Freitas","1990","9","14","brazil","Amazonas","","Distrito AgropecuÃ¡rio - Reserva 1501-km 41 da Smithsonian/INPA - Projeto DinÃ¢mica BiolÃ³gica dos Fragmentos Florestais. Terra firme.","-59.74583","-2.41625","","","original coordinates","GBIF","Pterandra arborea Ducke"
