"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","135017","Silva, MG da"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","124631","Hatschbach, GG"
