"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","typeStatus","fieldNumber","comments"
"1","2013-05-20T09:04:00.000+0000","MO","MO","1316410","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","A. Jardim","1999-01-01T00:00:00.000+0000","Clarke 3103","H. David Clarke",1996,11,11,"Guyana","Essequibo",NA,"U. Takutu-U. Kamoa Mts., 0-2 km N of camp on Kamoa River. Dense forest on brown sand with Bactris, Eperua.",-58.81666,1.51666,NA,"urn:catalog:MO:Tropicos:1316410","http://www.tropicos.org/Specimen/1316410","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"2",NA,NA,"Botany","U.1360939","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","Jardim A",NA,NA,"Clarke HD",1996,11,11,"Guyana","Upper Takutu-Upper Essequibo",NA,NA,-58.827778,1.530556,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1360939",NA,"Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"3",NA,"US","Botany",NA,"Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","Jardim, A.",NA,"3103","H. D. Clarke",1996,11,11,"Guyana","U. Takutu-U. Essequibo",NA,"Kamoa Mts., 0-2 km N of camp on Kamoa River",-58.8278,1.53056,NA,"http://n2t.net/ark:/65665/3b47530a0-9567-4164-a402-81b1c58ae412",NA,"Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","188415","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","Jardim, A.","1999-01-01T00:00:00.000+0000","11255","Ferreira, CAC",1996,11,8,"Brazil","Amazonas",NA,"BR-174, Km 60, Reserva Biológica de Campina",-60.02,-2.633333,NA,"urn:catalog:inpa:herbarium:55098",NA,"Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"5","2008-05-27T22:02:00.000+0000","MO","MO","1316578","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva",NA,NA,"Cid Ferreira 11255","C.A. Cid Ferreira",1995,11,8,"Brazil","Amazonas",NA,"Mun. de Manaus, Reserva Biologica de Campina BR-174, km 60. Mata de terra firme, solo arenoso. Inventario (P-8, 1191).",-60.01666,-2.63333,NA,"urn:catalog:MO:Tropicos:1316578","http://www.tropicos.org/Specimen/1316578","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"6","2008-05-27T22:02:00.000+0000","MO","MO","1240606","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","A. Jardim","1999-01-01T00:00:00.000+0000","Foldats 9088","Ernesto Foldats|Jorge Velazco",1989,5,NA,"Venezuela, Bolivarian Republic of","Amazonas",NA,"Atures, Rio Guayapo entre el km 100 hasta el km 149 (Raudal) de su embocadura en el Sipapo.",-67.03333,4.38333,NA,"urn:catalog:MO:Tropicos:1240606","http://www.tropicos.org/Specimen/1240606","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"7","2014-07-22T09:59:36.000+0000","JBRJ","RB","RB00203155","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","FRAGA","2005-01-22T00:00:00.000+0000","9616","C.A. CID FERREIRA",1987,11,18,"Brazil","Pará","Oriximiná","CACHOEIRA PORTEIRA, PRÓX. AO PORTO DO ÍNDIO.",-57.05,-1.066667,"ÁRVORE DE 10 M DE ALT. X 18 CM DE DIAM. FRUTOS COM CÁLICE VERDE, IMATUROS ESVERDEADOS.","urn:catalog:JBRJ:RB:203155",NA,"Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"8","2008-05-27T22:02:00.000+0000","MO","MO","1316405","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","A. Jardim","1999-01-01T00:00:00.000+0000","Cid Ferreira 9609","C.A. Cid Ferreira",1987,11,13,"Brazil","Pará",NA,"Mun. Oriximina, area de mineracao Rio Norte. Parte de baixo da serra Sacazinho. 40 km ao sul de Porto Trombetas. Mata de terra firme , solo argilo arenoso.",-56.5,-1.75,NA,"urn:catalog:MO:Tropicos:1316405","http://www.tropicos.org/Specimen/1316405","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"9",NA,"USP","SPF","163351","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","Bittrich, V","1999-01-01T00:00:00.000+0000","9609","Ferreira, CAC",1987,11,13,"Brazil","Pará","Oriximiná",NA,-56.5,-1.75,NA,"BRA:USP:SPF:0000163351",NA,"Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","155673","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","Fraga, C.N. de","2005-01-22T00:00:00.000+0000","9616","Ferreira, CAC",1987,11,18,"Brazil","Pará",NA,"Cachoeira Porteira, próximo ao Porto do Índio. Mata de terra firme, solo areno argiloso.",-57.05,-1.066667,NA,"urn:catalog:inpa:herbarium:53721",NA,"Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
