"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","typeStatus","fieldNumber","comments"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","188415","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","Jardim, A.","1999-01-01T00:00:00.000+0000","11255","Ferreira, CAC",1996,11,8,"Brazil","Amazonas",NA,"BR-174, Km 60, Reserva Biológica de Campina",-60.02,-2.633333,NA,"urn:catalog:inpa:herbarium:55098",NA,"Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"2","2008-05-27T22:02:00.000+0000","MO","MO","1316578","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva",NA,NA,"Cid Ferreira 11255","C.A. Cid Ferreira",1995,11,8,"Brazil","Amazonas",NA,"Mun. de Manaus, Reserva Biologica de Campina BR-174, km 60. Mata de terra firme, solo arenoso. Inventario (P-8, 1191).",-60.01666,-2.63333,NA,"urn:catalog:MO:Tropicos:1316578","http://www.tropicos.org/Specimen/1316578","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"3","2014-07-22T09:59:36.000+0000","JBRJ","RB","RB00203155","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","FRAGA","2005-01-22T00:00:00.000+0000","9616","C.A. CID FERREIRA",1987,11,18,"Brazil","Pará","Oriximiná","CACHOEIRA PORTEIRA, PRÓX. AO PORTO DO ÍNDIO.",-57.05,-1.066667,"ÁRVORE DE 10 M DE ALT. X 18 CM DE DIAM. FRUTOS COM CÁLICE VERDE, IMATUROS ESVERDEADOS.","urn:catalog:JBRJ:RB:203155",NA,"Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"4","2008-05-27T22:02:00.000+0000","MO","MO","1316405","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","A. Jardim","1999-01-01T00:00:00.000+0000","Cid Ferreira 9609","C.A. Cid Ferreira",1987,11,13,"Brazil","Pará",NA,"Mun. Oriximina, area de mineracao Rio Norte. Parte de baixo da serra Sacazinho. 40 km ao sul de Porto Trombetas. Mata de terra firme , solo argilo arenoso.",-56.5,-1.75,NA,"urn:catalog:MO:Tropicos:1316405","http://www.tropicos.org/Specimen/1316405","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"5",NA,"USP","SPF","163351","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","Bittrich, V","1999-01-01T00:00:00.000+0000","9609","Ferreira, CAC",1987,11,13,"Brazil","Pará","Oriximiná",NA,-56.5,-1.75,NA,"BRA:USP:SPF:0000163351",NA,"Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"7","2008-05-27T22:02:00.000+0000","MO","MO","1316413","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","A. Jardim","1999-01-01T00:00:00.000+0000","Cid Ferreira 9616","C.A. Cid Ferreira",1987,11,18,"Brazil","Pará",NA,"Mun. Oriximina. Cachoeira Porteira, proximo ao Porto Indio. Mata de terra firme, solo areno argiloso.",-57.05,-1.06666,NA,"urn:catalog:MO:Tropicos:1316413","http://www.tropicos.org/Specimen/1316413","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","155856","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","Jardim, A.","1999-01-01T00:00:00.000+0000","9799","Ferreira, CAC",1987,12,6,"Brazil","Pará",NA,"Campos do Ariramba no lugar Tabuleta, 18 km do rio Jaramacaru. Campina sobre solo arenoso branco.",-55.58,-1.166667,NA,"urn:catalog:inpa:herbarium:53897",NA,"Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"9","2008-05-27T22:02:00.000+0000","MO","MO","1240676","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","A. Jardim","1999-01-01T00:00:00.000+0000","Cid Ferreira 9799","C.A. Cid Ferreira",1987,12,6,"Brazil","Pará",NA,"Mun. Obidos, Campos do Ariramba no lugar Tabuleta, 18 km do rio Jaramacaru. Campina sobre solo arenoso branco.",-55.58333,-1.16666,NA,"urn:catalog:MO:Tropicos:1240676","http://www.tropicos.org/Specimen/1240676","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"10","2008-05-27T22:02:00.000+0000","MO","MO","1297305","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","A. Jardim","1999-01-01T00:00:00.000+0000","Coêlho 274","L.S. Coêlho|et al.",1985,11,23,"Brazil","Pará",NA,"C.PT. nas proximidades do Aeropuerto, solo argiloso, mata de terra firme.",NA,NA,NA,"urn:catalog:MO:Tropicos:1297305","http://www.tropicos.org/Specimen/1297305","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
"11","2008-05-27T22:02:00.000+0000","MO","MO","1240639","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva","Linaceae","Hebepetalum","roraimense","R.de S.Secco & S.Manni B.Silva","A. Jardim","1999-01-01T00:00:00.000+0000","Rodrigues 10640","William A. Rodrigues|et al.",1984,3,22,"Brazil","Amazonas",NA,"5 km ao Sul da Parte central da Serra Araca no camino para o rio Jauari. Area do inventario florestal da campinarana alta de terra firme, solo silicoso",-63.31666,0.81666,NA,"urn:catalog:MO:Tropicos:1240639","http://www.tropicos.org/Specimen/1240639","Hebepetalum roraimense R.de S.Secco & S.Manni B.Silva",NA,NA,NA,NA,NA
