"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,NA,"Botany","L.2503264","Eugenia amplexicaulis Vell.",NA,"Myrtaceae","Myrcia","amplexicaulis","Vell.",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2503264","Eugenia amplexicaulis Vell."
"2",NA,"UEFS","HUEFS","87064","Eugenia amplexicaulis Vell.",NA,"Myrtaceae","Myrcia","amplexicaulis","Vell.",NA,NA,"TYPE",NA,NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000087064","Eugenia amplexicaulis Vell."
