"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UnB","UB","165912","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Faria, JEQ","2011-05-01T00:00:00.000+0000",NA,"1483","Haidar, RF; Brandão, M; Vale, GD; Thomé, GA",2010,4,1,"Brazil","Tocantins","Lajeado","Sub-bacia Tocantins",-48.28,-9.851389,"Myrtaceae godinha P 37 a 43 TU; Floresta estacional","BRA:UnB:UB:0000165912",NA,"Eugenia megaflora Govaerts"
"2",NA,"UnB","UB","165913","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Faria, JEQ","2011-05-01T00:00:00.000+0000",NA,"1484","Haidar, RF; Brandão, M; Vale, GD; Thomé, GA",2010,4,1,"Brazil","Tocantins","Lajeado","Sub-bacia Tocantins",-48.300833,-9.795,"Myrta godinha -tronco de cagaita; Floresta estacional semidecidual","BRA:UnB:UB:0000165913",NA,"Eugenia megaflora Govaerts"
"3",NA,"UnB","UB","165970","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Faria, JEQ","2011-05-01T00:00:00.000+0000",NA,"1570","Haidar, RF; Brandão, M; Vale, GD; Thomé, GA",2010,6,1,"Brazil","Tocantins","Bandeirantes do Tocantins","Sub-bacia Jenipapo",-48.721111,-7.689444,"P11 JE Myrtaceae; Floresta ombrófila secundária","BRA:UnB:UB:0000165970",NA,"Eugenia megaflora Govaerts"
"4",NA,"UNITINS","HUTO","2310","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Faria-Junior, J.","2011-07-01T00:00:00.000+0000",NA,"1098","Santos, E.R.",2009,10,7,"Brazil","Tocantins","Palmas","Sub-bacia do ribeirão São João, estrada para aterro sanitário",-48.263028,-10.356,"Árvore com cerca de 5 m de altura. Cálice verde, corola e estames brancos.; Cerrado stricto sensu","BRA:UNITINS:HUTO:0000002310",NA,"Eugenia megaflora Govaerts"
"5",NA,"Universidade Federal de Sergipe, UFS","ASE","18322","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Proença, C","2012-01-01T00:00:00.000+0000",NA,"2021","Prata, AP; Costa, SM; Nascimento - Júnior, JE",2009,11,NA,"Brazil","Bahia","Barra","Vereda de Dois Riachos",-43.141389,-11.089444,NA,"BRA:UFS:ASE:0000018322",NA,"Eugenia megaflora Govaerts"
"6",NA,"IMA","MAC","55842","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts",NA,NA,NA,"2070","A.P.Prata; S.M.Costa; J..E.Nascimento-Júnior",2009,11,5,"Brazil","Bahia","Barra","Brejo Olhos D'Água.",-43.366389,-10.680278,"Arbusto ca. 1,5 m.","BRA:IMA:MAC:0000055842",NA,"Eugenia megaflora Govaerts"
"7",NA,"UFSJ","HUFSJ","4875","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts",NA,NA,NA,"2070","Prata, AP; et al.",2009,11,5,"Brazil","Sergipe","Barra",NA,-43.366417,-10.680167,"Arusto, ca. 1,5 m; nas partes mais altas da serra.","BRA:UFSJ:HUFSJ:0000004875",NA,"Eugenia megaflora Govaerts"
"8",NA,"Universidade Federal de Sergipe, UFS","ASE","18091","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts",NA,NA,NA,"2070","Prata, AP; Costa, SM; Nascimento - Júnior, JE",2009,11,5,"Brazil","Bahia","Barra","Brejo Olhos d'Água",-43.366417,-10.680167,"Arusto, ca. 1,5 m; nas partes mais altas da serra.; Arusto, ca. 1,5 m; nas partes mais altas da serra.","BRA:UFS:ASE:0000018091",NA,"Eugenia megaflora Govaerts"
"9",NA,"UNITINS","HUTO","2424","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Faria, J.","2011-04-01T00:00:00.000+0000",NA,"972","Haidar, R.F.",2008,10,15,"Brazil","Tocantins",NA,"Sub-bacia do Tocantins. Parcela 2",-48.406667,-12.960556,"Árvore com cerca de 1,80 m de altura. Flores brancas. Tronco parecido com de Cagaita; Cerrado típico","BRA:UNITINS:HUTO:0000002424",NA,"Eugenia megaflora Govaerts"
"10",NA,"Cenargen","CEN","67943","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","J. E. Q. Faria Júnior",NA,NA,"12363","Glocimar Pereira-Silva",2007,11,26,"Brazil","To","PARANA","Margem direita do córrego Coimbra.",-48.158055,-12.859722,"Área de influência indireta.","BRA:Cenargen:CEN:0000067943",NA,"Eugenia megaflora Govaerts"
