"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal de Sergipe, UFS","ASE","18091","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts",NA,NA,NA,"2070","Prata, AP; Costa, SM; Nascimento - Júnior, JE",2009,11,5,"Brazil","Bahia","Barra","Brejo Olhos d'Água",-43.366417,-10.680167,"Arusto, ca. 1,5 m; nas partes mais altas da serra.; Arusto, ca. 1,5 m; nas partes mais altas da serra.","BRA:UFS:ASE:0000018091",NA,"Eugenia megaflora Govaerts"
"2",NA,"UnB","UB","144771","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Faria, JEQ","2010-09-01T00:00:00.000+0000",NA,"190","Santos, ER; Pereira, CB",2005,12,9,"Brazil","Tocantins","Porto Nacional",NA,0,0,"Frutos imaturos aveludados amarelados - ferrugíneo.; Árvores com c. de 7,0 m de altura.; Cerradão.","BRA:UnB:UB:0000144771",NA,"Eugenia megaflora Govaerts"
"3","2014-10-07T00:00:00.000+0000","K","Herbarium","K001019117","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Faria, J.E.Q.",NA,NA,"2333","Cardoso, E.; Fonseca, M.L.; Oliveira, F.C.A.; Silva, M.A.",2000,10,27,"Brazil",NA,"São Domingos","Fazenda Flor Ermo. Proprietário Sr. Luiz.",-46.75,-13.65,"Sheet 2/2. Nome vulgar: Falsa cagaita","http://specimens.kew.org/herbarium/K001019117",NA,"Eugenia megaflora Govaerts"
"4",NA,"UFG","UFG","25241","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Faria-Júnior, J.E.Q.","2010-07-01T00:00:00.000+0000",NA,"7959","Ratter, J.A.; Bridgewater, S.; Fonseca-filho, J.; Leão, F.F.; Kozovits, A. & Araújo, A.A.",1997,11,10,"Brazil","Tocantins","Gurupi","Fazendo Novo Horizonte, 61km from Gurupi on the road to Peixe. In cerrado sensu stricto.",-48.616667,-11.966667,"Wide crowned, spreading tree, 6m tall, 20cm dbh, with gnarled trunk. Bark dark fawn, detaching in pale square flakes.","BRA:UFG:UFG:0000025241",NA,"Eugenia megaflora Govaerts"
"5",NA,"UnB","UB","117608","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Faria, JEQ","2010-09-01T00:00:00.000+0000",NA,"3477","Walter, BMT",1996,10,20,"Brazil","Goiás","Colinas do Sul","Estrada pelo dique 2 na direção do Rio Tocantins (paralela a este)",-48.32,-13.912778,NA,"BRA:UnB:UB:0000117608",NA,"Eugenia megaflora Govaerts"
"6",NA,"UnB","UB","117129","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Faria, JEQ","2010-09-01T00:00:00.000+0000",NA,"3584","Walter, BMT",1996,11,27,"Brazil","Goiás","Colinas do Sul",NA,-48.333333,-13.833333,NA,"BRA:UnB:UB:0000117129",NA,"Eugenia megaflora Govaerts"
"7",NA,"F","Botany",NA,"Stenocalyx grandiflorus Berg","Myrtaceae","Eugenia","grandiflorus","Berg",NA,NA,"SYNTYPE",NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"040aaed2-b74a-44d5-aab8-aeafe0110fba",NA,"Stenocalyx grandiflorus Berg"
"8",NA,"W","Herbarium W","0046316","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Annot. P. Escobar García 2013-03",NA,NA,NA,"Pohl,J.B.E.",NA,NA,NA,"Brazil",NA,NA,"Cavalcante.",NA,NA,NA,NA,NA,"Eugenia megaflora Govaerts"
"9",NA,"SNSB-M","BSMvplantscoll","M-0243171 / 738339 / 383698","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts",NA,NA,"TYPE",NA,"Pohl, J.B.E.",NA,NA,NA,"Brazil",NA,NA,NA,-55,-10,NA,"http://id.snsb.info/snsb/collection/676932/738339/383698",NA,"Eugenia megaflora Govaerts"
"10",NA,"UnB","UB","208575","Eugenia megaflora Govaerts","Myrtaceae","Eugenia","megaflora","Govaerts","Faria, JEQ","2015-01-01T00:00:00.000+0000",NA,"504","Mendes, MRA; Albino, RS",2001,12,20,"Brazil","Piauí","São José do Piauí",NA,-41.475,-6.864444,"Solo pedregoso; Frutos imaturos; Caatinga","BRA:UnB:UB:0000208575",NA,"Eugenia megaflora Govaerts"
