"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-09-18T14:22:41.000+0000","JBRJ","RB","RB01121314","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Amélia C. Tuler",NA,NA,"1171",NA,"Michel Ribeiro",2015,9,3,"Brazil","Espírito Santo","Vila Velha","Seringal. Remanescente de brejo (estágio primário) ao lado da BR-101 Sul, chamado localmente como “mangá”.",-40.461667,-20.452222,"Tronco com casca laminada marrom-claro, madeira extremamente dura. Copa densa, verde escuro, folhas nítidas. Botões axilares opostas, verde-claro. Frutos verdes, roxo-escuros quando maduros; cerca de 3 sementes. Espécie nativa cultivada na região com frutos consumidos in natura ou na forma de suco.","urn:catalog:JBRJ:RB:1121314",NA,"Psidium myrtoides O.Berg"
"2","2017-10-07T23:21:26.000+0000","JBRJ","RB","RB00853098","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","A.C. Tuler","2015-07-29T00:00:00.000+0000",NA,"384",NA,"I.G. Costa",2014,3,1,"Brazil","Rio de Janeiro","Campos dos Goytacazes","Serra da Bela Joana.",NA,NA,"Planta arbórea, ca. 6m frutos imaturos, verdes e maduros, arroxeados","urn:catalog:JBRJ:RB:853098",NA,"Psidium myrtoides O.Berg"
"3",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","2999","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Otoni, TJO","2014-08-25T00:00:00.000+0000",NA,"s.n.",NA,"Lima, GCP; Otoni, TJO",2014,8,15,"Brazil","Bahia","Coribe","BR 135 - Próximo à entrada do povoado de Porcos, a 7 km de Coribe",-44.486944,-13.784167,"DUPLICATA n° 2998. Casca do tronco avermelhada despendendo-se me placas irregulares, ritidoma esverdeado.; Cerrado","BRA:UFVJM:HDJF:0000002999",NA,"Psidium myrtoides O.Berg"
"4",NA,"MBML","MBML-HERBARIO","52905","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","A.C. Tuler/04-12-2013",NA,NA,"451",NA,"A.C. Tuler; T.T. Carrijo & G. Siqueira",2013,10,15,"Brazil","Espírito Santo","Linhares","Reserva Vale. Arboreto da Vale",NA,NA,"Arbusto 3 metros de altura. Botões florais com lobos arredondados. Flores brancas. Altura 3m","BRA:MBML:MBML-HERBARIO:0000052905",NA,"Psidium myrtoides O.Berg"
"5",NA,"UnB","UB","191550","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Faria, JEQ","2012-02-01T00:00:00.000+0000",NA,"2433",NA,"Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A",2012,2,22,"Brazil","Minas Gerais","Catas Altas","Serra do Caraça, próximo à sede, ao satuário",-43.487222,-20.098611,"Árvore ca. 4 m de altura, fruto imaturo verde e maduro verde claro; Borda de mata, ambiente rupestre","BRA:UnB:UB:0000191550",NA,"Psidium myrtoides O.Berg"
"6",NA,"UnB","UB","191591","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Faria, JEQ","2012-03-01T00:00:00.000+0000",NA,"2492",NA,"Faria, JEQ; Staggemeier, VG",2012,3,28,"Brazil","Espírito Santo","Santa Teresa","Estrada para Goiapabaçu",-40.5325,-19.912778,"Árvore ca. 10 m de altura, caule liso esbranquiçado, fruto imaturo verde; Floresta ombrófila densa montana","BRA:UnB:UB:0000191591",NA,"Psidium myrtoides O.Berg"
"7",NA,"UnB","UB","194722","Psidium myrsinoides Berg",NA,"Myrtaceae","Psidium","myrsinoides","Berg",NA,NA,NA,"74",NA,"Fernandes, MH; et al.",2012,5,3,"Brazil","Distrito Federal","Brasília","Fazenda Santa Cecília. Núcleo Rural Rajadinha II",-47.631667,-15.758889,"Árvore 3m. Botões florais verdes; Cerrado sensu stricto","BRA:UnB:UB:0000194722",NA,"Psidium myrsinoides Berg"
"8",NA,"UCS","HUCS","40766","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Grizzon, M.","2013-02-01T00:00:00.000+0000",NA,"s.n.",NA,"Santos, H.",2012,6,15,"Brazil","São Paulo","Campinas","UNICAMP",0,0,"coleção de plantas medicinais","BRA:UCS:HUCS:0000040766",NA,"Psidium myrtoides O.Berg"
"9",NA,"UFSJ","HUFSJ","4003","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Sobral, M","2012-01-01T00:00:00.000+0000",NA,"14926",NA,"Sobral, M",2012,8,1,"Brazil","Minas Gerais","São Gotardo",NA,-46.072222,-19.33475,"Árvore 7 m, em resto de cerrado arbóreo; casca rugosa; flores em botão; folhas com galhas circulares.","BRA:UFSJ:HUFSJ:0000004003",NA,"Psidium myrtoides O.Berg"
"10","2017-10-04T11:51:13.000+0000","JBRJ","RB","RB00740351","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","A. Giaretta",NA,NA,"1350",NA,"A. Giaretta",2012,10,24,"Brazil","Espírito Santo","Conceição da Barra","Próximo à foz natural do rio Itaúnas.",-39.738333,-18.556389,"Árvore de 5 metros de altura com frutos purpúreos. Caule liso. Planta nativa cultivada no quintal do Sr. Walmir.","urn:catalog:JBRJ:RB:740351",NA,"Psidium myrtoides O.Berg"
"11",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA126306","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Sobral, M.","1905-07-04T00:00:00.000+0000",NA,"14926",NA,"Sobral, M.",2012,NA,NA,"Brazil","Minas Gerais","São Gotardo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA126306",NA,"Psidium myrtoides O.Berg"
